學年度,學期,課程大類,標籤描述,課程名稱,科系,學院,學分,教師姓名,星期,起始節次,地點,飽和度,中籤率,全英,Cluster,教學大綱連結
111,1,系所,📝 一般選修,家庭生活教育概論,公共事務與公民教育學系,社會科學暨體育學院,2.0,陳美娟,4,10,T204,0.16,2.25,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78012_1SPPC0155420.pdf
111,1,系所,📝 一般選修,臺灣地理,公共事務與公民教育學系,社會科學暨體育學院,2.0,郭基賢,4,9,T304,0.06,3.333333333,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78011_1SPPC0146720.pdf
111,1,系所,🔥 熱門選修,中華民國憲法(一),公共事務與公民教育學系,社會科學暨體育學院,2.0,魏培軒,1,5,T101,0.66,1.606060606,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78009_1SPPC0000620.pdf
111,1,系所,🔥 熱門選修,史學導論,公共事務與公民教育學系,社會科學暨體育學院,2.0,李華彥,4,1,T203,0.04,9.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78008_1SPPC0141520.pdf
111,1,系所,🔥 熱門選修,經濟學(一),公共事務與公民教育學系,社會科學暨體育學院,2.0,張嘉仁,4,3,T103,0.7,1.085714286,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78007_1SPPC0000220.pdf
111,1,系所,🔥 熱門選修,社會學(一),公共事務與公民教育學系,社會科學暨體育學院,2.0,鄭依萍,3,5,T104,0.7,1.657142857,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78006_1SPPC0001420.pdf
111,1,系所,🔥 熱門選修,行政學(一),公共事務與公民教育學系,社會科學暨體育學院,2.0,黃建銘,3,3,T103,0.68,1.176470588,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78005_1SPPC0001020.pdf
111,1,系所,📝 一般選修,兩岸關係,公共事務與公民教育學系,社會科學暨體育學院,2.0,李其澤,2,7,T101,0.7,0.971428571,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78004_1SPPC0030520.pdf
111,1,系所,📝 一般選修,政治學(一),公共事務與公民教育學系,社會科學暨體育學院,2.0,劉兆隆,1,9,T103,0.7,1.942857143,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78003_1SPPC0000820.pdf
111,1,系所,🔥 熱門選修,公民教育(一),公共事務與公民教育學系,社會科學暨體育學院,2.0,魏培軒,1,3,T101,0.7,1.971428571,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78002_1SPPC0001220.pdf
111,1,系所,📝 一般選修,生命探索發展與實踐,公共事務與公民教育學系,社會科學暨體育學院,2.0,林玫君黃建銘李其澤,4,7,A301,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/78001_0CCGE0177920.pdf
111,1,系所,🎓 專題/論文,論文,運動健康研究所,社會科學暨體育學院,0.0,論文,0,0,,0.0,1.0,0,1,
111,1,系所,🎓 專題/論文,論文指導(一),運動健康研究所,社會科學暨體育學院,3.0,論文,0,0,,0.25,1.6,0,1,
111,1,系所,📝 一般選修,運動健康專題討論,運動健康研究所,社會科學暨體育學院,1.0,張家昌曾文培王信民楊亮梅陳美華,5,9,體育教室二,0.15,2.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/77007_1SPSH2113310.pdf
111,1,系所,📝 一般選修,運動健康專題討論,運動健康研究所,社會科學暨體育學院,1.0,張家昌曾文培王信民楊亮梅陳美華,5,8,體育教室二,0.4,1.875,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/77006_1SPSH2113310.pdf
111,1,系所,📝 一般選修,運動人格心理學專題研究,運動健康研究所,社會科學暨體育學院,3.0,陳美華,5,5,體育教室二,0.55,2.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/77005_1SPSH2103630.pdf
111,1,系所,🔥 熱門選修,運動傷害專題研究,運動健康研究所,社會科學暨體育學院,3.0,王信民,5,2,體育教室二,0.55,1.909090909,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/77004_1SPSH2103830.pdf
111,1,系所,📝 一般選修,身體活動與運動環境專題研究,運動健康研究所,社會科學暨體育學院,3.0,楊亮梅,4,5,體育教室一,0.25,1.4,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/77003_1SPSH2002330.pdf
111,1,系所,📝 一般選修,運動與健康研究法,運動健康研究所,社會科學暨體育學院,3.0,陳珍德,2,6,體育教室一,0.4,1.75,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/77002_1SPSH2002130.pdf
111,1,系所,🎓 專題/論文,論文,運動學系,社會科學暨體育學院,0.0,論文,0,0,,0.0,1.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71057_1SPPEE136200.pdf
111,1,系所,📝 一般選修,運動管理理論與實務研究,運動學系,社會科學暨體育學院,3.0,張家昌,5,11,體育教室二,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71056_1SPPEE134230.pdf
111,1,系所,📝 一般選修,運動技術專題研究,運動學系,社會科學暨體育學院,3.0,陳帝佑,4,11,體育教室二,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71055_1SPPEE138830.pdf
111,1,系所,📝 一般選修,運動傷害專題研究,運動學系,社會科學暨體育學院,3.0,王信民,1,11,體育教室二,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71054_1SPPEE140530.pdf
111,1,系所,📝 一般選修,運動與健康休閒時事議題研究,運動學系,社會科學暨體育學院,3.0,楊忠和,4,11,體育教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71053_1SPPEE134030.pdf
111,1,系所,📝 一般選修,運動訓練實務研究,運動學系,社會科學暨體育學院,3.0,江勁彥,3,11,體育教室三,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71052_1SPPEE139530.pdf
111,1,系所,📝 一般選修,運動與健康休閒研究法,運動學系,社會科學暨體育學院,3.0,陳珍德,2,11,體育教室一,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71051_1SPPEE135730.pdf
111,1,系所,🎓 專題/論文,論文,運動學系,社會科學暨體育學院,0.0,論文,0,0,,0.25,1.8,0,1,
111,1,系所,🎓 專題/論文,論文指導(一),運動學系,社會科學暨體育學院,3.0,論文,0,0,,0.4,1.25,0,1,
111,1,系所,📝 一般選修,應用運動科學專題討論,運動學系,社會科學暨體育學院,1.0,江勁彥陳怡汶蔡忠昌陳珍德陳帝佑,5,9,體育教室一,0.45,1.222222222,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71048_1SPAS2114810.pdf
111,1,系所,📝 一般選修,應用運動科學專題討論,運動學系,社會科學暨體育學院,1.0,江勁彥陳怡汶蔡忠昌陳珍德陳帝佑,5,8,體育教室一,0.55,1.090909091,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71047_1SPAS2114810.pdf
111,1,系所,🔥 熱門選修,運動教練與選手養成專題研究,運動學系,社會科學暨體育學院,3.0,江勁彥,4,2,體育教室三,0.55,1.909090909,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71046_1SPPE2136330.pdf
111,1,系所,📝 一般選修,應用運動藥物專題研究,運動學系,社會科學暨體育學院,3.0,曾文培,3,5,體育教室一,0.45,1.444444444,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71045_1SPPE2136930.pdf
111,1,系所,🔥 熱門選修,運動科學研究法,運動學系,社會科學暨體育學院,3.0,陳怡汶,3,2,體育教室四,0.4,1.5,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71044_1SPAS2001330.pdf
111,1,系所,🎓 專題/論文,體育行政專題研究,運動學系,社會科學暨體育學院,3.0,張家昌,2,2,體育教室一,0.25,2.8,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71043_1SPAS2003830.pdf
111,1,系所,📝 一般選修,運動防護實習(一),運動學系,社會科學暨體育學院,1.0,王信民陳怡汶,5,10,體育教室四,0.1,1.25,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71042_1SPPE0141210.pdf
111,1,系所,🔥 熱門選修,體育測驗與評量,運動學系,社會科學暨體育學院,3.0,陳珍德,4,5,體育教室四,0.475,1.210526316,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71041_1SPPE0122230.pdf
111,1,系所,🔥 熱門選修,運動專長訓練,運動學系,社會科學暨體育學院,1.0,邱金治劉元凱,3,5,體育教室四,0.6625,1.075471698,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71040_1SPPE0006610.pdf
111,1,系所,🔥 熱門選修,運動心理技能訓練,運動學系,社會科學暨體育學院,3.0,陳珍德,1,5,體育教室四,0.1625,1.076923077,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71038_1SPPE0138330.pdf
111,1,系所,🔥 熱門選修,體育科教學實習,運動學系,社會科學暨體育學院,2.0,蘇泰源,1,3,體育教室四,0.5375,1.372093023,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71037_1SPPE0140820.pdf
111,1,系所,🔥 熱門選修,運動生物力學,運動學系,社會科學暨體育學院,3.0,陳帝佑,2,0,05-06、14 體育教室三,0.6375,1.745098039,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71036_1SPPE0115330.pdf
111,1,系所,📝 一般選修,手球(一),運動學系,社會科學暨體育學院,1.0,張凱朝,5,9,綜合球場-排球,0.3875,1.129032258,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71035_1SPPE0013510.pdf
111,1,系所,🔥 熱門選修,運動傷害與急救,運動學系,社會科學暨體育學院,3.0,王信民,5,5,體育教室三,0.225,1.388888889,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71034_1SPPE0115630.pdf
111,1,系所,🔥 熱門選修,運動處方,運動學系,社會科學暨體育學院,3.0,蔡忠昌,4,6,體育教室三,0.3125,1.32,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71032_1SPPE0140330.pdf
111,1,系所,🔥 熱門選修,運動專長訓練,運動學系,社會科學暨體育學院,1.0,劉羿德張家昌,3,7,體育教室三,0.65,1.057692308,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71031_1SPPE0006610.pdf
111,1,系所,🔥 熱門選修,營養教育,運動學系,社會科學暨體育學院,3.0,曾文培,3,2,體育教室三,0.4125,1.151515152,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71030_1SPPE0119330.pdf
111,1,系所,🔥 熱門選修,健康心理學,運動學系,社會科學暨體育學院,3.0,林俊媛吳育欣,2,2,體育教室三,0.3875,1.193548387,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71029_1SPPE0119430.pdf
111,1,系所,📝 一般選修,運動傷害評估學,運動學系,社會科學暨體育學院,3.0,王信民,1,7,體育教室三,0.2375,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71028_1SPPE0142430.pdf
111,1,系所,🔥 熱門選修,運動按摩學,運動學系,社會科學暨體育學院,2.0,王信民,1,3,體育教室三,0.2375,1.052631579,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71027_1SPPE0141420.pdf
111,1,系所,🔥 熱門選修,足球(一),運動學系,社會科學暨體育學院,1.0,許志祥,1,1,體育教室三,0.4125,1.424242424,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71026_1SPPE0012410.pdf
111,1,系所,🔒 系上必修 (預代),運動訓練理論與實務,運動學系,社會科學暨體育學院,3.0,江勁彥,3,0,03-04、14 體育教室二,0.025,21.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71025_1SPPE0116330.pdf
111,1,系所,🔒 系上必修 (預代),跆拳道(一),運動學系,社會科學暨體育學院,1.0,蘇泰源,5,9,技擊室,0.025,23.5,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71024_1SPPE0011210.pdf
111,1,系所,🔥 熱門選修,桌球(一),運動學系,社會科學暨體育學院,1.0,劉羿德,4,7,桌球教室,0.0375,19.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71022_1SPPE0013010.pdf
111,1,系所,🔥 熱門選修,游泳(三),運動學系,社會科學暨體育學院,1.0,林璇,4,5,體育教室二,0.0125,2.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71021_1SPPE0012310.pdf
111,1,系所,🔥 熱門選修,體育行政與運動管理,運動學系,社會科學暨體育學院,3.0,張家昌,4,2,體育教室二,0.0375,19.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71020_1SPPE0114930.pdf
111,1,系所,📝 一般選修,運動專長訓練,運動學系,社會科學暨體育學院,1.0,江勁彥王信民,3,9,體育教室二,0.0375,19.33333333,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71019_1SPPE0006610.pdf
111,1,系所,🔥 熱門選修,田徑(三),運動學系,社會科學暨體育學院,1.0,劉元凱,3,1,體育教室二,0.025,18.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71018_1SPPE0010810.pdf
111,1,系所,🔒 系上必修 (預代),羽球(一),運動學系,社會科學暨體育學院,1.0,張家昌,2,7,羽球場,0.0375,19.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71017_1SPPE0010610.pdf
111,1,系所,🔒 系上必修 (預代),武術(一),運動學系,社會科學暨體育學院,1.0,游晴惠,2,5,綜合球場-排球,0.0375,21.33333333,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71016_1SPPE0002710.pdf
111,1,系所,🔒 系上必修 (預代),運動心理學,運動學系,社會科學暨體育學院,3.0,陳美華,2,2,體育教室二,0.025,35.0,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71015_1SPPE0115130.pdf
111,1,系所,📝 一般選修,排球(一),運動學系,社會科學暨體育學院,1.0,邱金治,1,7,綜合球場-排球,0.025,15.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71014_1SPPE0012610.pdf
111,1,系所,🔒 系上必修 (預代),舞蹈(一),運動學系,社會科學暨體育學院,1.0,鍾孟玲,1,3,韻律教室,0.025,28.5,0,4,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71013_1SPPE0013110.pdf
111,1,系所,🔥 熱門選修,棒壘球(一),運動學系,社會科學暨體育學院,1.0,陳威成,1,1,棒壘場,0.0375,18.66666667,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71012_1SPPE0012810.pdf
111,1,系所,🔥 熱門選修,解剖生理學,運動學系,社會科學暨體育學院,3.0,蔡忠昌,5,2,體育教室一,0.4875,1.794871795,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71010_1SPPE0114730.pdf
111,1,系所,🔥 熱門選修,游泳(一),運動學系,社會科學暨體育學院,1.0,林璇,4,7,體育教室二,0.4875,1.487179487,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71009_1SPPE0011410.pdf
111,1,系所,🔥 熱門選修,國際禮儀與環保節能,運動學系,社會科學暨體育學院,3.0,林彣瑾,4,2,體育教室一,0.2625,1.952380952,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71008_1SPPE0140730.pdf
111,1,系所,📝 一般選修,運動專長訓練,運動學系,社會科學暨體育學院,1.0,蘇泰源陳怡汶,3,11,體育教室二,0.4875,1.41025641,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71007_1SPPE0006610.pdf
111,1,系所,🔥 熱門選修,田徑(一),運動學系,社會科學暨體育學院,1.0,劉元凱,3,3,體育教室一,0.475,1.578947368,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71006_1SPPE0011110.pdf
111,1,系所,🔥 熱門選修,網球(一),運動學系,社會科學暨體育學院,1.0,江勁彥,2,7,網球場,0.4875,1.641025641,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71005_1SPPE0011610.pdf
111,1,系所,🔥 熱門選修,健康與體育學習領域概論,運動學系,社會科學暨體育學院,3.0,劉羿德,1,5,體育教室一,0.4625,1.648648649,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71003_1SPPE0132630.pdf
111,1,系所,🔥 熱門選修,運動員生涯規劃,運動學系,社會科學暨體育學院,3.0,陳珍德,1,2,體育教室一,0.4375,1.628571429,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71002_1SPPE0138230.pdf
111,1,系所,🔥 熱門選修,生命探索發展與實踐,運動學系,社會科學暨體育學院,2.0,陳怡汶江勁彥,4,5,A301,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/71001_0CCGE0177920.pdf
111,1,系所,📝 一般選修,金融市場,財務金融技術學系,管理學院,2.0,吳明政,1,10,進修學院會議室,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67068_1MABEE008320.pdf
111,1,系所,📝 一般選修,行銷策略專題研究,財務金融技術學系,管理學院,3.0,黃蘭鍈朱志傑,2,6,管院會議室208,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67067_1MABE1184330.pdf
111,1,系所,🎓 專題/論文,商業應用軟體,財務金融技術學系,管理學院,3.0,林逸程,1,1,力行館31102 01-02 力行館31102,0.66,1.212121212,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67066_1MABE0031430.pdf
111,1,系所,🎓 專題/論文,商業應用軟體,財務金融技術學系,管理學院,3.0,林逸程,1,1,力行館31102 01-02 力行館31102,0.66,1.212121212,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67066_1MABE0031430.pdf
111,1,系所,🎓 專題/論文,論文指導(一),財務金融技術學系,管理學院,3.0,論文,0,0,,0.15,1.0,0,1,
111,1,系所,🔒 系上必修 (預代),論文,財務金融技術學系,管理學院,0.0,論文,0,0,,0.05,39.0,0,4,
111,1,系所,🎓 專題/論文,論文指導(一),財務金融技術學系,管理學院,3.0,論文,0,0,,0.109090909,5.0,0,1,
111,1,系所,🎓 專題/論文,論文,財務金融技術學系,管理學院,0.0,論文,0,0,,0.109090909,5.5,0,1,
111,1,系所,🎓 專題/論文,論文,財務金融技術學系,管理學院,0.0,論文,0,0,,0.0,1.0,0,1,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67061_1MABEE010300.pdf
111,1,系所,🔥 熱門選修,財金大數據分析,財務金融技術學系,管理學院,3.0,黃憲彰,4,2,32405,0.05,1.0,0,0,
111,1,系所,📝 一般選修,國際投資專題研究,財務金融技術學系,管理學院,2.0,紀信義,2,10,32713,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67059_1MABEE008920.pdf
111,1,系所,📝 一般選修,論文寫作,財務金融技術學系,管理學院,2.0,林逸程,1,10,進修學院會議室,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67057_1MABEE170420.pdf
111,1,系所,📝 一般選修,行政革新,財務金融技術學系,管理學院,2.0,王誕生,3,10,32605,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67056_1MABEE007320.pdf
111,1,系所,📝 一般選修,不動產投資分析,財務金融技術學系,管理學院,2.0,謝企榮,4,11,32605,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67055_1MABEE175420.pdf
111,1,系所,📝 一般選修,統計學,財務金融技術學系,管理學院,2.0,紀信義,2,10,32606,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67054_1MABEE191320.pdf
111,1,系所,📝 一般選修,研究方法,財務金融技術學系,管理學院,2.0,陳美華,1,10,32713,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67053_1MABEE006820.pdf
111,1,系所,📝 一般選修,投資學,財務金融技術學系,管理學院,2.0,陳信憲,2,10,32606,0.0,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67052_1MABEE008520.pdf
111,1,系所,🔥 熱門選修,作業策略專題研究,財務金融技術學系,管理學院,3.0,白凢芸,4,2,32404,0.1,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67051_1MABE1186130.pdf
111,1,系所,🔥 熱門選修,商業實務應用,財務金融技術學系,管理學院,3.0,謝企榮,4,5,32713,0.28,1.071428571,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67048_1MABE0144830.pdf
111,1,系所,📝 一般選修,高等創新與投資學專題,財務金融技術學系,管理學院,3.0,鄭國枝,4,8,32309-1,0.15,2.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67047_1MABE1186530.pdf
111,1,系所,📝 一般選修,數位內容科技與管理專題研討,財務金融技術學系,管理學院,3.0,吳佩芬,5,5,32005,0.05,9.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67046_1MABE1188330.pdf
111,1,系所,🔥 熱門選修,網路創新與應用服務專題,財務金融技術學系,管理學院,3.0,王怡舜,3,2,32005,0.0,1.0,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67045_1MABE1183430.pdf
111,1,系所,📝 一般選修,財務工程專題研究,財務金融技術學系,管理學院,3.0,吳明政,4,5,32606,0.3,1.833333333,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67044_1MABE1023230.pdf
111,1,系所,🔥 熱門選修,金融素養專題研究,財務金融技術學系,管理學院,3.0,林美純,4,2,32606,0.1,2.5,0,0,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67043_1MABE1182830.pdf
111,1,系所,📝 一般選修,行為財務學專題研究,財務金融技術學系,管理學院,3.0,陳信憲,1,10,32606,0.05,1.0,0,2,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/67042_1MABE1026230.pdf
