序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1625,00566,教育學程,臺灣原住民族概論,,師培選修,,否,2,胡其瑞,教學大樓,(五) 03-04 T302,50,26,57,可跨班系,教育專業課程選修科目,Introduction on Taiwanese Aboriginal,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00566_0CCET0114120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001165
1626,00565,教育學程,教育心理學(雙語),,師培必修,,否,2,温媺純蓋傑富,教學大樓,(四) 03-04 T302,50,0,12,限本班,不開放網路選課僅透過人工加選，請洽雙語中心；本課程僅限定欲取得中等學校教師證書上註記次專長「雙語教學專長」之師資生修習，修習該課程僅採認於註記次專長「雙語教學專長」學分，相關修課及檔修規定請依課架規定修習始能採認,Educational Psychology(CLIL+),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00565_0CCET0116220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000774
1627,00564,教育學程,學校行政,,師培選修,,否,2,陳志清鄭曜忠,教學大樓,(三) 10-11 T401,50,0,58,可跨班系,教育專業課程選修科目，本課程亦為本校公職人員學程課程之一。,School Administration,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00564_0CCET0000320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901021
1628,00563,教育學程,教育行政,,師培選修,,否,2,簡慶郎鄭曜忠,教學大樓,(四) 10-11 T102,50,50,59,可跨班系,教育專業課程選修科目，本課程亦為本校公職人員學程課程之一。,Educational Administration,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00563_0CCET0001820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901234
1629,00562,教育學程,特殊教育導論,,師培選修,,否,3,陳怡慧周婉琪,教學大樓,(四) 09-11 T104,50,13,32,可跨班系,"本課程規劃由特教系陳怡慧教授與師培中心新聘周婉琪兼任教師共同開設,本課程第一階段僅開放大三、大四(含)以上、碩二(含)以上及博二(含)以上師資生方能選課",Introduction to Special Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00562_0CCET0000630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000898
1630,00561,教育學程,特殊教育導論,,師培選修,,否,3,王智弘,明德館,(二) 02-04 11401,50,11,17,可跨班系,本課程第一階段僅開放大三、大四(含)以上、碩二(含)以上及博二(含)以上師資生方能選課,Introduction to Special Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00561_0CCET0000630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000814
1631,00560,教育學程,性別平等教育,,師培選修,,否,2,蔡素琴,教學大樓,(四) 07-08 T402,50,8,37,可跨班系,"人文關懷系列課程(112學年度新增之課程,適用112學年度起取得師資生資格者)",Education for Gender Equity,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00560_0CCET0116720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900869
1632,00559,教育學程,生命教育,,師培選修,,否,2,謝秋蘭,教學大樓,(二) 03-04 T104,50,69,60,可跨班系,人文關懷系列課程,Life Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00559_0CCET0000520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000980
1633,00558,教育學程,跨領域教學應用與實作,,師培必修,,否,2,鍾昌宏,教學大樓,(二) 10-11 T402,50,0,46,可跨班系,本課程為108起架構教育實踐課程必修，本課程原則上課共12週，每次上課3小時，實際上課日期依授課老師訂定為主,Cross-disciplinary teaching application and implementation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00558_0CCET0115220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901067
1634,00557,教育學程,跨領域教學應用與實作,,師培必修,,否,2,黃莉郁,教學大樓,(三) 05-06 T101,50,1,48,可跨班系,教育實踐課程。本課程以STEM教學,Cross-disciplinary teaching application and implementation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00557_0CCET0115220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001131
1635,00556,教育學程,跨領域教學應用與實作,,師培必修,,否,2,段曉林,教學大樓,(四) 03-04 T104,50,29,35,可跨班系,教育實踐課程。本課程以STEM教學進行跨域整合,Cross-disciplinary teaching application and implementation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00556_0CCET0115220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000242
1636,00555,教育學程,教學專業實作,,師培必修,,否,2,簡頌沛,教學大樓,(三) 05-06 T104,50,66,67,可跨班系,教育實踐課程，本課程建議高年級且修過教學原理與實務再選課，部分週次主題為數位教學能力培養。,Teaching professional practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00555_0CCET0115120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001111
1637,00554,教育學程,教學專業實作,,師培必修,,否,2,簡頌沛,教學大樓,(一) 05-06 T104,50,59,66,可跨班系,教育實踐課程，本課程建議高年級且修過教學原理與實務再選課，部分週次主題為數位教學能力培養。,Teaching professional practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00554_0CCET0115120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001111
1638,00553,教育學程,教學專業實作,,師培必修,,否,2,鄭曜忠,教學大樓,(一) 07-08 T401,50,15,20,可跨班系,1.本課程包含三大主題：(1)觀議課、(2)微型教學、(3)數位教學，每個主題均含理論與實作。2.約1/5教學時數於週間進行觀議課及微型教學，實施時間依授課老師與修課師資生共同排定。3.欲修課之師資生應先修習「教育基礎課程」及「教育方法課程」各1門。建議尚未修習完成上列課程者暫緩選修本課程，以免影響學習成效。4.本課程為鄭曜忠老師調整113學年度前(含)開設之「中等教育實作與服務學習」課程所開設之課程，因此部分內容相同，請修習過鄭老師開設之「中等教育實作與服務學習」的師資生切勿再選修本課程。,Teaching professional practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00553_0CCET0115120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001106
1639,00552,教育學程,教學專業實作,,師培必修,,否,2,鄭曜忠,教學大樓,(一) 03-04 T401,50,24,28,可跨班系,1.本課程包含三大主題：(1)觀議課、(2)微型教學、(3)數位教學，每個主題均含理論與實作。2.約1/5教學時數於週間進行觀議課及微型教學，實施時間依授課老師與修課師資生共同排定。3.欲修課之師資生應先修習「教育基礎課程」及「教育方法課程」各1門。建議尚未修習完成上列課程者暫緩選修本課程，以免影響學習成效。4.本課程為鄭曜忠老師調整113學年度前(含)開設之「中等教育實作與服務學習」課程所開設之課程，因此部分內容相同，請修習過鄭老師開設之「中等教育實作與服務學習」的師資生切勿再選修本課程。,Teaching professional practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00552_0CCET0115120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001106
1640,00551,教育學程,教育議題專題,,師培必修,,否,2,陳美華,經世館,(二) 03-04 32605,50,1,36,可跨班系,教育實踐課程，本課程議題包含:9小時職業教育與訓練+9小時生涯規劃+4小時環境教育+4小時資訊教育+10小時理財教育,Topics in Education Issues,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00551_0CCET0112920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000716
1641,00550,教育學程,教育議題專題,,師培必修,,否,2,陳信憲,經世館,(二) 07-08 32410-二館,50,26,31,可跨班系,"教育實踐課程,本課程議題包含：9小時生涯規劃+9小時職業教育與訓練+14小時理財教育+2小時國際教育+2小時戶外教育",Topics in Education Issues,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00550_0CCET0112920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000683
1642,00549,教育學程,教育議題專題,,師培必修,,否,2,莊世滋,教學大樓,(四) 01-02 T401,50,2,25,可跨班系,教育實踐課程，本課程議題包含:9小時職業教育與訓練+9小時生涯規劃+9小時環境教育+9小時多元文化教育,Topics in Education Issues,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00549_0CCET0112920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000808
1643,00548,教育學程,教育議題專題,,師培必修,,否,2,林登敏林美鳳,教學大樓,(五) 03-04 T104,50,1,56,可跨班系,本課程為教育實踐，包含：9小時「生涯規劃」+ 9小時「職業教育與訓練」+2小時「性別平等教育」+ 2小時「融合教育」+2小時「戶外教育」+2小時「適應體育」+ 2 小時「人權教育」+ 2 小時「生命教育」+ 2 小時「資訊教育」+ 2 小時「原住民族教育」+ 2 小時「食農教育」,Topics in Education Issues,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00548_0CCET0112920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901264
1644,00547,教育學程,教育議題專題,,師培必修,,否,2,林登敏林美鳳,教學大樓,(五) 01-02 T104,50,53,57,可跨班系,本課程為教育實踐，包含：9小時「生涯規劃」+ 9小時「職業教育與訓練」+2小時「性別平等教育」+ 2小時「融合教育」+2小時「戶外教育」+2小時「適應體育」+ 2 小時「人權教育」+ 2 小時「生命教育」+ 2 小時「資訊教育」+ 2 小時「原住民族教育」+ 2 小時「食農教育」,Topics in Education Issues,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00547_0CCET0112920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901264
1645,00546,教育學程,教育議題專題,,師培必修,,否,2,林志慎,教學大樓,(五) 12-13 T104,50,43,65,可跨班系,本課程為教育實踐，包含：9小時「生涯規劃」+ 9小時「職業教育與訓練」+10小時「性別平等教育」+ 2小時「融合教育」+2小時「戶外教育」+2小時「適應體育」+ 2 小時「人權教育」,Topics in Education Issues,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00546_0CCET0112920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901191
1646,00545,教育學程,中等教育實作與服務學習,,師培必修,,否,2,張誌原,教學大樓,(二) 07-08 T502電腦教室,50,8,10,可跨班系,教育實踐課程，本課程搭配計畫執行，實際運作仍以授課老師與修習同學討論為主,Practice and Service Learning in Secondary Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00545_0CCET0115020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001073
1647,00544,教育學程,中等教育實作與服務學習,,師培必修,,否,2,王妙媛,教學大樓,(二) 07-08 T302,50,65,38,可跨班系,教育實踐課程，本課程搭配計畫執行，實際運作仍以授課老師與修習同學討論為主,Practice and Service Learning in Secondary Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00544_0CCET0115020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000805
1648,00543,教育學程,學習評量,,師培必修,,否,2,陳秀溶,教學大樓,(一) 10-11 T202,50,1,68,可跨班系,本課程規劃由師培中心新聘陳秀溶兼任教師授課，本課程為教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Assessment in Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00543_0CCET0116520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901333
1649,00542,教育學程,學習評量,,師培必修,,否,2,鄭章華,教學大樓,(四) 07-08 T401,50,6,51,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Assessment in Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00542_0CCET0116520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001139
1650,00541,教育學程,學習評量,,師培必修,,否,2,劉世雄,教學大樓,(三) 03-04 T402,50,14,24,可跨班系,因授課內容聚焦在中等教育的師資培育，非特殊教育，強烈建議修習特殊教育學程的學生不要選修。建議修過「教學原理與實務」再修此課程。本課程教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。如欲加選者，請於開學第一週上課再與授課老師討論加選事宜。,Assessment in Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00541_0CCET0116520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000928
1651,00540,教育學程,學習評量,,師培必修,,否,2,劉世雄,教學大樓,(三) 01-02 T402,50,0,22,可跨班系,因授課內容聚焦在中等教育的師資培育，非特殊教育，強烈建議修習特殊教育學程的學生不要選修。建議修過「教學原理與實務」再修此課程。本課程教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。如欲加選者，請於開學第一週上課再與授課老師討論加選事宜。,Assessment in Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00540_0CCET0116520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000928
1652,00539,教育學程,課程發展與設計,,師培必修,,否,2,劉世雄,教學大樓,(一) 07-08 T402,50,1,30,可跨班系,因授課內容聚焦在中等教育的師資培育，非特殊教育，強烈建議修習特殊教育學程的學生不要選修。建議修過教育心理學、教育社會學、教學原理與實務等課程再修此課程。本課程教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。如欲加選者，請於開學第一週上課再與授課老師討論加選事宜。,Curriculum Development & Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00539_0CCET0003020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000928
1653,00538,教育學程,課程發展與設計,,師培必修,,否,2,劉世雄,教學大樓,(一) 03-04 T402,50,2,20,可跨班系,因授課內容聚焦在中等教育的師資培育，非特殊教育，強烈建議修習特殊教育學程的學生不要選修。建議修過教育心理學、教育社會學、教學原理與實務等課程再修此課程。本課程教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。如欲加選者，請於開學第一週上課再與授課老師討論加選事宜。,Curriculum Development & Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00538_0CCET0003020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000928
1654,00537,教育學程,輔導原理與實務,,師培必修,,否,2,蔡素琴劉淑慧,教學大樓,(四) 05-06 T402,50,4,15,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Principles & Practice of Guidance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00537_0CCET0000220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900869
1655,00536,教育學程,教學媒體與運用,,師培必修,,否,2,楊介仙,教學大樓,(一) 07-08 T502電腦教室,50,1,21,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Instructional Media and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00536_0CCET0116420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000817
1656,00535,教育學程,教學媒體與運用,,師培必修,,否,2,楊介仙,教學大樓,(一) 05-06 T502電腦教室,50,11,33,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Instructional Media and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00535_0CCET0116420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000817
1657,00534,教育學程,教學媒體與運用,,師培必修,,否,2,曾旭堯,教學大樓,(二) 03-04 T502電腦教室,50,3,49,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Instructional Media and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00534_0CCET0116420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000462
1658,00533,教育學程,教學媒體與運用,,師培必修,,否,2,張誌原,教學大樓,(四) 05-06 T502電腦教室,50,4,47,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Instructional Media and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00533_0CCET0116420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001073
1659,00532,教育學程,教學媒體與運用,,師培必修,,否,2,張誌原,教學大樓,(四) 03-04 T502電腦教室,50,16,51,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Instructional Media and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00532_0CCET0116420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001073
1660,00531,教育學程,教學媒體與運用,,師培必修,,否,2,王妙媛,教學大樓,(一) 03-04 T502電腦教室,50,50,57,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Instructional Media and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00531_0CCET0116420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000805
1661,00530,教育學程,教學原理與實務,,師培必修,,否,2,劉世雄,教學大樓,(二) 07-08 T402,50,0,14,可跨班系,因授課內容聚焦在中等教育的師資培育，非特殊教育，強烈建議修習特殊教育學程的學生不要選修。建議修過教育心理學再修此課程。本課程教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。如欲加選者，請於開學第一週上課再與授課老師討論加選事宜。,Principles and Practice of Teaching,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00530_0CCET0116320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000928
1662,00529,教育學程,教學原理與實務,,師培必修,,否,2,劉世雄,教學大樓,(二) 03-04 T402,50,0,28,可跨班系,因授課內容聚焦在中等教育的師資培育，非特殊教育，強烈建議修習特殊教育學程的學生不要選修。建議修過教育心理學再修此課程。本課程教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。如欲加選者，請於開學第一週上課再與授課老師討論加選事宜。,Principles and Practice of Teaching,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00529_0CCET0116320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000928
1663,00528,教育學程,教學原理與實務,,師培必修,,否,2,張誌原,教學大樓,(三) 05-06 T401,50,78,53,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Principles and Practice of Teaching,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00528_0CCET0116320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001073
1664,00527,教育學程,教學原理與實務,,師培必修,,否,2,張誌原,教學大樓,(三) 03-04 T401,50,58,51,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Principles and Practice of Teaching,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00527_0CCET0116320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0001073
1665,00526,教育學程,班級經營,,師培必修,,否,2,張麗雲,教學大樓,(三) 11-12 T104,65,0,62,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程,Class Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00526_0CCET0001520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900971
1666,00525,教育學程,班級經營,,師培必修,,否,2,張麗雲,教學大樓,(三) 09-10 T104,65,16,62,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程,Class Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00525_0CCET0001520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900971
1667,00524,教育學程,班級經營,,師培必修,,否,2,林國楨詹雅惠,教學大樓,(四) 07-08 T104,50,3,24,可跨班系,本課程預計由教研所林國楨老師與師培中心新聘詹雅惠兼任教師合開，本課程為教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程,Class Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00524_0CCET0001520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000775
1668,00523,教育學程,教育概論,,師培必修,,否,2,龔心怡孫俊傑,教學大樓,(二) 07-08 T104,50,3,53,可跨班系,本課程規劃由師培中心新聘孫俊傑兼任教師與教研所龔心怡合開，本課程為教育基礎課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。本課程亦為本校公職人員學程課程之一。,Introduction to Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00523_0CCET0002420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000801
1669,00522,教育學程,教育概論,,師培必修,,否,2,林國楨詹雅惠,教學大樓,(四) 05-06 T104,50,23,67,可跨班系,本課程規劃由教研所林國楨老師及師培中心新聘詹雅惠兼任教師合開，本課程為教育基礎課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。本課程亦為本校公職人員學程課程之一。,Introduction to Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00522_0CCET0002420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000775
1670,00521,教育學程,教育社會學,,師培必修,,否,2,施信華,教學大樓,(四) 10-11 T401,50,90,69,可跨班系,教育基礎課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程,Sociology of Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00521_0CCET0002120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900896
1671,00520,教育學程,教育社會學,,師培必修,,否,2,施信華,教學大樓,(二) 10-11 T401,50,77,68,可跨班系,教育基礎課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程,Sociology of Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00520_0CCET0002120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900896
1672,00519,教育學程,教育社會學,,師培必修,,否,2,林志慎林國楨,教學大樓,(五) 10-11 T104,50,14,60,可跨班系,教育基礎課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程,Sociology of Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00519_0CCET0002120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9901191
1673,00518,教育學程,教育心理學,,師培必修,,否,2,林合懋,教學大樓,(三) 03-04 T104,50,10,53,可跨班系,教育基礎課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。本課程亦為本校公職人員學程課程之一。,Educational Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00518_0CCET0001720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900445
1674,00517,教育學程,教育心理學,,師培必修,,否,2,林合懋,教學大樓,(三) 01-02 T104,50,16,68,可跨班系,教育基礎課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。本課程亦為本校公職人員學程課程之一。,Educational Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00517_0CCET0001720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=9900445
1675,00516,教育學程,教育心理學,,師培必修,,否,2,吳璧如,教學大樓,(三) 01-02 T401,50,185,50,可跨班系,教育基礎課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。本課程亦為本校公職人員學程課程之一。,Educational Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/00516_0CCET0001720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=1&emp_id=0000575
