序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1690,11046,輔四乙,社會工作倫理,,組選修,,否,3,白倩如曾華源,明德館,(一) 02-04 11202,50,21,22,限本班,社工學程必備課程,Social Work Ethics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11046_1EDGC0133130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001027
1691,11045,輔四甲,教師專業成長與自我覺察,,組選修,,否,2,林淑華,明德館,(二) 07-08 11101,50,26,30,限本班,中等學校輔導教師必選備課程,Teachers' professional growth and self-awareness,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11045_1EDGC0144620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001141
1692,11044,輔四甲,個別諮商實習(二)A組,,系選修,,否,3,賀孝銘,明德館,(二) 02-04 11201,30,20,29,限本系,個別諮商實習一為先備課程。基於教學設計與場地因素，建議20人以內修習為宜。,Individual Counseling Practicum II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11044_1EDGC0157230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000307
1693,11043,輔四甲,個案研究,,系選修,,否,2,賀孝銘,明德館,(一) 07-08 11402,50,34,32,限本系,中等學校輔導教師選備課程。,Case Study,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11043_1EDGC0106820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000307
1694,11042,輔三乙,社會政策與社會立法,,組選修,,否,3,黃瑞杉,明德館,(三) 10-12 11102,50,31,32,限本系,社工學程必備課程,Social Policy and Social Legislation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11042_1EDGC0132930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901039
1695,11041,輔三乙,犯罪心理學,,系選修,,否,3,葉怡伶,明德館,(四) 06-08  階梯教室(輔諮),50,34,62,限本班,,Criminal Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11041_1EDGC0101330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001105
1696,11040,輔三乙,團體諮商,,系必修,,否,3,陳雪均,明德館,(四) 02-03 11201 (四) 04 個別諮商室,50,35,45,限本班,先備課程為「團體輔導」,Group Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11040_1EDGC0044830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001130
1697,11039,輔三乙,社會統計,,組選修,,否,3,林清文,明德館,(三) 02-04 11402,50,35,35,限本系,先備課程為「心理與教育統計」；社工考照必備，考研究所選備，歡迎選修。,Social Statistics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11039_1EDGC0132830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901232
1698,11038,輔三乙,社會工作管理,,組選修,,否,3,王翊涵,明德館,(二) 06-08 11102,50,23,23,限本班,社工學程必備課程,Social Work Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11038_1EDGC0147030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001045
1699,11037,輔三乙,助人專業倫理,,系必修,,否,2,王智弘,明德館,(二) 03-04  階梯教室(輔諮),50,35,39,限本班,,Ethical Issue in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11037_1EDGC0100220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000048
1700,11036,輔三乙,家庭社會工作,,系選修,,否,3,程婉若,明德館,(一) 06-08 碩士班教室一,50,14,13,限本系,社工學程專業選修課程，歡迎選修。,Family Social Work,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11036_1EDGC0146930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001020
1701,11034,輔三甲,團體諮商,,系必修,,否,3,謝麗紅,明德館,(四) 06-08 214視聽教室,50,35,36,限本班,先備課程為「團體輔導」,Group Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11034_1EDGC0044830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000073
1702,11033,輔三甲,變態心理學,,系選修,,否,3,謝毅興,明德館,(四) 02-04 11103,50,52,48,限本系,學校、社區專業課程，歡迎選修。,Abnormal Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11033_1EDGC0051830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000874
1703,11032,輔三甲,生涯與職業資訊分析與應用,,組選修,,否,2,蘇桂慧,明德館,(三) 10-11 11103,50,40,47,限本班,高中綜合活動生涯規劃科必備課程,Analysis and Application of Career and Employment Resources,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11032_1EDGC0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901074
1704,11031,輔三甲,青少年表達性媒材實務,,系選修,,否,3,吳明富,明德館,(二) 06-08 B1多功能教室,35,24,17,限本班,此為教學實作課程，35人以內修習為宜。,The Practice of Expressive Arts for Adolescents,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11031_1EDGC0100730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001164
1705,11030,輔三甲,學校輔導工作與系統合作,,組選修,,否,3,林淑華,明德館,(二) 02-04 11103,50,42,45,限本班,中等學校輔導教師必選備課程,School Counseling Work and System Cooperation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11030_1EDGC0158630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001141
1706,11029,輔三甲,輔導活動教學應用與實作,,組選修,,否,2,林淑君,明德館,(一) 07-08 11103,50,40,49,限本班,此門為教程必備課程。另與「輔導活動教材教法」為系列課程，需校外實作，建議一同選修。,Teaching Application and Practice of Guidance Activity,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11029_1EDGC0158520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001079
1707,11028,輔三甲,輔導活動教材教法,,組選修,,否,2,林淑君,明德館,(一) 05-06 11103,50,39,49,限本班,必須先修畢1門教育基礎課程及1門教育方法課程；此門課程為教程必備課程。另與「輔導活動教學與應用與實作」為系列課程，需校外實作，建議一同選修。,Teaching Material & Methods of Guidance Activities,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11028_1EDGC0045720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001079
1708,11027,輔二乙,測驗實務,,系必修,,否,3,張泰銓,明德館,(四) 05-07 測驗實務教室,50,32,33,限本班,先備課程為「心理與教育測驗」。,Testing Practice in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11027_1EDGC0043630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001175
1709,11026,輔二乙,生涯輔導與諮商,,系必修,,否,3,劉淑慧,明德館,(三) 02-04 11201,50,34,35,限本班,,Career Guidance & Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11026_1EDGC0044330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000472
1710,11025,輔二乙,社區工作,,組選修,,否,3,賴宏維,明德館,(一) 10-12 11102,50,26,31,限本班,社工學程必備課程,Community Work,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11025_1EDGC0102730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901238
1711,11024,輔二乙,諮商理論與技術,,系必修,,否,4,鍾國誠,明德館,(二) 06-09 11201,50,33,34,限本班,,Theories & Techniques of Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11024_1EDGC0043340.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901287
1712,11023,輔二乙,社會團體工作,,組選修,,否,3,林武雄曾華源,明德館,(一) 06-08 11201,50,28,28,限本班,社工學程必備課程,Social Group Work,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11023_1EDGC0133030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901155
1713,11022,輔二乙,職場健康心理學,,系選修,,否,3,孫繼光,明德館,(五) 02-04 11103,50,32,42,限本系,員工協助方案(EAP)學分學程必備課程，歡迎選修。,Workplace Mental Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11022_1EDGC0135830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001178
1714,11021,輔二甲,兒童心理與輔導,,組選修,,否,3,孫繼光,明德館,(四) 06-08 11102,50,21,27,限本系,特色專業實務課程，歡迎選修。,Child Psychology and Guidance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11021_1EDGC0045230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001178
1715,11020,輔二甲,測驗實務,,系必修,,否,3,王郁琮,明德館,(三) 05-07 測驗實務教室,50,44,46,限本班,先備課程為「心理與教育測驗」。,Testing Practice in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11020_1EDGC0043630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000886
1716,11019,輔二甲,諮商理論與技術,,系必修,,否,4,林淑華,明德館,(三) 01-04 11103,50,45,48,限本班,,Theories & Techniques of Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11019_1EDGC0043340.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001141
1717,11018,輔二甲,綜合活動學習領域概論,,組選修,,否,2,吳寶嘉,明德館,(二) 10-11 11402,50,39,58,限本班,國中綜合領域輔導專長必備課程,Introduction of Integrative Activities Learning Areas,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11018_1EDGC0146520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901293
1718,11017,輔二甲,生涯輔導與諮商,,系必修,,否,3,劉淑慧,明德館,(二) 06-08 11103,50,45,49,限本班,,Career Guidance & Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11017_1EDGC0044330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000472
1719,11016,輔二甲,心理諮詢概論,,組選修,,否,2,程婉若,明德館,(二) 03-04 11401,50,34,44,限本班,加科中等學校輔導教師必選備課程,Psychological Consultation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11016_1EDGC0104520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001020
1720,11015,輔二甲,員工協助方案理念與實施,,系選修,,否,3,鍾燕宜,明德館,(一) 06-08 11102,50,16,12,可跨班系,員工協助方案(EAP)學分學程必備導論課程，歡迎選修。,Concept and Implementation of Employee Assistance Programs,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11015_1EDGC0135930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9900466
1721,11014,輔二甲,角色扮演在輔導上之應用,,系選修,,否,2,梁翠梅,明德館,(一) 01-02 團體諮商室,35,17,18,限本班,"基於教學設計與場地因素，建議35人以內修習為宜。雙週上課一次，一次四小時。預定上課時間為第3-12週的週一上午(AM8:10-12:00)。日期如下: 3/3, 3/10, 3/17, 3/24, 3/31, 4/14, 4/21, 4/28,5/5。",Role-play in Guidance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11014_1EDGC0050420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9900293
1722,11013,輔一乙,人際關係,,系選修,,否,2,孫旻暐,明德館,(四) 10-11 11103,50,22,27,限本系,,Interpersonal Relationship,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11013_1EDGC0106720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9900831
1723,11012,輔一乙,人類行為與社會環境,,組選修,,否,3,葉怡伶,明德館,(三) 06-08 11401,50,32,50,限本班,社工學程必備課程,Human Behavior and Social Environment,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11012_1EDGC0050030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001105
1724,11011,輔一乙,兒童與青少年福利服務,,系選修,,否,3,林武雄,明德館,(四) 06-08 11202,50,23,28,限本系,社工學程專業選修課程，歡迎選修。,Child and Adolescent Welfare Services,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11011_1EDGC0135730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901155
1725,11010,輔一乙,心理與教育統計,,系必修,,否,3,謝毅興,明德館,(三) 02-04 11202,50,32,33,限本班,,Basic Statistics in Psychology & Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11010_1EDGC0038430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000874
1726,11009,輔一乙,社會工作概論,,組選修,,否,3,白倩如,明德館,(二) 06-08 11202,50,31,32,限本班,社工學程必備課程,Introduction to Social Work,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11009_1EDGC0046130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001027
1727,11008,輔一乙,情緒管理與壓力調適,,系選修,,否,2,卓翠玲,明德館,(二) 03-04 11102,50,23,26,限本班,,Emotion Management and Stress Adaptation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11008_1EDGC0103120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901029
1728,11007,輔一甲,情緒管理與壓力調適,,系選修,,否,2,李淑敬,明德館,(四) 07-08 11402,50,40,40,限本班,,Emotion Management and Stress Adaptation,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11007_1EDGC0103120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9900942
1729,11006,輔一甲,童軍教育原理,,組選修,,否,2,梁峻晢,明德館,(二) 10-11 11103,50,33,39,限本班,國中綜合領域輔導專長必選備課程,Theories of Scout Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11006_1EDGC0050720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9900848
1730,11005,輔一甲,腦神經科學與身心健康,,系選修,,否,3,孫繼光,明德館,(一) 06-08  階梯教室(輔諮),50,44,50,限本系,"新設專業課程,歡迎本系學生選修.",Brain Science and Mental Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11005_1EDGC0165930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001178
1731,11004,輔一甲,心理與教育統計,,系必修,,否,3,張泰銓,明德館,(二) 04 測驗實務教室 (三) 03-04 測驗實務教室,50,41,40,限本班,,Basic Statistics in Psychology & Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11004_1EDGC0038430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001175
1732,11002,輔一乙,生命探索發展與實踐,,校必(通識),,否,2,白倩如,明德館,(一) 06-07 11202,50,0,32,限本班,大二~大四生如要修習，以線上加簽方式,Enlightening and Practicing of Careerlife,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11002_0CCGE0177920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001027
1733,11001,輔一甲,生命探索發展與實踐,,校必(通識),,否,2,葉怡伶鄧志平,教學大樓,(二) 07-08 T202,50,0,46,限本班,大二~大四生如要修習，以線上加簽方式,Enlightening and Practicing of Careerlife,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11001_0CCGE0177920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001105
1734,10001,性別平權學分學程,性別專題實作,,系必修,,否,3,賴佳琪,明德館,(四) 05-07 11201,50,13,11,可跨班系,修畢本學程下列兩門課程，方得修習：1.性別研究導論、2.性別關係與教育、3.家庭發展史或家庭發展(擇一認列)、4.伴侶、婚姻與家庭研究、5.身心障礙學生之性別教育、6.性別教育、7.女性意識與女性文化,Gender Project,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/10001_1EDEC0101230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901152
1735,00577,教育學程,跨領域教學應用與實作,,師培必修,,否,2,林泱蔚,教學大樓,(四) 03-04 T402,50,0,10,可跨班系,本課程為108起架構教育實踐課程必修,Cross-disciplinary teaching application and implementation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00577_0CCET0115220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000995
1736,00576,教育學程,中等教育實作與服務學習,,師培必修,,否,2,張誌原,教學大樓,(二) 07-08 T502電腦教室,50,9,12,可跨班系,教育實踐課程，本課程搭配計畫執行，實際運作仍以授課老師與修習同學討論為主,Practice and Service Learning in Secondary Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00576_0CCET0115020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001073
1737,00575,教育學程,特殊教育導論,,師培選修,,否,3,林翠英,至善館,(二) 06-08 12402,50,9,11,可跨班系,本課程第一階段僅開放大三、大四(含)以上、碩二(含)以上及博二(含)以上師資生方能選課,Introduction to Special Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00575_0CCET0000630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000852
1738,00574,教育學程,雙語教學應用與實作,,師培必修,,是,2,蓋傑富,教學大樓,(四) 07-08 T301,50,0,13,限本班,開放網路選課僅透過人工加選，請洽雙語中心；本課程僅限定欲取得中等學校教師證書上註記次專長「雙語教學專長」之師資生修習，修習該課程僅採認於註記次專長「雙語教學專長」學分，相關修課及檔修規定請依課架規定修習始能採認,CLIL: Application and Practice,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001159
1739,00573,教育學程,雙語教學實習,,師培必修,,否,2,龔慧懿,擷英館,(二) 05、14 13102,50,0,19,限本班,不開放網路選課僅透過人工加選，請洽雙語中心；本課程僅限定欲取得中等學校教師證書上註記次專長「雙語教學專長」之師資生修習，修習該課程僅採認於註記次專長「雙語教學專長」學分，相關修課及檔修規定請依課架規定修習始能採認,CLIL:Teaching Practicum,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000494
1740,00572,教育學程,雙語教材教法,,師培必修,,否,2,龔慧懿,擷英館,(二) 07-08 13102,50,0,17,限本班,開放網路選課僅透過人工加選，請洽雙語中心；本課程僅限定欲取得中等學校教師證書上註記次專長「雙語教學專長」之師資生修習，修習該課程僅採認於註記次專長「雙語教學專長」學分，相關修課及檔修規定請依課架規定修習始能採認,Methods & Materials for CLIL,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000494
1741,00571,教育學程,教學原理與實務(雙語),,師培必修,,否,2,温媺純龔慧懿,格致館,(四) 03-04 圓環教室(格致館一樓),50,0,28,限本班,不開放網路選課僅透過人工加選，請洽雙語中心；本課程僅限定欲取得中等學校教師證書上註記次專長「雙語教學專長」之師資生修習，修習該課程僅採認於註記次專長「雙語教學專長」學分，相關修課及檔修規定請依課架規定修習始能採認,Principles and Practice(Bilingual),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00571_0CCET0115820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000774
1742,00570,教育學程,學習評量,,師培必修,,否,2,蔡顯麞,教學大樓,(二) 03-04 T104,65,92,74,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Assessment in Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00570_0CCET0116520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000204
1743,00569,教育學程,學習評量,,師培必修,,否,2,蔡顯麞,教學大樓,(三) 03-04 T104,65,67,67,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Assessment in Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00569_0CCET0116520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000204
1744,00567,教育學程,教學媒體與運用,,師培必修,,否,2,曾旭堯,教學大樓,(三) 03-04 T502電腦教室,50,10,25,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Instructional Media and Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00567_0CCET0116420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000462
1745,00566,教育學程,積木式程式設計(含Scratch程式語言與應用),,師培選修,,否,2,阮家慶,圖書館,(四) 08-09 電二教室,50,1,10,可跨班系,師培選修112學度架構，適用１１２取得師資生資格者，本課程亦為本校教學資訊力微學程課程之一,Block-type programming,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00566_0CCET0117020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=4000045
1746,00565,教育學程,學校行政,,師培選修,,否,2,簡慶郎,教學大樓,(四) 10-11 T402,50,73,68,可跨班系,教育專業課程選修科目，本課程亦為本校公職人員學程課程之一。,School Administration,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00565_0CCET0000320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=9901234
1747,00564,教育學程,學校行政,,師培選修,,否,2,鄭曜忠,教學大樓,(一) 07-08 T401,50,17,20,可跨班系,教育專業課程選修科目，本課程亦為本校公職人員學程課程之一。,School Administration,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00564_0CCET0000320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001106
1748,00563,教育學程,數位學習概論,,師培選修,,否,2,林逸程,圖書館,(二) 07-08 電四教室,50,9,23,可跨班系,"本課程為師培選修課程, 該課程有申請本校數位課程(含遠距課程),實際上課方式依授課教師相關規範為主(遠距課程)",Introduction to E-Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00563_0CCET0116820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001107
1749,00562,教育學程,鄉土教育,,師培選修,,否,2,莊世滋,教學大樓,(四) 01-02 T401,50,10,15,可跨班系,人文關懷系列課程,Homeland Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00562_0CCET0003120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000808
1750,00561,教育學程,教學原理與實務,,師培必修,,否,2,張誌原,教學大樓,(三) 05-06 T401,50,80,49,可跨班系,教育方法課程，提醒修習教材教法及教學實習前需修畢1門教育基礎課程及1門教育方法課程。,Principles and Practice of Teaching,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00561_0CCET0116320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0001073
1751,00558,教育學程,特殊教育導論,,師培選修,,否,3,王智弘,教學大樓,(三) 05-07 T402,65,25,39,可跨班系,本課程第一階段僅開放大三、大四(含)以上、碩二(含)以上及博二(含)以上師資生方能選課,Introduction to Special Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00558_0CCET0000630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000814
1752,00557,教育學程,海洋教育,,師培選修,,否,2,葉連鵬,教學大樓,(三) 03-04 T402,50,25,31,可跨班系,人文關懷系列課程,Marine Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/00557_0CCET0107020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=113&yms_sms=2&emp_id=0000930
