序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
111,78032,公育三,中國大陸研究,,組必修,,否,2,劉兆隆,教學大樓,(二) 05-06 T204,50,22,33,限本班,,The Studies of Mainland China,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78032_1SPPC0134520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000819
112,78031,公育三,公共管理,,組必修,,否,2,李長晏,教學大樓,(二) 03-04 T204,50,17,21,限本班,,Public Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78031_1SPPC0132220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900598
113,78030,公育三,文化人類學,,組必修,,否,2,鄭依萍,教學大樓,(一) 07-08 T101,50,22,35,限本班,,Cultural Anthropology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78030_1SPPC0133520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001087
114,78029,公育三,智慧財產權法,,組選修,,否,2,許舜喨,教學大樓,(五) 01-02 T304,50,10,11,限本系,,Laws of Intellectual Property Rights,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78029_1SPPC0133620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900940
115,78028,公育二,活動規劃原理,,系選修,,否,2,劉恬妏,教學大樓,(六) 05-06 T101,50,7,11,可跨班系,,Principle of Programming,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78028_1SPPC0138120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901054
116,78027,公育二,戶外體驗教育,,系選修,,否,2,劉恬妏,教學大樓,(六) 01-02 T101,50,7,11,可跨班系,,Outdoor experiential education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78027_1SPPC0157920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901054
117,78026,公育二,倫理學,,組必修,,否,2,洪翠娥,教學大樓,(五) 03-04 T204,50,33,54,限本班,,Introduction to Ethics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78026_1SPPC0131920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000623
118,78025,公育二,法院組織法,,組選修,,否,2,劉青峰,教學大樓,(三) 07-08 T104,70,26,55,限本班,,Court Organization Act,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78025_1SPPC0134320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001192
119,78024,公育二,比較公民教育,,組必修,,否,2,鄭依萍,教學大樓,(四) 05-06 T104,50,23,36,限本班,,Comparative Citizenship Education,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78024_1SPPC0131820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001087
120,78023,公育二,公民社會,,組必修,,否,2,劉雅倫,教學大樓,(四) 01-02 T304,50,22,30,限本班,,Civil Society,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78023_1SPPC0131720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901219
121,78022,公育二,比較政府與政治,,系必修,,否,2,劉兆隆,教學大樓,(三) 05-06 T304,50,46,61,限本班,,Comparative Government and Politics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78022_1SPPC0131020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000819
122,78021,公育二,公共政策(二),,組必修,,否,2,黃建銘,教學大樓,(三) 03-04 T304,50,25,26,限本班,,Public Policy (II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78021_1SPPC0131520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000906
123,78020,公育二,臺灣文化導論,,組必修,,否,2,李宗信,教學大樓,(三) 01-02 T304,50,23,25,限本班,,An Introduction to Taiwanese Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78020_1SPPC0146520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001007
124,78019,公育二,民法(二),,組必修,,否,2,林玫君,教學大樓,(二) 07-08 T304,50,37,45,限本班,,Civil Law(II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78019_1SPPC0133920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000973
125,78018,公育二,心理學,,組必修,,否,2,王智弘,教學大樓,(二) 05-06 T304,50,21,27,限本班,,Introductory Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78018_1SPPC0131220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000814
126,78017,公育二,社會科學專題研究,,系必修,,否,2,李長晏,教學大樓,(二) 01-02 T204,50,46,49,限本班,,seminar: social science research project,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78017_1SPPC0159720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900598
127,78016,公育二,社會領域探究與實作專題,,系選修,,否,2,李佳浤,教學大樓,(一) 07-08 T304,50,27,30,限本系,,Special Topics in the Inquiry and Practice of Social Studies,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78016_1SPPC0157520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901225
128,78015,公育二,現行考銓制度,,組必修,,否,2,黃建銘,教學大樓,(一) 05-06 T304,50,24,34,限本班,,Current Personnel Administration System,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78015_1SPPC0135120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000906
129,78014,公育二,外交政策分析,,組必修,,否,2,李其澤,教學大樓,(二) 05-06 T206,50,23,29,限本班,,Foreign Policy Analysis,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78014_1SPPC0131620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000961
130,78013,公育一,中華民國憲法(二),,系必修,,否,2,魏培軒,教學大樓,(四) 07-08 T204,50,38,53,限本班,,The Constitution of R.O.C-Session II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78013_1SPPC0000720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001117
131,78012,公育一,經濟學(二),,系必修,,否,2,張嘉仁,教學大樓,(四) 05-06 T204,50,37,46,限本班,,Economics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78012_1SPPC0000320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001067
132,78011,公育一,人權教育,,組必修,,否,2,洪翠娥,教學大樓,(四) 03-04 T204,50,23,31,限本班,,Human Rights Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78011_1SPPC0133220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000623
133,78010,公育一,學生事務規劃與實施,,系選修,,否,2,陳美娟,教學大樓,(四) 10-11 T204,50,9,11,可跨班系,,Planning and Implementation of Student Affairs Program,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78010_1SPPC0158120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901073
134,78009,公育一,世界地理,,系選修,,否,2,郭基賢,教學大樓,(一) 02-03 T001,50,21,29,可跨班系,,Geography of the World(World Geography),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78009_1SPPC0142220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900852
135,78008,公育一,地圖學,,系選修,,否,2,郭基賢,圖書館,(三) 05-06 電二教室,50,5,11,可跨班系,,Cartography,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78008_1SPPC0142320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9900852
136,78007,公育一,世界史,,系選修,,否,2,李進億,教學大樓,(三) 01-02 T204,50,28,51,可跨班系,,The History of World,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78007_1SPPC0142120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001092
137,78006,公育一,政治學(二),,系必修,,否,2,劉兆隆,教學大樓,(二) 07-08 T204,50,38,45,限本班,,Politics II,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78006_1SPPC0000920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000819
138,78005,公育一,法學緒論,,系必修,,否,2,林玫君,教學大樓,(二) 05-06 T102,50,38,64,限本班,,Introduction to Legal Science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78005_1SPPC0000420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000973
139,78004,公育一,國際關係,,系必修,,否,2,李其澤,教學大樓,(一) 07-08 T204,50,38,50,限本班,,International Relation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78004_1SPPC0000120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000961
140,78003,公育一,社會學(二),,系必修,,否,2,鄭依萍,教學大樓,(一) 05-06 T204,50,38,49,限本班,,Sociology(II),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78003_1SPPC0001520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001087
141,78002,公育一,行政學(二),,組必修,,否,2,黃建銘,教學大樓,(一) 03-04 T305,50,23,27,限本班,,Public Administration II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/78002_1SPPC0001120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000906
142,77008,運健碩二,論文,,系必修,,否,0,論文,,,20,2,11,限本系,此門課選課原則：1.要學位口試畢業的那一學期，一定要選。2.研究所的專業課程都修完了，一定要選。,Thesis,無,,
143,77007,運健碩二,論文指導(二),,系必修,,否,3,論文,,,20,3,5,限本系,,Thesis Supervision II,無,,
144,77006,運健碩二,運動健康專題討論,,系必修,,否,1,江勁彥劉羿德楊亮梅張家昌曾文培,進德體育館,(五) 09 體育教室四,20,2,4,限本系,,Seminar on Sports and Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/77006_1SPSH2113310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000690
145,77005,運健碩一,運動健康專題討論,,系必修,,否,1,江勁彥劉羿德楊亮梅張家昌曾文培,進德體育館,(五) 08 體育教室四,20,9,10,限本系,,Seminar on Sports and Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/77005_1SPSH2113310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000690
146,77004,運健碩一,運動復健專題研究,,系選修,,否,3,陳怡汶,進德體育館,(五) 02-04 體育教室四,20,12,13,限本系,,Special Topics on Exercise Rehabilitation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/77004_1SPSH2104330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001128
147,77003,運健碩一,身體活動與認知神經科學專題研究,,系選修,,否,3,蔡佩舒,進德體育館,(四) 02-04 體育教室四,20,8,9,限本系,,Special Topics on Physical Activity and Cognitive Neuroscience,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/77003_1SPSH2114830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001048
148,77001,運健碩一,運動與營養研究,,系選修,,否,3,曾文培,進德體育館,(二) 05-07 體育教室二,20,5,8,限本系,,Studies exercise and nutrition,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/77001_1SPSH2113830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000802
149,71074,運動與健康休閒夜碩一,運動組織領導專題研究,,系必選,,否,3,楊忠和,進德體育館,(四) 11-13 體育教室二,30,0,14,限本班,,Leadership of sports organizations,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71074_1SPPEE134630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=9901003
150,71073,運動與健康休閒夜碩二,運動復健專題研究,,系選修,,否,3,陳怡汶,進德體育館,(二) 11-13 體育教室一,30,0,14,限本班,,Special Topics on Exercise Rehabilitation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71073_1SPPEE140630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001128
151,71072,運動與健康休閒夜碩二,論文指導,,系必修,,否,4,論文,,,30,0,14,限本班,,Thesis Supervision,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71072_1SPPEE137640.pdf,
152,71071,運動與健康休閒夜碩二,論文,,系必修,,否,0,論文,,,30,0,26,限本系,研究生修課第4學期起才需要選修「論文」。1年級不用選、2年級上學期，也不用選。,Thesis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71071_1SPPEE136200.pdf,
153,71070,運動與健康休閒夜碩二,運動與健康休閒專題討論(二),,系必修,,否,1,江勁彥,進德體育館,(三) 11 體育教室一,30,0,14,限本班,,"Seminar on the study of sports,health and leisureⅡ",中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71070_1SPPEE136110.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000690
154,71069,運動與健康休閒夜碩一,運動與健康休閒研究法,,系必修,,否,3,陳珍德,進德體育館,(二) 11-13 體育教室二,30,0,14,限本班,,"Research method in sport, health and leisure",中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71069_1SPPEE135730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001026
155,71068,運動與健康休閒夜碩一,運動處方研究,,系必選,,否,3,蔡忠昌,進德體育館,(三) 11-13 體育教室二,30,0,13,限本班,,Research in Exercise Prescription,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71068_1SPPEE142730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000688
156,71067,運四,運動防護實習(二),,組必修,,否,1,陳怡汶黃健倫劉元凱蘇泰源江勁彥劉羿德,進德體育館,(五) 10-11 體育教室四,80,26,30,限本系,,Practice in Athletic Training II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71067_1SPPE0141110.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001128
157,71066,運四,運動行銷,,組必修,,否,3,楊亮梅,進德體育館,(四) 06-08 體育教室四,80,17,19,限本系,,Sport Marketing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71066_1SPPE0117630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0000476
158,71065,運四,運動專長訓練,,系必修,,否,1,劉元凱黃健倫,進德體育館,(三) 05-06 體育教室三,80,46,50,限本系,,Specific Sports Training,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71065_1SPPE0006610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001133
159,71063,運四,運動心理技能訓練,,組必修,,否,3,陳珍德,進德體育館,(二) 05-07 體育教室四,80,23,25,限本系,,Psychological Skills Training for Sports,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71063_1SPPE0138330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001026
160,71062,運四,體育科教學應用與實作,,組必修,,否,2,蘇泰源,進德體育館,(一) 05-06 體育教室四,80,30,39,限本系,修習教學應用與實作前必須先修畢教材教法及教學實習,Physical Education Teaching Application and Practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71062_1SPPE0140920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001068
161,71061,運四,體育課程設計,,組必修,,否,3,陳怡汶,進德體育館,(一) 02-04 體育教室四,80,24,28,限本系,,Physical Education Curriculum Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71061_1SPPE0123230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001128
162,71060,運三,排演(一),,組選修,,否,2,陳文彬,進德體育館,(五) 10-11 體育館視聽教室,80,4,9,限本系,,Rehearsal (I),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1142/71060_1SPPE0144920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=114&yms_sms=2&emp_id=0001216
