序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
731,51034,機電夜碩二,論文寫作,,系必修,,否,2,曾立維,工學院,(三) 10-11 E205,50,0,18,限本系,,Thesis Writing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51034_1EIMEE160820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001102
732,51033,機電夜碩一,研究專題(一),,系必修,,否,2,賴永齡曾立維沈志雄鍾官榮,工學院,(六) 10-11 E205,50,0,17,限本系,,Project of Research I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51033_1EIMEE163520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000687
733,51032,機電夜碩一,平面顯示器技術,,系選修,,否,3,賴永齡,工學院,(五) 10-12 E205,50,0,17,限本系,,Flat Panel Display Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51032_1EIMEE020230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000687
734,51031,機電夜碩一,書報討論(二),,系必修,,否,2,沈志雄,工學院,(四) 10-11 EB226,35,0,17,限本系,,Seminar II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51031_1EIMEE019420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000742
735,51030,機電夜碩一,電子封裝,,系選修,,否,3,鍾官榮,工學院,(二) 10-12 E205,50,0,16,限本系,,Electronic Encapsulation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51030_1EIMEE139530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000903
736,51029,機電博二,論文,,系必修,,否,0,論文,,,60,4,12,限本系,註冊未修課(延畢生)及本學期要提論文口試者必選,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
737,51028,機電碩二,論文,,系必修,,否,0,論文,,,60,20,31,限本系,註冊未修課(延畢生)及本學期要提論文口試者必選,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
738,51027,機電碩博,論文指導(二),,系必修,,否,3,論文,,,60,14,20,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
739,51026,機電碩博,顯示元件物理,,系選修,,是,3,賴永齡,教學二館,(五) 05-07 34103,60,14,14,限本系,本門課程與國際工程碩士學位學程「顯示元件物理」合班上課,Display Device Physics,英文,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000687
740,51025,機電碩博,書報討論(二),,系必修,,否,1,林義成,工學院,(四) 06-07 EB226,35,17,24,限本系,,Seminar II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51025_1EIME3146610.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000414
741,51024,機電碩博,可靠度工程(二),,系選修,,否,3,鍾官榮,工學院,(二) 06-08 E205,50,3,3,限本系,,Reliability Engineering II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51024_1EIME3156630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000903
742,51023,機電碩博,薄膜製程與應用,,系選修,,否,3,林義成,工學院,(一) 06-08 E223會議室,30,17,19,限本系,,The flim processes and appilications,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51023_1EIME3149130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000414
743,51022,機電碩一,有限元素分析,,系選修,,否,3,徐啟華曾立維,工學院,(四) 02-04 工學院EB211,25,18,33,限本系,此為大碩合班上課之課程。,Finite Element Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51022_1EIME3147730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001176
744,51021,機電三,光電元件與系統專題(一),,系必修,,否,3,沈志雄陳淑容林義成林俊佑,工學院,(七) 01-06 E223會議室,50,18,19,限本系,,Specialized Topics of Photonic Element and System I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51021_1EIME0011730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000742
745,51020,機電三,電腦與控制專題(一),,系必修,,否,3,賴永齡李建興曾立維陳明飛,工學院,(七) 01-06 E330會議室,50,12,11,限本系,,Specialized Topics of Computer and Control I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51020_1EIME0011530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000687
746,51019,機電三,機電整合專題(一),,系必修,,否,3,鍾官榮徐啟華周咏蒨王可文,工學院,(七) 01-06 E205,50,19,21,限本系,,Specialized Topics of Mechatronics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51019_1EIME0011630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000903
747,51018,機電三,有限元素分析,,系選修,,否,3,徐啟華曾立維,工學院,(四) 02-04 工學院EB211,35,41,34,限本系,此為大碩合班上課之課程。,Finite Element Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51018_1EIME0007730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001176
748,51017,機電三,工具機設計,,系選修,,否,3,徐啟華,教學一館,(三) 02-04 33402教室,70,15,12,限本系,,Design of Machine Tool,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51017_1EIME0126330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001176
749,51016,機電三,光機電電腦輔助設計與分析,,系必修,,否,3,陳淑容,工學院,(二) 02-04 工學院EB211,60,48,49,限本系,,Opto-Mechatronics Computer Aided Design and Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51016_1EIME0123530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000243
750,51015,機電三,光機電系統設計,,系選修,,否,3,蕭輔力王右武蘇威佳,工學院,(一) 06-08 E205,50,40,41,限本系,,Opto-Electro Mechanical System Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51015_1EIME0125430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000979
751,51014,機電二,線性代數,,系選修,,否,3,曾立維,教學二館,(四) 06-08 34302,60,54,65,限本系,,Linear Algebra,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51014_1EIME0001330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001102
752,51013,機電二,近代物理(一),,系必修,,否,3,沈志雄,教學一館,(四) 02-04 33402教室,70,53,60,限本系,,Modern Physics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51013_1EIME0003230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000742
753,51012,機電二,數位邏輯,,系必修,,否,3,曹嶸,教學一館,(三) 06-08 33402教室,70,59,58,限本系,,Digital Logic,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51012_1EIME0009430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901215
754,51011,機電二,工程數學(二),,系必修,,否,3,謝秉澂,工學院,(一) 02-04 E205,54,57,60,限本系,,Engineering Mathematics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51011_1EIME0001030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001160
755,51010,機電二,材料力學,,系必修,,否,3,曾立維,教學一館,(二) 06-08 33402教室,70,56,55,限本系,,Mechanics of Materials,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51010_1EIME0004630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001102
756,51009,機電二,製造學,,系選修,,否,3,鍾官榮,教學一館,(五) 02-04 33402教室,70,34,30,限本系,,Manufacturing Processess,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51009_1EIME0156430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000903
757,51008,機電二,光電工程,,系必修,,否,2,王可文,教學二館,(三) 03-04 34302,60,56,54,限本系,,Optoelectronics Engineering,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51008_1EIME0015720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000923
758,51007,機電一,微積分(二),,系必修,,否,3,鍾官榮,教學一館,(五) 06-08 33402教室,70,45,52,限本系,,Calculus II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51007_1EIME0001630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000903
759,51006,機電一,靜力學,,系必修,,否,2,陳淑容,教學一館,(四) 06-07 33402教室,60,45,48,限本系,,Statics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51006_1EIME0006420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000243
760,51005,機電一,電子學實驗(一),,系選修,,否,2,林俊佑,工學院,(四) 01-04 EB214,60,42,45,限本系,,Experiments of Electronics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51005_1EIME0008220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000856
761,51004,機電一,電子學(一),,系必修,,否,3,林俊佑,教學二館,(三) 06-08 34303,70,45,60,限本系,,Electronics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51004_1EIME0008030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000856
762,51003,機電一,程式設計與應用,,系必修,,否,3,王可文,工學院,(二) 06-08 工學院EB211,60,45,50,限本系,,Programming,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51003_1EIME0017330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000923
763,51002,機電一,光機電系統概論,,系必修,,否,3,陳淑容沈志雄,工學院,(一) 06-08 工學院EB211,60,44,51,限本系,,Fundamentals of Optomechatronics System,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51002_1EIME0015930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000243
764,51001,機電一,人工智慧及其應用,,校必(通識),,否,2,王可文,力行館,(二) 03-04 力行館31102,50,0,49,限本班,大二~大四生如要修習，以線上加簽方式,Artificial Intelligence and Its Application,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/51001_0CCGE0181420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000923
765,4A018,歷大學,台灣慶典與地方文化,,系選修,,否,2,邱正畧,教學大樓,(五) 03-04 T207,50,10,13,可跨班系,,Taiwan festivals and local culture,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A018_1ARHG0116720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901053
766,4A017,歷碩二,社會領域課程概論,,系選修,,否,2,李華彥,白沙大樓,(四) 05-06 立心書室,20,5,6,限本系,,Itroduction to Social Studies Curriculum,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A017_1ARHG2119820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=4000064
767,4A016,歷碩一,台灣產業史專題研究,,系選修,,否,3,莊世滋,白沙大樓,(三) 02-04 立命書室,20,2,2,限本系,,Special Topics on History of Taiwan Industries,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A016_1ARHG2104130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000808
768,4A015,歷碩一,清代台灣歷史檔案解讀,,系選修,,否,3,李宗信,白沙大樓,(二) 05-07 立心書室,20,5,5,限本系,,Interpretation of Taiwan Historical Archives from Qing Dynasty,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A015_1ARHG2109930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001007
769,4A014,歷碩一,歷史地理資訊系統,,系選修,,否,3,李進億,白沙大樓,(二) 02-04 歷史地圖繪製室,20,6,7,限本系,,Historical GIS,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A014_1ARHG2106330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001092
770,4A013,歷碩二,台灣海洋文化史專題研究,,系選修,,否,3,翁佳音,白沙大樓,(五) 06-08 立命書室,20,8,9,限本系,,The History of Taiwan’s Maritime Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A013_1ARHG2104530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901242
771,4A012,歷碩二,台灣民間信仰專題研究,,系選修,,否,3,胡其瑞,白沙大樓,(五) 02-04 立心書室,20,7,9,限本系,,Folk Faith Case Study of Taiwan,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A012_1ARHG2001830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001165
772,4A011,歷碩一,日文(二),,系選修,,否,3,賈志琳,白沙大樓,(四) 02-04 立命書室,20,6,4,限本系,,Japanese II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A011_1ARHG2000230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901230
773,4A010,歷碩三,論文指導(二),,系必修,,否,3,論文,,,20,5,7,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
774,4A009,歷碩三,論文指導(一),,系必修,,否,3,論文,,,20,7,7,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
775,4A008,歷碩三,論文,,系必修,,否,0,論文,,,20,1,7,限本系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
776,4A007,歷大學,基礎日文,,系選修,,否,2,賈志琳,教學大樓,(四) 05-06 T101,50,8,21,可跨班系,,Basic Japanese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A007_1ARHG0123320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901230
777,4A005,歷大學,秦漢史,,系選修,,否,2,陳文豪,教學大樓,(三) 05-06 T203,50,6,13,可跨班系,,The history of the Qin and Han Dynasties,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A005_1ARHG0120120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901128
778,4A004,歷大學,文物與歷史,,系選修,,否,2,陳文豪,教學大樓,(二) 05-06 T001,50,11,11,可跨班系,,Cultural Artifacts in Chinese History,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A004_1ARHG0113920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=9901128
779,4A003,歷大學,台灣歷史與影像,,系選修,,否,2,李華彥,教學大樓,(四) 01-02 T303,50,6,9,可跨班系,,Taiwan History in Pictorial Images,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A003_1ARHG0112120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=4000064
780,4A002,歷大學,東亞近代史,,系選修,,否,2,李進億,教學大樓,(四) 03-04 T301,50,24,45,可跨班系,,Modem History of East Asia,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A002_1ARHG0111920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001092
781,4A001,歷大學,歷史與文化資產,,系選修,,否,2,莊世滋,教學大樓,(三) 07-08 T303,50,4,15,可跨班系,,History and Cultural Heritage,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/4A001_1ARHG0111220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000808
782,48008,台碩博,台灣文學研究：理論與實踐,,系選修,,否,3,劉威廷,學思樓,(一) 02-04 學思樓2102教室,8,4,5,可跨班系,合開課程，台文所主開,Seminar in Taiwan Literary Studies:Theory and Practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/48008_1ARTW3133930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001113
783,48007,台文碩二,論文,,系必修,,否,0,論文,,,20,10,11,限本系,註冊未修課及提論文口試者必選,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
784,48006,台文碩二,論文指導(二),,系必修,,否,3,論文,,,20,3,4,限本班,應屆碩二，簽指導教授，必修,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
785,48005,台文碩二,閩南語閱讀與書寫專題,,系選修,,否,3,陳彥君,學思樓,(一) 05-07 學思樓2102教室,8,4,7,限本系,閩南語師培必修,Seminar in Reading and Writing of Min-nan Language,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/48005_1ARTW2134530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=4000050
786,48004,台文碩一,彰化縣作家講座,,系選修,,否,2,校外教師,學思樓,(三) 07-08 白沙書院(2202),8,7,8,限本系,採人工選課，如欲加選，請於2/23 4:30前至台文所辦登記,Seminar in Changha Authors,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/48004_1ARTW2002220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000007
787,48003,台碩博,台灣縣市文學研究,,系選修,,否,3,葉連鵬,學思樓,(二) 02-04 學思樓2102教室,8,11,12,可跨班系,合開課程，台文所主開,Seminars on the Literature of Taiwan Counties and Cities,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/48003_1ARTW3128130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000930
788,48002,台碩博,現代戲劇專題研究,,系選修,,否,3,吳明德,學思樓,(四) 06-08 白沙書院(2202),8,12,14,可跨班系,合開課程，台文所主開,Seminar on Modern Drama,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/48002_1ARTW3134030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000901
789,48001,台碩博,台灣語言研究,,系選修,,否,3,邱湘雲,學思樓,(二) 05-07 白沙書院(2202),8,7,10,可跨班系,合開課程，台文所主開,Study of Language inTaiwan,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/48001_1ARTW3128230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000940
790,47024,翻譯碩二,論文指導(一),,系必修,,否,3,論文,,,20,0,2,限本系,,Thesis Supervision (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
791,47023,翻譯碩一,刑法翻譯,,系選修,,否,2,賴秉彥,擷英館,(三) 07-08 口譯1,20,6,5,限本系,,Translation of Criminal Law,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/47023_1ARTI2112020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0000855
792,47022,翻譯碩二,碩士論文,,系必修,,否,0,論文,,,30,9,21,限本系,本學期提‎論文口試或未選其他課程者必選,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
793,47021,翻譯碩二,論文指導(二),,系必修,,否,3,論文,,,20,13,15,限本系,,Thesis Supervision (II),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=P000004
794,47020,翻譯碩二,中英同步口譯(四),,組必修,,否,2,李姿瑩,擷英館,(五) 05-06 口譯2,20,4,4,限本系,,Simultaneous Interpreting (IV),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/47020_1ARTI2110020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001144
795,47019,翻譯碩二,口譯技能與實務,,系選修,,否,2,李姿瑩,擷英館,(四) 07-08 口譯1,20,6,6,限本系,,Interpretation Skills & Practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/47019_1ARTI2002420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=2&emp_id=0001144
