序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1592,11075,輔婚家碩二,婚姻與家族治療實習,,組必修,,否,3,陳雪均,明德館,(三) 06-08 博士班教室二,20,8,8,限本班,請依本系相關辦法於前一期申請實習成功，方能選修。此課程有擋修，請於加退選期間再進行加選。需修畢諮商實務。,Marital and Family Counseling internship,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11075_1EDGC2154830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001130
1593,11074,輔婚家碩二,結構學派家族治療,,組選修,,否,2,董智慧,明德館,(三) 03-04 碩士班教室一,20,11,10,限本系,,Structure Family Therapy,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11074_1EDGC2150720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9900916
1594,11073,輔碩二,駐地實習B 甲組,,系選修,,否,3,賀孝銘,明德館,(五) 06-08 博士班教室二,20,8,10,限本班,此為學年課程，前學期通過全職實習申請者，記得選修。,Internship B,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11073_1EDGC2081630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000307
1595,11072,輔碩二,駐地實習B 乙組,,系選修,,否,3,羅家玲,明德館,(五) 02-04 博士班教室一,20,3,11,限本班,此為學年課程，前學期通過實習申請且修習此組者，記得選修。採隔週督導。,Internship B,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11072_1EDGC2081530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000434
1596,11071,輔碩二,諮商倫理與法規研究,,系必修,,否,3,王智弘,明德館,(一) 05-07  階梯教室(輔諮),50,30,31,限本系,,Seminar on Ethical  & Legal  Issues in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11071_1EDGC2147530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000048
1597,11070,輔碩一,學術定向與專業成長,,系必修,,否,1,林淑華,明德館,(三) 05-06 借明德館演講廳,50,46,47,限本班,,Academic and Professional Development,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11070_1EDGC3134110.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001141
1598,11069,輔婚家碩一,團體諮商研究,,組選修,,否,3,羅家玲,明德館,(四) 02-04 團體諮商室,20,21,24,限本班,兩班團諮研究課程選修人數盡量均衡。,Group Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11069_1EDGC2149330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000434
1599,11068,輔婚家碩一,多元文化與家庭諮商研究,,組選修,,否,2,王翊涵,明德館,(二) 06-07 11102,20,16,16,限本班,,Diversity and Family Therapy,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11068_1EDGC2157820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001045
1600,11067,輔婚家碩一,家庭諮商研究,,組必修,,否,2,程婉若,明德館,(一) 05-06 教研Ａ,20,15,15,限本班,,Family Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11067_1EDGC2151120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001020
1601,11066,輔碩一,諮商實務A,,系必修,,否,3,陳尚綾,明德館,(四) 02-04 個別諮商室,20,16,18,限本班,AB兩班實務課程之選修人數，請盡量均衡。,Counseling Pre-practicum A,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11066_1EDGC2113230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000433
1602,11065,輔碩一,諮商實務B,,系必修,,否,3,鄧志平,明德館,(三) 07-09 碩士班教室一,20,15,16,限本班,AB兩班實務課程之選修人數，請盡量均衡。,Counseling Pre-practicum B,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11065_1EDGC2113330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000937
1603,11064,輔碩一,性別關係與教育研究,,系選修,,否,2,趙淑珠,明德館,(三) 03-04 博士班教室二,20,7,9,限本系,,Seminar in Gender & Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11064_1EDGC2114620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000568
1604,11063,輔碩一,質的研究法,,組選修,,否,3,劉淑慧,明德館,(二) 06-08 碩士班教室一,20,11,15,限本系,,Qualitative Research Methods,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11063_1EDGC2152630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000472
1605,11062,輔碩一,心理評量研究,,系必修,,否,3,林清文,明德館,(二) 02-04 214視聽教室,50,44,45,限本班,,Measurement and Appraisal in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11062_1EDGC2064630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000500
1606,11061,輔碩一,團體諮商研究,,系必修,,否,3,張景然,明德館,(一) 05-07 碩士班教室一,20,22,23,限本班,另開婚碩一團諮，兩班團諮研究課程選修人數盡量均衡。,Group Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11061_1EDGC2064530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000875
1607,11060,輔博三,論文,,系必修,,否,0,論文,,,20,5,11,限本系,本學期欲畢業者，記得選修。,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
1608,11059,輔博三,論文指導(二),,系必修,,否,3,論文,,,20,3,3,限本系,此課程為與指導教授meeting；尚未請教指導教授者，請盡速辦理。,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=P000004
1609,11058,輔博二,進階督導實作,,系必修,,否,3,鄧志平,明德館,(一) 06-08 博士班教室一,20,2,2,限本班,請依本系相關辦法於前一期申請實習(實作)成功，方能選修。,Supervision Internship,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11058_1EDGC1158130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000937
1610,11057,輔博一,諮商倫理與法規專題研究,,系選修,,否,3,王智弘,明德館,(三) 07-09 博士班教室一,20,6,5,限本系,,Seminar on Ethical & Legal Issues in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11057_1EDGC1147930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000048
1611,11056,輔博一,學校諮商專題研究,,系選修,,否,3,王翊涵,明德館,(三) 02-04 博士班教室一,20,2,2,限本系,本系碩二以上者，修習為佳。未來實習場域為學校者，建議修習。,Seminar in School Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11056_1EDGC1109230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001045
1612,11055,輔博一,伴侶、婚姻與家庭專題研究,,系選修,,否,3,趙淑珠,明德館,(二) 02-04 博士班教室一,20,9,8,限本系,,"Seminar in Couple, Marriage and Family Relations",中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11055_1EDGC1132130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000568
1613,11054,輔博一,諮商督導理論與實務專題研究,,系必修,,否,3,黃宗堅,明德館,(一) 02-04 博士班教室一,20,8,8,限本系,,The Theory and Practice of Counseling Supervision,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11054_1EDGC1132030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000931
1614,11053,輔導碩博,質的研究法,,系選修,,否,3,趙淑珠,明德館,(四) 06-08 碩士班教室一,25,8,17,限本班,,Qualitative Research,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11053_1EDGC3134730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000568
1615,11052,輔導碩博,心理創傷專題研究,,系選修,,否,3,陳尚綾,明德館,(三) 02-04 測驗實務教室,20,25,17,限本系,,Seminar in Psychological Trauma,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11052_1EDGC3108430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000433
1616,11051,輔導碩博,夢的解析專題研究,,系選修,,否,3,黃宗堅,明德館,(二) 06-08 214視聽教室,20,19,18,限本班,需先修榮格心理治療研究。,Seminar of Dream Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11051_1EDGC3157630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000931
1617,11050,輔導碩博,多變量分析專題研究,,系選修,,否,3,林清文,明德館,(二) 06-08 11402,20,17,14,限本系,,Seminar in Multivariate Statistics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11050_1EDGC3141330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000500
1618,11049,輔導碩博,遊戲治療研究,,系選修,,否,3,林淑君,明德館,(一) 02-04 碩士班教室一,20,19,12,限本班,本系碩二以上者，修習為佳。,Play Therapy,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11049_1EDGC3148230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001079
1619,11048,輔導碩博,生涯輔導與諮商研究,,系選修,,否,3,鄧志平,明德館,(二) 06-08 博士班教室二,20,8,8,限本系,,Study on Career Guidance and Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11048_1EDGC3113030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000937
1620,11046,輔導碩博,變態心理學研究,,系選修,,否,3,謝毅興,明德館,(三) 10-12 11102,50,52,40,限本系,,Abnormal Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11046_1EDGC3131830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000874
1621,11045,輔四乙,社會工作實習(二),,組選修,,否,3,葉怡伶白倩如王翊涵,明德館,(四) 10-12 11101,50,16,17,限本班,請依本系社工實習作業規定申請通過後，方能選修；採分組實習與督導。,Social Work Practicum II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11045_1EDGC0156430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001105
1622,11044,輔四乙,性別暴力防治,,組選修,,否,3,葉怡伶,明德館,(四) 06-08 214視聽教室,50,19,24,限本班,,Gender-based Violence Prevention,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11044_1EDGC0159230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001105
1623,11043,輔四乙,社會工作倫理,,組選修,,否,3,白倩如曾華源,明德館,(一) 02-04 11202,50,18,18,限本系,社工學程必備,Social Work Ethics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11043_1EDGC0133130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001027
1624,11042,輔四甲,教師專業成長與自我覺察,,組選修,,否,2,林淑華,明德館,(三) 03-04 11202,50,29,35,限本班,教師專業必備課程,Teachers' professional growth and self-awareness,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11042_1EDGC0144620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001141
1625,11041,輔四甲,個別諮商實習(二)A組,,系選修,,否,3,賀孝銘,明德館,(二) 06-08 博士班教室一,30,10,7,限本班,"基於教學設計,30人以內修習為宜。「本課程網路選課人數未達開課人數，請洽開課單位。」",Individual Counseling Practicum II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11041_1EDGC0157230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000307
1626,11040,輔四甲,個案研究,,系選修,,否,2,賀孝銘,明德館,(二) 03-04 11202,50,34,23,限本系,教師專業選備課程,Case Study,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11040_1EDGC0106820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000307
1627,11039,輔三乙,社會政策與社會立法,,組選修,,否,3,黃瑞杉,明德館,(四) 10-12 11102,50,36,35,限本系,社工學程必備課程,Social Policy and Social Legislation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11039_1EDGC0132930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9901039
1628,11038,輔三甲,犯罪矯正與行為輔導,,組選修,,否,3,江振亨,明德館,(四) 06-08 11202,50,22,14,限本系,"採一次4節課(週四下午2時-6時),一月三次方式進行.歡迎本系大二至大四同學選修.",Crime Correction and Behavior Guidance,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11038_1EDGC0159830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9901160
1629,11037,輔三乙,犯罪心理學,,組選修,,否,3,葉怡伶,明德館,(三) 06-08  階梯教室(輔諮),50,62,64,限本系,,Criminal Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11037_1EDGC0101330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001105
1630,11036,輔三乙,社會統計,,組選修,,否,3,林清文,明德館,(三) 02-04 214視聽教室,50,28,27,限本系,社工考照必備，考研究所選備，歡迎選修。,Social Statistics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11036_1EDGC0132830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000500
1631,11035,輔三乙,家庭社會工作,,組選修,,否,3,程婉若,明德館,(二) 05-07 11201,50,29,24,限本班,,Family Social Work,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11035_1EDGC0146930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001020
1632,11034,輔三乙,助人專業倫理,,系必修,,否,2,王智弘,明德館,(二) 03-04 測驗實務教室,50,37,38,限本系,,Ethical Issue in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11034_1EDGC0100220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000048
1633,11033,輔三乙,團體諮商,,系必修,,否,3,陳雪均,明德館,(一) 06-08 11201,50,32,34,限本班,先備課程為[團體輔導],Group Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11033_1EDGC0044830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001130
1634,11032,輔三乙,危機處理,,系選修,,否,3,賀孝銘,明德館,(一) 02-04 11201,50,15,16,限本系,,Crisis Intervention,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11032_1EDGC0047930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000307
1635,11031,輔三甲,團體諮商,,系必修,,否,3,陳雪均,明德館,(四) 02-04 11201,50,35,42,限本班,先備課程為[團體輔導],Group Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11031_1EDGC0044830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001130
1636,11030,輔三甲,生涯與職業資訊分析與應用,,組選修,,否,2,蘇桂慧,明德館,(三) 10-11 11103,50,34,39,限本班,教專必備課程-生涯規劃科,Analysis and Application of Career and Employment Resources,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11030_1EDGC0100420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9901074
1637,11029,輔三甲,變態心理學,,系選修,,否,3,謝毅興,明德館,(三) 02-04 11401,50,32,35,限本系,教師專業選備課程,Abnormal Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11029_1EDGC0051830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000874
1638,11028,輔三甲,助人專業倫理,,系必修,,否,2,王智弘,明德館,(二) 05-06  階梯教室(輔諮),50,41,41,限本系,,Ethical Issue in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11028_1EDGC0100220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000048
1639,11027,輔三甲,學校輔導工作與系統合作,,組選修,,否,3,林淑華,明德館,(二) 02-04 11402,50,32,37,限本班,教師專業必備課程,School Counseling Work and System Cooperation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11027_1EDGC0158630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001141
1640,11026,輔三甲,輔導活動教學應用與實作,,組選修,,否,2,林淑君,明德館,(一) 07-08 11103,50,32,36,限本班,"教育學程科目-輔導科必備；與[輔導活動教材教法]採校外實作,建議一同修習.",Teaching Application and Practice of Guidance Activity,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11026_1EDGC0158520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001079
1641,11025,輔三甲,輔導活動教材教法,,組選修,,否,2,林淑君,明德館,(一) 05-06 11103,50,28,36,限本班,"教育學程科目-輔導科必備；與[輔導活動教學應用與實作]採校外實作,建議一同修習.",Teaching Material & Methods of Guidance Activities,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11025_1EDGC0045720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001079
1642,11024,輔二乙,社會團體工作,,組選修,,否,3,林武雄,明德館,(四) 06-08 11102,50,33,32,限本系,社工學程必備課程,Social Group Work,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11024_1EDGC0133030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9901155
1643,11023,輔二乙,諮商理論與技術,,系必修,,否,4,張景然,明德館,(三) 05-08 11103,50,38,43,限本班,,Theories & Techniques of Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11023_1EDGC0043340.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000875
1644,11022,輔二乙,生涯輔導與諮商,,系必修,,否,3,劉淑慧,明德館,(三) 02-04  階梯教室(輔諮),50,36,41,限本班,,Career Guidance & Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11022_1EDGC0044330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000472
1645,11021,輔二乙,職場健康心理學,,系選修,,否,3,林倚萱,明德館,(二) 06-08 11103,50,26,26,可跨班系,,Workplace Mental Health,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11021_1EDGC0135830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9901177
1646,11020,輔二乙,社區工作,,組選修,,否,3,王翊涵,明德館,(二) 02-04 11102,50,33,32,限本班,此為教學實作課程，30人以內修習為宜。,Community Work,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11020_1EDGC0102730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001045
1647,11019,輔二乙,測驗實務,,系必修,,否,3,王郁琮,明德館,(一) 05-07 測驗實務教室,50,38,39,限本班,,Testing Practice in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11019_1EDGC0043630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000886
1648,11018,輔二乙,職場見習,,系選修,,否,2,張素惠,明德館,(一) 03-04 11102,50,10,10,限本系,以有參加1月份說明會者選修為主;學期間採隔週上課,Workplace Clerkship,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11018_1EDGC0161120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9901206
1649,11017,輔二甲,綜合活動學習領域概論,,組選修,,否,2,林淑華,明德館,(三) 01-02 11402,50,40,49,限本班,國中綜合領域輔導專長必備課程,Introduction of Integrative Activities Learning Areas,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11017_1EDGC0146520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001141
1650,11016,輔二甲,生涯輔導與諮商,,系必修,,否,3,劉淑慧,明德館,(三) 06-08 214視聽教室,50,44,46,限本班,,Career Guidance & Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11016_1EDGC0044330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000472
1651,11015,輔二甲,心理諮詢概論,,系選修,,否,2,陳雪均,明德館,(三) 03-04 11402,50,43,50,限本班,108中等學校輔導教師必備課程,Psychological Consultation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11015_1EDGC0104520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001130
1652,11014,輔二甲,測驗實務,,系必修,,否,3,王郁琮,明德館,(二) 05-07 測驗實務教室,50,44,48,限本班,,Testing Practice in Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11014_1EDGC0043630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000886
1653,11013,輔二甲,諮商理論與技術,,系必修,,否,4,陳尚綾,明德館,(一) 05-08 11402,50,44,46,限本班,,Theories & Techniques of Counseling,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11013_1EDGC0043340.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000433
1654,11012,輔一乙,人際關係,,系選修,,否,2,吳明富,明德館,(三) 03-04 11101,50,30,27,限本班,擬由新聘教師教授,Interpersonal Relationship,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11012_1EDGC0106720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001164
1655,11011,輔一乙,心理與教育統計,,系必修,,否,3,謝毅興,圖書館,(四) 05-07 電四教室,50,40,38,限本班,,Basic Statistics in Psychology & Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11011_1EDGC0038430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000874
1656,11010,輔一乙,人類行為與社會環境,,組選修,,否,3,葉怡伶,明德館,(二) 06-08 11202,50,37,37,限本班,社工學程必備課程,Human Behavior and Social Environment,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11010_1EDGC0050030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001105
1657,11009,輔一乙,兒童與青少年福利服務,,系選修,,否,3,藍元杉,明德館,(一) 10-12 11103,50,61,52,限本系,社工學程重要選備課程,Child and Adolescent Welfare Services,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11009_1EDGC0135730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=9900893
1658,11008,輔一乙,社會心理學,,組選修,,否,3,白倩如,明德館,(一) 06-08 11202,50,27,31,限本班,社工學程必備課程,Social Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11008_1EDGC0050330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0001027
1659,11007,輔一甲,發展心理學,,組選修,,否,3,謝毅興,明德館,(四) 02-04 11103,50,44,50,限本班,,Developmental Psychology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1112/11007_1EDGC0049730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=111&yms_sms=2&emp_id=0000874
