序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
561,51025,機電碩博,可靠度工程(一),,系選修,,是,3,鍾官榮,教學一館,(五) 02-04 33402教室,60,10,10,限本系,,Reliability Engineering I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51025_1EIME3156530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000903
562,51024,機電四,電腦與控制專題(二),,系必修,,否,3,謝秉澂曾立維,工學院,(六) 01-06 E330會議室,50,14,14,限本系,,Specialized Topics of Computer and Control II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51024_1EIME0146430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001160
563,51023,機電四,機電整合專題(二),,系必修,,否,3,鍾官榮周咏蒨徐啟華王可文,工學院,(六) 01-06 E325會議室,50,17,17,限本系,,Specialized Topics of Mechatronics II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51023_1EIME0145330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000903
564,51022,機電四,光電元件與系統專題(二),,系必修,,否,3,林俊佑林義成陳淑容沈志雄,工學院,(六) 01-06 E223會議室,50,0,12,限本系,,Specialized Topics of Photonic Elements and Systems II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51022_1EIME0146330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000856
565,51021,機電三,半導體物理與元件,,系選修,,否,3,賴永齡,教學二館,(五) 06-08 34103,70,0,25,限本系,,Semiconductor Physics and Device,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000687
566,51020,機電三,機械設計,,系選修,,否,3,陳淑容,工學院,(五) 02-04 E205,54,47,47,限本系,,Machinery Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51020_1EIME0007030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000243
567,51019,機電三,機電系統實務,,系選修,,否,2,柯錫卿,工學院,(四) 05-08 E205,54,38,38,限本系,,Mechatronics System Workshop,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51019_1EIME0165320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901216
568,51018,機電三,影像與信號處理,,系必修,,否,3,謝秉澂,工學院,(四) 02-04 工學院EB211,61,0,51,限本系,,Image and Signals Processing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51018_1EIME0164030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001160
569,51017,機電三,數值分析,,系選修,,否,3,徐啟華,工學院,(三) 06-08 E205,54,0,44,限本系,,Numerical Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51017_1EIME0001230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001176
570,51016,機電三,自動控制,,系必修,,否,3,謝秉澂,工學院,(三) 02-04 工學院EB211,61,48,48,限本系,,Automatic Control,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51016_1EIME0007330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001160
571,51015,機電三,熱流學,,系選修,,否,3,鍾官榮,教學二館,(一) 06-08 34302,70,0,14,限本系,,Thermo-Fluid Science,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51015_1EIME0015830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000903
572,51014,機電三,深度學習,,系必修,,否,3,沈志雄,工學院,(二) 02-04 工學院EB211,61,54,54,限本系,,Deep Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51014_1EIME0164130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000742
573,51013,機電二,電磁學(一),,系必修,,否,3,賴永齡,教學二館,(五) 02-04 34103,70,40,40,限本系,,Electromagnetics I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000687
574,51012,機電二,電子學(一),,系必修,,否,3,林俊佑,教學二館,(四) 06-08 34302,70,0,44,限本系,,Electronics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51012_1EIME0008030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000856
575,51011,機電二,機動學,,系選修,,否,3,徐啟華,工學院,(四) 02-04 E205,54,38,38,限本系,,Mechanism,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51011_1EIME0006130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001176
576,51010,機電二,工程材料,,系選修,,否,3,林義成,教學二館,(五) 06-08 34204,50,0,37,限本系,,Engineering Materials,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51010_1EIME0165230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000414
577,51009,機電二,工程數學(一),,系必修,,是,3,李建興,教學一館,(三) 02-04 33402教室,70,0,41,限本系,,Engineering Mathematics I,英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51009_1EIME0000830_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001187
578,51008,機電二,動力學,,系選修,,否,3,曾立維,教學一館,(二) 06-08 33402教室,70,0,42,限本系,,Dynamics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51008_1EIME0007230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001102
579,51007,機電二,感測與訊號處理,,系必修,,否,3,徐啟華,工學院,(一) 06-08 工學院EB211,61,41,41,限本系,,Sensing and Signal Processing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51007_1EIME0163830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001176
580,51006,機電一,微積分(一),,系必修,,否,3,鍾官榮,教學一館,(五) 05-07 33402教室,70,50,50,限本班,,Calculus I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51006_1EIME0001530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000903
581,51005,機電一,基本電學,,系必修,,否,3,沈志雄,教學一館,(一) 06-08 33402教室,70,51,51,限本班,,Fundamental Electronics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51005_1EIME0005030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000742
582,51004,機電一,工程圖學與電腦輔助繪圖,,系必修,,否,2,陳淑容,工學院,(二) 06-09 工學院EB211,61,51,51,限本班,,Engineering Graphics and Computer-Aided Drafting,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51004_1EIME0005220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000243
583,51003,機電一,計算機概論,,系必修,,否,3,周咏蒨,教學一館,(四) 06-08 33402教室,70,50,50,限本班,,Introduction to Computer Science,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51003_1EIME0016730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001217
584,51002,機電一,普通物理,,系必修,,否,3,王可文,教學一館,(三) 06-08 33402教室,70,50,50,限本班,,General Physics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51002_1EIME0002130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000923
585,51001,機電一,生命探索發展與實踐,,校必(通識),,否,2,王可文林俊佑,教學一館,(二) 03-04 33402教室,50,0,55,限本班,大二~大四生如要修習，以線上加簽方式,Life and Career Development and Practice,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/51001_0CCGE0177920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000923
586,4A022,歷碩二,歷史科教材教法,,系選修,,否,2,李進億,白沙大樓,(二) 07-08 立心書室,20,4,4,限本系,,The Methods of History Teaching and Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A022_1ARHG2003820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001092
587,4A021,歷史與文化產業學分學程,地方文史創意導覽,,系選修,,否,2,胡其瑞,教學大樓,(二) 07-08 T206,50,12,12,可跨班系,,Creative Tour Guide of Local History,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A021_1ARHG0112520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001165
588,4A020,歷史與文化產業學分學程,觀光日語,,系選修,,否,2,賈志琳,教學大樓,(四) 07-08 T206,50,24,24,可跨班系,,tourism Japanese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A020_1ARHG0123420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901230
589,4A019,歷史與文化產業學分學程,基礎日文,,系選修,,否,2,賈志琳,教學大樓,(四) 05-06 T305,50,1,20,可跨班系,,Basic Japanese,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A019_1ARHG0123320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901230
590,4A018,歷史與文化產業學分學程,台灣民間信仰,,系選修,,否,2,邱正畧,教學大樓,(五) 03-04 T001,50,2,13,可跨班系,,Taiwanese folk beliefs,中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A018_1ARHG0116820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901053
591,4A017,歷史與文化產業學分學程,中日文化人類學,,系選修,,否,2,葉漢鰲,教學大樓,(四) 03-04 T001,50,0,0,可跨班系,,,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900489
592,4A016,歷史與文化產業學分學程,中國中古史,,系選修,,否,2,陳文豪,教學大樓,(三) 05-06 T301,50,1,10,可跨班系,,The  history in  medieval China,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A016_1ARHG0116220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901128
593,4A015,歷史與文化產業學分學程,中國考古發現與文明,,系選修,,否,2,陳文豪,教學大樓,(二) 05-06 T301,50,7,7,可跨班系,,Chinese archaeological finds and Civilization,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A015_1ARHG0111420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901128
594,4A014,歷史與文化產業學分學程,文史GIS與數位典藏,,系選修,,否,3,李進億,白沙大樓,(四) 02-04 歷史地圖繪製室,18,2,13,可跨班系,,Historical GIS and Digitalarchives,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A014_1ARHG0112830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001092
595,4A013,歷史與文化產業學分學程,博物館學概論,,系選修,,否,2,莊世滋,教學大樓,(五) 05-06 T205,50,6,6,可跨班系,,Museology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A013_1ARHG0114020.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000808
596,4A012,歷碩三,論文指導(二),,系必修,,否,3,論文,,,20,0,0,限本系,,Thesis Supervision II,無,,
597,4A011,歷碩三,論文指導(一),,系必修,,否,3,論文,,,20,1,1,限本系,,Thesis Supervision I,無,,
598,4A010,歷碩三,論文,,系必修,,否,0,論文,,,20,0,0,限本系,,Thesis,無,,
599,4A009,歷碩二,日文史學名著選讀(一),,系選修,,否,2,葉漢鰲,白沙大樓,(一) 03-04 立命書室,20,0,0,可跨班系,,Selective Readings of Works on Japanese History (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900489
600,4A008,歷碩二,台灣早期歷史地理專題研究,,系選修,,否,3,翁佳音,白沙大樓,(五) 06-08 立命書室,20,2,6,限本系,,Seminar on Early Modern History and Geography of Taiwan,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9901242
601,4A007,歷碩二,明清區域史專題研究,,系選修,,否,3,李華彥,白沙大樓,(一) 02-04 立心書室,20,1,5,限本系,,Regional History of the Ming and Qing Dynasties.,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A007_1ARHG2109530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001191
602,4A006,歷碩二,數位典藏與宗教文化專題研究,,系選修,,否,3,胡其瑞,白沙大樓,(三) 06-08 立命書室,20,2,4,限本系,,Special Research on Digital Archiving and Religious Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A006_1ARHG2118230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001165
603,4A005,歷碩二,台灣平埔族地權專題研究,,系選修,,否,3,李宗信,白沙大樓,(五) 02-04 立心書室,20,4,6,限本系,,Studies on the Land Rights of Pingpu People,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A005_1ARHG2110230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001007
604,4A004,歷碩一,明清人物專題探討,,系選修,,否,3,李華彥,白沙大樓,(三) 05-07 立心書室,20,5,11,限本系,,Special Study on Figures of the Ming and Qing Dynasties,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A004_1ARHG2121430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001191
605,4A003,歷碩一,台灣博物館學專題研究,,系選修,,否,3,莊世滋,白沙大樓,(三) 02-04 立命書室,20,6,9,限本系,,Special Topics on Taiwan Museology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A003_1ARHG2104630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000808
606,4A002,歷碩一,歷史地理與史學研究方法,,系必修,,否,3,莊世滋葉韋君李華彥顏名宏張素玢胡其瑞李建緯温振華李進億李宗信,白沙大樓,(四) 05-07 立命書室,20,8,8,限本系,,Research Method on the Historical Geography and Historiography,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/4A002_1ARHG2002630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000808
607,48008,台文碩二,論文,,系必修,,否,0,論文,,,20,3,3,限本系,註冊未修課及提論文口試者必選,Thesis,無,,
608,48007,台文碩二,論文指導(一),,系必修,,否,3,論文,,,20,7,7,限本班,應屆碩二必選,Thesis Supervision I,無,,
609,48006,台文碩二,閩南語文教材教法,,系選修,,否,2,邱湘雲,學思樓,(三) 03-04 學思樓2102教室,20,6,6,限本系,閩南語師培必選修,Teaching Methods and Materials of  Southern Hokkien Language and Literature,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000940
610,48004,台文碩一,翻譯研究,,系選修,,否,3,劉威廷,學思樓,(五) 02-04 白沙書院(2202),20,1,2,限本系,,Seminars on Translation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/48004_1ARTW2104630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001113
611,48003,台碩博,台灣文學史專題研究,,系選修,,否,3,葉連鵬,學思樓,(二) 02-04 學思樓2102教室,20,6,11,可跨班系,合開課‎程,Topics in History of Taiwanese Literature,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/48003_1ARTW3127430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000930
612,48002,台文碩一,臺灣閩南文化專題,,系選修,,否,3,吳明德,學思樓,(四) 06-08 白沙書院(2202),20,3,4,限本系,閩南語師培必選修,Seminar in Taiwan Min-nan Culture,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/48002_1ARTW2134130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000901
613,48001,台碩博,漢語語法研究,,系選修,,否,3,邱湘雲,學思樓,(三) 05-07 學思樓2102教室,20,3,7,可跨班系,合開課程，本學期改為台文所主開，請國文所有意修課同學務必留意。,Seminars on Chinese Syntax,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/48001_1ARTW3135530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000940
614,47022,翻譯碩二,碩士論文,,系必修,,否,0,論文,,,20,14,14,限本班,,Thesis,無,,
615,47021,翻譯碩二,論文指導(一),,系必修,,否,3,論文,,,20,9,9,限本班,,Thesis Supervision (I),無,,
616,47020,翻譯碩二,英語新聞編譯,,系選修,,否,2,廖佳慧,擷英館,(五) 07-08 13104,20,5,5,限本班,,English News Editing and Translating,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47020_1ARTI2105520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900814
617,47019,翻譯碩二,中進英口譯技巧解析(一),,系選修,,否,3,張鳳蘭,擷英館,(三) 07-09 口譯2,20,4,4,限本班,,Skills on Interpretation from Chinese-English (I),英文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47019_1ARTI2107630_EN.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000926
618,47018,翻譯碩二,學術論文寫作,,系選修,,否,2,温婷惠,擷英館,(三) 03-04 口譯2,20,11,11,限本班,,Academic Writing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47018_1ARTI2110520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001032
619,47017,翻譯碩二,中英外交法政筆譯(一),,組必修,,否,2,賴秉彥,擷英館,(三) 07-08 口譯1,20,7,7,限本班,,"Translation in International Relations, Laws & Politics (I)",中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47017_1ARTI2107920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000855
620,47016,翻譯碩二,中英逐步口譯(三),,組必修,,否,2,張鳳蘭,擷英館,(三) 05-06 口譯2,20,4,4,限本班,,Consecutive Interpreting (III),中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47016_1ARTI2109720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000926
621,47015,翻譯碩二,研究方法(一),,系必修,,否,2,温婷惠,擷英館,(四) 03-04 口譯1,20,12,12,限本班,,Research Methods (I),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47015_1ARTI2110720.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001032
622,47014,翻譯碩二,中英同步口譯(三),,組必修,,否,2,李姿瑩,擷英館,(五) 05-06 口譯2,20,4,4,限本班,,Simultaneous Interpreting (III),中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47014_1ARTI2109920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001144
623,47013,翻譯碩二,語言學與翻譯(一),,組必修,,否,2,蔡佩舒,擷英館,(二) 05-06 口譯1,20,9,9,限本班,,Linguistics & Translation (I),中英,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47013_1ARTI2002520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001048
624,47012,翻譯碩二,社會科學領域與翻譯(一),,組必修,,否,2,温婷惠,圖書館,(二) 03-04 電三教室,20,8,8,限本班,,Social Science & Translation (I),中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47012_1ARTI2111220.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0001032
625,47011,翻譯碩一,影視翻譯(一),,系選修,,否,2,姜金龍,擷英館,(二) 05-06 口譯2,20,13,13,限本班,,Audiovisual Translation (I),無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=9900798
626,47010,翻譯碩一,運動領域與翻譯,,系選修,,否,2,曾文培,擷英館,(一) 07-08 口譯1,20,5,5,限本班,,Sports & Translation,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1151/47010_1ARTI2004620.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=115&yms_sms=1&emp_id=0000802
