序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
944,34004,車輛碩一,車輛監控專題研究(一)Special Topics on Vehicle Surveillance (I),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/34004_1TCVR2000630.pdf,系選修,,否,3,楊介仙,力行館,(二) 02-04 車輛所A,20,2,3,限本系,
945,34003,車輛碩一,汽車性能分析與設計Analysis and Design of Automotive Performance,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/34003_1TCVR2001930.pdf,系選修,,否,3,林似霖,教學一館,(二) 06-08 教學一館33204,20,12,17,可跨班系,
946,34002,車輛碩一,車輛動力系統專題研究(一)Special Topic in power system  (I),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/34002_1TCVR2106830.pdf,系選修,,否,3,林似霖,力行館,(一) 06-08 車輛所A,20,3,4,限本系,
947,34001,車輛碩一,車載網路系統實務Practice of In-vehicle Network Systems,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/34001_1TCVR2108130.pdf,系選修,,否,3,楊介仙,圖書館,(一) 02-04 電五教室,20,5,3,可跨班系,
948,32040,人管碩二,資訊管理Management Information System,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32040_1TCHR2114730.pdf,系選修,,否,3,鍾安宜,力行館,(四) 05-07 31204研討室,30,0,9,可跨班系,
949,32039,人管博三,企業文化專題研究Research Seminar on Corporate Culture,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32039_1TCHR1103730_EN.pdf,系選修,,否,3,蔡啟通,力行館,(四) 05-07 31211研討室,20,0,0,限本系,
950,32038,人力資源管理夜碩二,員工關係Employment Relationship,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32038_1TCHRE112430.pdf,系選修,,否,3,蔡啟通,力行館,(五) 10-12 31219研討室,30,0,13,限本班,
951,32037,人力資源管理夜碩二,策略性任用管理Strategic Staffing Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32037_1TCHRE112830.pdf,系選修,,否,3,黃敦群,力行館,(一) 10-12 31219研討室,30,0,19,限本系,
952,32036,人力資源管理夜碩一,組織理論與管理Organization Theory and Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32036_1TCHRE111730.pdf,系選修,,否,3,許壹傑,力行館,(六) 05-07 31220研討室,30,0,21,限本系,
953,32035,人力資源管理夜碩二,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32035_1TCHRE114500.pdf,系必修,,否,0,論文,,,50,0,52,限本系,
954,32033,人力資源管理夜碩二,決策心理學Decision Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32033_1TCHRE118730.pdf,系選修,,否,3,王議賢,力行館,(二) 10-12 31220研討室,30,0,27,限本系,
955,32032,人力資源管理夜碩一,勞動法Labor Law,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32032_1TCHRE115430.pdf,系選修,,否,3,邱駿彥,力行館,(六) 02-04 31220研討室,30,0,25,限本系,
956,32031,人力資源管理夜碩一,策略性人力資源管理Strategic Human Resource Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32031_1TCHRE111830.pdf,系選修,,否,3,張火燦,力行館,(二) 10-12 31203A研討室,30,0,14,限本系,
957,32030,人力資源管理夜碩一,研究法Research Methods,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32030_1TCHRE120430.pdf,系選修,,否,3,沈其泰,力行館,(一) 10-12 31220研討室,30,0,25,限本系,
958,32029,人管碩一,大數據分析：商業應用與人力資源管理Big Data Analytics: BusinessApplications and Human Resource Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32029_1TCHR3117630.pdf,系選修,,否,3,王議賢,力行館,(三) 05-07 31204研討室,20,9,17,限本系,
959,32028,人管博三,情緒心理學Emotional Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32028_1TCHR3118030.pdf,系選修,,否,3,王議賢,力行館,(三) 02-04 31203D研討室,20,1,1,限本系,
960,32027,人管碩二,企業倫理Enterprise Ethics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32027_1TCHR2002130.pdf,系選修,,否,3,蔡啟通,力行館,(五) 02-04 31219研討室,20,1,6,限本系,
961,32026,人管博二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,3,8,限本系,
962,32025,人管博二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,30,0,9,限本系,
963,32024,人管碩二,人力資源管理專題Special Topics in Human Resource Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32024_1TCHR2002430.pdf,系必修,,否,3,蔡啟通王議賢周君倚鍾安宜洪贊凱黃敦群許壹傑沈其泰,力行館,(二) 01-02 31220研討室 (三) 01 31220研討室,30,24,26,限本系,
964,32023,人管碩二,英文論文寫作English Research Paper Writing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32023_1TCHR2116730.pdf,系選修,,否,3,黃敦群,力行館,(三) 02-04 31211研討室,20,6,7,限本系,
965,32022,人管碩二,書報討論(三)Seminar III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32022_1TCHR2005510.pdf,系必修,,否,1,許壹傑周君倚,力行館,(二) 05-06 31220研討室,30,24,25,限本系,
966,32021,人管碩一,跨文化溝通與管理Cross-Cultural Communication and Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32021_1TCHR2120130.pdf,系選修,,否,3,周君倚,力行館,(二) 07-09 31220研討室,30,22,18,限本系,
967,32020,人管碩一,生產管理Production Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32020_1TCHR2114630.pdf,系選修,,否,3,許壹傑,力行館,(四) 02-04 31203A研討室,30,20,12,限本系,
968,32019,人管碩一,績效管理Performance Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32019_1TCHR2001230.pdf,系選修,,否,3,洪贊凱,力行館,(三) 05-07 31220研討室,30,16,21,限本系,
969,32018,人管碩一,領導理論Leadership Theory,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32018_1TCHR2002830.pdf,系選修,,否,3,沈其泰,力行館,(一) 02-04 31220研討室,30,19,24,限本系,
970,32017,人管碩一,組織理論與管理(B)Organization Theory and Management (B),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32017_1TCHR2120030.pdf,系必修,,否,3,周君倚,力行館,(五) 05-07 31204研討室,20,13,14,限本系,學號雙號上課
971,32016,人管碩一,組織理論與管理(A)Organization Theory and Management (A),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32016_1TCHR2119930_EN.pdf,系必修,,否,3,蔡啟通,力行館,(五) 05-07 31219研討室,20,15,15,限本系,學號單號上課
972,32015,人管碩一,人力資源管理(B)Human Resource Management (B),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32015_1TCHR2119430.pdf,系必修,,否,3,鍾安宜,力行館,(三) 02-04 31204研討室,20,13,14,限本系,學號雙號上課
973,32014,人管碩一,人力資源管理(A)Human Resource Management (A),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32014_1TCHR2119330.pdf,系必修,,否,3,沈其泰,力行館,(三) 02-04 31203B研討室,20,15,16,限本系,學號單號上課
974,32013,人管碩一,研究法(B)Research Methods (B),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32013_1TCHR2119830.pdf,系必修,,否,3,黃敦群,力行館,(一) 05-07 31220研討室,20,13,14,限本系,學號雙號上課
975,32012,人管碩一,研究法(A)Research Methods (A),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32012_1TCHR2119730.pdf,系必修,,否,3,許壹傑,力行館,(一) 05-07 31204研討室,20,15,15,限本系,學號單號上課
976,32011,人管碩一,書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32011_1TCHR2000810.pdf,系必修,,否,1,王議賢,力行館,(二) 05-06 31204研討室,30,28,29,限本班,
977,32009,人管碩二,商用英文(一)Business English I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32009_1TCHR2111520.pdf,系選修,,否,2,鍾安宜,力行館,(二) 07-08 31204研討室,20,2,4,可跨班系,
978,32008,人管碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,30,23,25,限本系,
979,32007,人管碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,99,30,49,限本系,
980,32006,人管博二,任用管理專題研究Research Seminar on Staffing Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32006_1TCHR1001930.pdf,系選修,,否,3,黃敦群,力行館,(一) 02-04 31203B研討室,20,1,1,限本系,
981,32005,人管博二,人力資源管理專題研究Research Seminar on Human Resource Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32005_1TCHR1005430.pdf,系必修,,否,3,沈其泰,力行館,(二) 05-07 31211研討室,20,3,4,限本系,
982,32004,人管博二,書報討論(三)Seminar III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32004_1TCHR1005610.pdf,系必修,,否,1,洪贊凱鍾安宜,力行館,(二) 03-04 31211研討室,20,3,3,限本班,
983,32003,人管博一,組織理論與管理專題研究Research Seminar on Organization Theories and Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32003_1TCHR1003830.pdf,系必修,,否,3,許壹傑,力行館,(二) 08-09、14 31203B研討室,20,0,2,限本系,
984,32002,人管博一,高等研究法Advanced Research Method,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32002_1TCHR1003730.pdf,系必修,,否,3,洪贊凱,力行館,(二) 05-07 31203B研討室,20,0,2,限本系,
985,32001,人管博一,書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/32001_1TCHR1000710.pdf,系必修,,否,1,黃敦群,力行館,(二) 03-04 31203B研討室,20,0,2,限本班,
986,310B7,科技一甲,工業4.0導論Introduction to Industry 4.0,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310B7_1TCIE0224830.pdf,組選修,,否,3,郭伯仁,教學一館,(一) 07-09 33305教室,50,32,36,限本班,
987,310B6,科技博二,非線性控制專題研究Study of Non-linear Control Systems,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310B6_1TCIE1198030.pdf,組選修,,否,3,盧建余,力行館,(二) 02-04 31501,20,4,13,限本系,
988,310B5,科技三甲,電機與電子群教材教法Instructional Material and Methods for the Subject of Electrical Cluster,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310B5_1TCIE0187320.pdf,系選修,,否,2,廖錦文,力行館,(二) 02-03 31506,50,23,27,限本系,
989,310B4,科技博二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,99,25,64,限本系,
990,310B3,科技碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,99,1,36,限本系,
991,310B1,科技碩二,科技管理專題研究Technology Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310B1_1TCIE3228130.pdf,組選修,,否,3,羅志成,白沙大樓,(二) 02-04 合班教室1,20,1,1,限本系,此為碩博合開課程，請見博士班開課代碼31094。「本課程網路選課人數未達開課人數，請洽開課單位。」
992,310A9,科技碩一,2/3D角色創作2/3D Role creation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310A9_1TCIE2102830.pdf,組選修,,否,3,程于芳,湖濱館,(五) 05-07 數位學習研討室,20,3,6,限本系,
993,310A8,科技碩一,英文論文導讀及寫作Seminar in Thesis Research and Writing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310A8_1TCIE2103430.pdf,組選修,,否,3,張庭毅,湖濱館,(四) 02-04 數位學習研討室,20,2,3,限本系,605A張庭毅老師實驗室上課
994,310A6,科技博二,技職教育課程專題研究Case Study of Vocational Education Curriculum,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310A6_1TCIE1155330.pdf,組選修,,否,3,張紹勳,力行館,(二) 02-04 31218研討室,20,0,2,限本系,
995,310A5,科技碩一,數位遊戲式學習Game Based Learning,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310A5_1TCIE2229130.pdf,組選修,,否,3,程于芳,教學大樓,(四) 05-07 T304,20,2,9,限本系,
996,310A4,科技數位碩二,專題研究(一)Research I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310A4_1TCIE3201210.pdf,組必修,,否,1,程于芳,湖濱館,(三) 05-06 數位學習研討室,20,0,4,限本系,
997,310A3,科技博二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,50,12,16,限本系,
998,310A2,科技博二,多變項統計分析Multivariate Statistical Analysis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310A2_1TCIE1154830.pdf,組選修,,否,3,陳德發,力行館,(四) 07-09 31501,20,3,6,限本系,
999,310A1,科技博二,配電系統模擬與分析專題研究Study of Distribution System Simulation and Analysis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/310A1_1TCIE1199630.pdf,組選修,,否,3,黃維澤,力行館,(四) 02-04 31221會議室,20,0,3,限本系,
1000,31099,科技博二,技職教育診斷與補救教學專題研究Thematic studies and remedial teaching vocational education diagnosis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31099_1TCIE1156130.pdf,組選修,,否,3,廖錦文,力行館,(四) 02-04 31506,20,1,6,限本系,
1001,31098,科技博二,人工智慧專題研究Study of Artificial Intelligence,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31098_1TCIE1210030.pdf,組選修,,否,3,張紹勳,力行館,(三) 02-04 31218研討室,20,3,7,限本系,
1002,31097,科技博二,智慧型控制專題研究Study of Intelligent Control,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31097_1TCIE1198130.pdf,組選修,,否,3,陳德發,力行館,(二) 07-09 31501,20,3,11,限本系,
1003,31096,科技博二,田口式品質設計方法專題研究Study of Taguchi Methods for Quality Design,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31096_1TCIE1199030.pdf,組選修,,否,3,陳狄成,力行館,(二) 07-09 31221會議室,20,2,4,限本系,
1004,31094,科技博二,科技管理專題研究Technology Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31094_1TCIE3228130.pdf,組選修,,否,3,羅志成,力行館,(二) 02-04 31204研討室,20,1,8,限本系,此為碩博合開課程。
1005,31093,科技博一,勞動經濟與勞動法專題研究Special Topics in Labor Economics & Labor Laws,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31093_1TCIE1049830.pdf,組選修,,否,3,趙守博,力行館,(五) 05-07 31218研討室,20,2,2,限本系,
1006,31092,科技博一,技職教育歷史與哲學思想History and Philosophy of Tech-Voc Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31092_1TCIE1064730.pdf,組選修,,否,3,廖錦文,力行館,(二) 07-09 31506,20,8,14,限本系,
1007,31091,科技博一,結構方程模型專題研究Study of Structural Equation Models,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31091_1TCIE1201030.pdf,組選修,,否,3,陳德發,力行館,(二) 02-04 31601,20,3,6,限本系,
1008,31090,科技博一,產業技術發展現況與趨勢專題研究Study of Industry Technology Development  and Trend,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31090_1TCIE1203130.pdf,組選修,,否,3,姚凱超,力行館,(二) 02-04 31213研討室,20,5,15,限本系,
1009,31089,科技碩一,機器學習Machine Learning,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31089_1TCIE2212630.pdf,系選修,,否,3,張紹勳,力行館,(四) 05-07 31218研討室,20,4,7,限本系,
1010,31088,科技碩二,電腦在統計上的應用Computer Statistics in Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31088_1TCIE2057930.pdf,組選修,,否,3,張紹勳,力行館,(二) 07-09 31218研討室,20,1,7,限本系,
1011,31087,科技碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,50,1,20,限本系,
1012,31086,科技碩二,技職教育教學策略Teaching Strategies of Vocational and Technical Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31086_1TCIE2158130.pdf,組選修,,否,3,鄭友超,力行館,(四) 02-04 31213研討室,20,1,4,限本系,
1013,31084,科技碩二,智慧型控制Intelligent Control,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31084_1TCIE2158830.pdf,組選修,,否,3,方俊修,力行館,(三) 02-04 31221會議室,20,5,10,限本系,
1014,31083,科技碩二,人工智慧應用與實務PRACTICAL & APPLICATIONS OF ARTIFICIAL INTELLIGENCE,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31083_1TCIE2216130.pdf,組選修,,否,3,陳德發劉泄嬉,力行館,(三) 02-04 31601,20,1,4,限本系,
1015,31082,科技碩二,技職教育理論與實務Theory and Practice Technical and Vocational Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31082_1TCIE2063630.pdf,組必修,,否,3,陳繁興,力行館,(三) 05-07 31221會議室,20,9,19,可跨班系,
1016,31081,科技碩一,高等電力電子Advanced Power Electronics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31081_1TCIE2018830.pdf,組選修,,否,3,吳佳軒,力行館,(四) 05-07 31221會議室,20,4,9,限本系,
1017,31080,科技碩一,高等工程數學Advanced Engineering Mathematics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1141/31080_1TCIE2194330.pdf,組選修,,否,3,劉晉嘉,力行館,(二) 07-09 31213研討室,20,4,5,限本系,
