序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
1639,11097,心理健康與諮詢夜碩二B,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11097_1EDGCE145500.pdf,系必修,,否,0,論文,,,90,0,59,限本系,本學期欲畢業者(提學位考)必選。
1640,11096,心理健康與諮詢夜碩二B,專題論文寫作Feature Thesis Writing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11096_1EDGCE163020.pdf,系選修,,否,2,林清文郭國禎,明德館,(五) 10-11 碩士班教室一,25,0,14,限本系,每週上課2小時。第一堂課為2月21日。林清文老師及郭國禎老師合開。
1641,11095,心理健康與諮詢夜碩二B,心理健康方案設計與實施Design and Implementation of Mental Health Program,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11095_1EDGCE142720.pdf,系必修,,否,2,陳尚綾,明德館,(二) 10-13 團體諮商室,25,0,17,限本班,雙數週上課，每次4小時。第一堂課為2月25日。
1642,11094,心理健康與諮詢夜碩二B,生涯輔導與諮商研究Seminar in Career Guidance and Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11094_1EDGCE146020.pdf,系選修,,否,2,鄧志平,明德館,(二) 10-13 碩士班教室一,25,0,31,限本系,單數週上課，每次4小時。第一堂課為2月18日。
1643,11093,心理健康與諮詢夜碩二A,人力資源管理研究Seminar in Institute of Human Resource Management,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11093_1EDGCE143420.pdf,系選修,,否,2,鍾燕宜,明德館,(六) 05-08 碩士班教室一,30,0,11,限本系,單數週上課，每次4小時。第一堂課為2月22日。
1644,11092,心理健康與諮詢夜碩二A,危機處理研究Seminar in Crisis Intervention,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11092_1EDGCE145920.pdf,系選修,,否,2,賀孝銘,明德館,(三) 10-13 11202,30,0,31,限本系,雙數週上課，每次4小時。未達20人不開課。第一堂課為2月26日。
1645,11091,心理健康與諮詢夜碩二A,失落與哀傷諮商研究Seminar in Lost and Ｇrief Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11091_1EDGCE160120.pdf,系選修,,否,2,梁翠梅,明德館,(三) 10-13 團體諮商室,35,0,26,限本系,單數週上課，每次4小時。第一堂課為2月19日。
1646,11090,心理健康與諮詢夜碩二A,人際關係訓練研究Seminar in Interpersonal Relationship Training,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11090_1EDGCE166420.pdf,系選修,,否,2,羅家玲,明德館,(四) 10-13 團體諮商室,20,0,21,限本系,雙數週上課，每次4小時。第一堂課為2月27日。本課程有學習知識與體驗學習(分組團體)二部分，故有人數限制。
1647,11089,心理健康與諮詢夜碩二A,園藝輔療研究Seminar in Horticulture Therapy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11089_1EDGCE166720.pdf,系選修,,否,2,王曼萍,明德館,(四) 10-13  階梯教室(輔諮),25,0,30,限本系,單數週上課，每次4小時。第一堂課為2月20日。
1648,11088,心理健康與諮詢夜碩二A,心理健康方案設計與實施Design and Implementation of Mental Health Program,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11088_1EDGCE142720.pdf,系必修,,否,2,陳尚綾,明德館,(六) 06-07 團體諮商室 (六) 08-09 碩士班教室一,25,0,15,限本班,雙數週上課，每次4小時。第一堂課為3月1日。
1649,11087,心理健康與諮詢夜碩一B,正向心理學研究Seminar in Positive Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11087_1EDGCE143220.pdf,系選修,,否,2,王郁琮,明德館,(六) 05-08 測驗實務教室,25,0,16,限本系,單數週上課，每次4小時。第一堂課為2月22日。
1650,11086,心理健康與諮詢夜碩一B,健康心理學研究Seminar in Health Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11086_1EDGCE145020.pdf,系必修,,否,2,孫繼光,明德館,(二) 10-13 11202,25,0,20,限本班,雙數週上課，每次4小時。第一堂課為2月25日。
1651,11085,心理健康與諮詢夜碩一B,諮商倫理研究Seminar in Counseling Ethics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11085_1EDGCE146120.pdf,系選修,,否,2,王智弘,明德館,(一) 10-11 碩士班教室一,25,0,11,限本系,每週上課2小時。第一堂課為2月17日。
1652,11084,心理健康與諮詢夜碩一A,應用統計學Applied Statistics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11084_1EDGCE162920.pdf,系選修,,否,2,王郁琮,明德館,(六) 01-04 測驗實務教室,25,0,18,限本系,單數週上課，每次4小時。第一堂課為2月22日。
1653,11083,心理健康與諮詢夜碩一A,心理諮詢研究Seminar in Psychological Consultation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11083_1EDGCE167020.pdf,系必修,,否,2,陳雪均,明德館,(一) 10-11 11103,25,0,17,限本班,每週上課2小時。第一堂課為2月17日。
1654,11082,輔婚家碩三,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,30,9,11,限本系,本學期欲畢業者必選。(學位考用)
1655,11081,輔婚家碩三,駐地實習BInternship B,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11081_1EDGC2149730.pdf,組選修,,否,3,林淑君,明德館,(五) 02-04 碩士班教室一,20,13,13,限本系,此為碩三學年課程，前學年通過全職實習申請者，方得選修；採分組督導修習，113-1選修本組者，記得加選。
1656,11080,輔碩三,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,50,18,33,限本系,本學期欲畢業者必選。(學位考用)
1657,11079,輔碩三,駐地實習BInternship B,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11079_1EDGC2149730.pdf,組選修,,否,3,賀孝銘,明德館,(五) 06-08 博士班教室二,20,11,13,限本班,此為碩三學年課程，前學年通過全職實習申請者，方得選修；採分組督導修習，113-1選修本組者，記得加選。
1658,11078,輔碩三,駐地實習B丙組Internship B,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11078_1EDGC2148730.pdf,系選修,,否,3,羅家玲,明德館,(五) 02-04 團諮室1(G01),20,12,13,限本系,此為碩三學年課程，前學年通過全職實習申請者，方得選修；採分組督導修習，113-1選修本組者，記得加選。
1659,11077,輔婚家碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,9,12,限本系,此課程為與指導教授meeting；未請定指導教授完成者，勿選此門課程；誤選者，若無法取得成績，學費與成績責任請自負。
1660,11076,輔婚家碩二,婚姻與家族治療實習Marital and Family Counseling internship,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11076_1EDGC2154830.pdf,組必修,,否,3,陳雪均,明德館,(三) 02-04 團體諮商室,20,6,14,限本班,請依本系相關實習(實作)辦法於前一期申請實習成功，方能選修。此課程有擋修，請於加退選期間再進行加選。
1661,11075,輔婚家碩二,諮商倫理與法規研究Seminar on Ethical and Legal Issues in Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11075_1EDGC2155630.pdf,組選修,,否,3,王智弘,明德館,(二) 05-07 碩士班教室一,20,22,24,限本系,
1662,11074,輔碩二,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,50,31,38,限本系,此課程為與指導教授meeting；未請定指導教授完成者，勿選此門課程；誤選者，若無法取得成績，學費與成績責任請自負。
1663,11073,輔碩二,正念心理治療研究Mindfulness and Psychotherapy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11073_1EDGC2163830.pdf,系選修,,否,3,陳尚綾,明德館,(五) 06-08 測驗實務教室,20,18,16,限本系,
1664,11072,輔碩二,表創性藝術治療臨床實務Clinical Practice on Expressive-Creative Arts Therapies,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11072_1EDGC2163530.pdf,系選修,,否,3,吳明富,明德館,(四) 06-08 博士班教室二,20,6,8,限本班,請依本系表創相關實作辦法於前一期申請實作成功，方能選修。
1665,11071,輔婚家碩一,家庭諮商研究Family Counseling,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11071_1EDGC2164630.pdf,組必修,,否,3,董智慧,明德館,(三) 02-04 碩士班教室一,20,16,16,限本系,
1666,11070,輔婚家碩一,多元文化與家庭諮商研究Diversity and Family Therapy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11070_1EDGC2164830.pdf,組選修,,否,3,王翊涵,明德館,(二) 02-04 博士班教室二,20,14,13,限本系,婚家碩班之特色專長領域選備課程(八選三)
1667,11069,輔婚家碩一,團體諮商研究Group Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11069_1EDGC2149330.pdf,組選修,,否,3,陳尚綾,明德館,(一) 07-09 團體諮商室,24,9,18,限本班,另開輔碩一團諮，兩班團諮研究課程選修人數請盡量均衡。
1668,11068,輔婚家碩一,高級統計學Advanced Statistics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11068_1EDGC2064430.pdf,系必修,,否,3,王郁琮,明德館,(一) 02-04 測驗實務教室,20,10,22,限本班,
1669,11067,輔碩一,性別關係與教育研究Seminar in Gender & Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11067_1EDGC2114620.pdf,系選修,,否,2,趙淑珠,明德館,(四) 03-04 碩士班教室一,20,13,11,限本系,
1670,11066,輔碩一,團體諮商研究Group Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11066_1EDGC2064530.pdf,系必修,,否,3,羅家玲,明德館,(四) 02-03 11202 (四) 04 團體諮商室,22,21,24,限本班,另開婚碩一團諮，兩班團諮研究課程選修人數請盡量均衡。
1671,11065,輔碩一,高級統計學Advanced Statistics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11065_1EDGC2064430.pdf,系必修,,否,3,王郁琮,明德館,(一) 05-07 測驗實務教室,22,19,21,限本班,另開婚碩一高統，兩班課程選修人數請盡量均衡。
1672,11064,輔碩一,諮商實務BCounseling Pre-practicum B,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11064_1EDGC2113330.pdf,系必修,,否,3,鄧志平,明德館,(三) 07-09 11201,20,13,20,限本班,AB兩班實務課程之選修人數，請盡量均衡。
1673,11063,輔碩一,諮商實務ACounseling Pre-practicum A,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11063_1EDGC2113230.pdf,系必修,,否,3,陳尚綾,明德館,(一) 02-04 個別諮商室,20,9,11,限本班,AB兩班實務課程之選修人數，請盡量均衡。
1674,11062,輔碩一,學術定向與專業成長Academic and Professional Development,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11062_1EDGC3134110.pdf,系必修,,否,1,鄧志平孫繼光,明德館,(三) 05-06 借明德館演講廳,42,41,39,限本系,
1675,11061,輔博三,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,6,10,限本系,本學期欲畢業者必選。(學位考用)
1676,11060,輔博三,論文指導(二)Thesis Supervision II,無檔案No file,,系必修,,否,3,論文,,,20,4,5,限本系,未請定指導教授完成者，勿選此門課程；誤選者，若無法取得成績，學費與成績責任請自負。
1677,11059,輔博二,"伴侶、婚姻與家庭專題研究Seminar in Couple, Marriage and Family Relations",中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11059_1EDGC1132130.pdf,系選修,,否,3,趙淑珠,明德館,(三) 02-04 博士班教室二,20,4,4,限本系,
1678,11058,輔博二,特殊家庭議題專題研究Issues on Unusual Families,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11058_1EDGC1058330.pdf,系選修,,否,3,白倩如趙淑珠,明德館,(二) 02-04 博士班教室一,20,5,4,限本班,
1679,11057,輔博二,諮商與督導實作(二)Counseling and Supervision Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11057_1EDGC1163230.pdf,系必修,,否,3,鄧志平,明德館,(一) 06-08 博士班教室二,20,0,4,限本班,請依本系相關實習(實作)辦法於前一期申請實習成功，方能選修。此課程有擋修，請於加退選期間再進行加選。
1680,11056,輔博一,諮商督導理論與實務專題研究The Theory and Practice of Counseling Supervision,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11056_1EDGC1132030.pdf,系必修,,否,3,羅家玲,明德館,(三) 02-04 博士班教室一,20,3,6,限本班,此課程有擋修(先修：諮商理論專題研究)，請於加退選期間再進行加選。
1681,11055,輔博一,團體諮商專題研究Seminar in Group Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11055_1EDGC1055930.pdf,系必修,,否,3,謝麗紅,明德館,(二) 06-08 博士班教室一,20,2,5,限本班,需先修過碩班之「團體諮商研究」。
1682,11054,輔博一,諮商倫理與法規專題研究Seminar on Ethical & Legal Issues in Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11054_1EDGC1147930.pdf,系選修,,否,3,王智弘,明德館,(一) 02-04 博士班教室一,20,6,6,限本系,
1683,11053,輔導碩博,變態心理學研究Abnormal Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11053_1EDGC3131830.pdf,系選修,,否,3,謝毅興,明德館,(四) 06-08 11103,35,46,42,限本系,
1684,11051,輔導碩博,心理創傷專題研究Seminar in Psychological Trauma,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11051_1EDGC3108430.pdf,系選修,,否,3,陳尚綾,明德館,(三) 07-09 碩士班教室一,20,28,17,限本系,
1685,11050,輔導碩博,身體取向心理治療研究Embodied Approach Psychotherapy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11050_1EDGC3162030.pdf,系選修,,否,3,陳雪均,明德館,(一) 06-08 B1多功能教室,20,6,7,限本系,
1686,11049,輔導碩博,質性研究Qualitative Research,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11049_1EDGC3163330.pdf,系選修,,否,3,劉淑慧,明德館,(二) 02-04 碩士班教室一,20,12,9,限本系,
1687,11048,輔四乙,社會工作實習(二)Social Work Practicum II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11048_1EDGC0156430.pdf,組選修,,否,3,王翊涵葉怡伶白倩如,明德館,(五) 07-09 11102,50,18,18,限本班,社會工作實習一為其先備課程；請依本系社工實習作業規定申請；採分組方案實習與督導。
1688,11047,輔四乙,婚姻與家庭諮商Marriage & Family Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11047_1EDGC0046930.pdf,組選修,,否,3,程婉若,明德館,(二) 06-08 11401,50,26,17,限本系,歡迎本系大三以上學生選修。
1689,11046,輔四乙,社會工作倫理Social Work Ethics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11046_1EDGC0133130.pdf,組選修,,否,3,白倩如曾華源,明德館,(一) 02-04 11202,50,21,22,限本班,社工學程必備課程
1690,11045,輔四甲,教師專業成長與自我覺察Teachers' professional growth and self-awareness,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11045_1EDGC0144620.pdf,組選修,,否,2,林淑華,明德館,(二) 07-08 11101,50,26,30,限本班,中等學校輔導教師必選備課程
1691,11044,輔四甲,個別諮商實習(二)A組Individual Counseling Practicum II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11044_1EDGC0157230.pdf,系選修,,否,3,賀孝銘,明德館,(二) 02-04 11201,30,20,29,限本系,個別諮商實習一為先備課程。基於教學設計與場地因素，建議20人以內修習為宜。
1692,11043,輔四甲,個案研究Case Study,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11043_1EDGC0106820.pdf,系選修,,否,2,賀孝銘,明德館,(一) 07-08 11402,50,34,32,限本系,中等學校輔導教師選備課程。
1693,11042,輔三乙,社會政策與社會立法Social Policy and Social Legislation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11042_1EDGC0132930.pdf,組選修,,否,3,黃瑞杉,明德館,(三) 10-12 11102,50,31,32,限本系,社工學程必備課程
1694,11041,輔三乙,犯罪心理學Criminal Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11041_1EDGC0101330.pdf,系選修,,否,3,葉怡伶,明德館,(四) 06-08  階梯教室(輔諮),50,34,62,限本班,
1695,11040,輔三乙,團體諮商Group Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11040_1EDGC0044830.pdf,系必修,,否,3,陳雪均,明德館,(四) 02-03 11201 (四) 04 個別諮商室,50,35,45,限本班,先備課程為「團體輔導」
1696,11039,輔三乙,社會統計Social Statistics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11039_1EDGC0132830.pdf,組選修,,否,3,林清文,明德館,(三) 02-04 11402,50,35,35,限本系,先備課程為「心理與教育統計」；社工考照必備，考研究所選備，歡迎選修。
1697,11038,輔三乙,社會工作管理Social Work Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11038_1EDGC0147030.pdf,組選修,,否,3,王翊涵,明德館,(二) 06-08 11102,50,23,23,限本班,社工學程必備課程
1698,11037,輔三乙,助人專業倫理Ethical Issue in Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11037_1EDGC0100220.pdf,系必修,,否,2,王智弘,明德館,(二) 03-04  階梯教室(輔諮),50,35,39,限本班,
1699,11036,輔三乙,家庭社會工作Family Social Work,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11036_1EDGC0146930.pdf,系選修,,否,3,程婉若,明德館,(一) 06-08 碩士班教室一,50,14,13,限本系,社工學程專業選修課程，歡迎選修。
1700,11034,輔三甲,團體諮商Group Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11034_1EDGC0044830.pdf,系必修,,否,3,謝麗紅,明德館,(四) 06-08 214視聽教室,50,35,36,限本班,先備課程為「團體輔導」
1701,11033,輔三甲,變態心理學Abnormal Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11033_1EDGC0051830.pdf,系選修,,否,3,謝毅興,明德館,(四) 02-04 11103,50,52,48,限本系,學校、社區專業課程，歡迎選修。
1702,11032,輔三甲,生涯與職業資訊分析與應用Analysis and Application of Career and Employment Resources,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11032_1EDGC0100420.pdf,組選修,,否,2,蘇桂慧,明德館,(三) 10-11 11103,50,40,47,限本班,高中綜合活動生涯規劃科必備課程
1703,11031,輔三甲,青少年表達性媒材實務The Practice of Expressive Arts for Adolescents,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11031_1EDGC0100730.pdf,系選修,,否,3,吳明富,明德館,(二) 06-08 B1多功能教室,35,24,17,限本班,此為教學實作課程，35人以內修習為宜。
1704,11030,輔三甲,學校輔導工作與系統合作School Counseling Work and System Cooperation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11030_1EDGC0158630.pdf,組選修,,否,3,林淑華,明德館,(二) 02-04 11103,50,42,45,限本班,中等學校輔導教師必選備課程
1705,11029,輔三甲,輔導活動教學應用與實作Teaching Application and Practice of Guidance Activity,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11029_1EDGC0158520.pdf,組選修,,否,2,林淑君,明德館,(一) 07-08 11103,50,40,49,限本班,此門為教程必備課程。另與「輔導活動教材教法」為系列課程，需校外實作，建議一同選修。
1706,11028,輔三甲,輔導活動教材教法Teaching Material & Methods of Guidance Activities,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11028_1EDGC0045720.pdf,組選修,,否,2,林淑君,明德館,(一) 05-06 11103,50,39,49,限本班,必須先修畢1門教育基礎課程及1門教育方法課程；此門課程為教程必備課程。另與「輔導活動教學與應用與實作」為系列課程，需校外實作，建議一同選修。
1707,11027,輔二乙,測驗實務Testing Practice in Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11027_1EDGC0043630.pdf,系必修,,否,3,張泰銓,明德館,(四) 05-07 測驗實務教室,50,32,33,限本班,先備課程為「心理與教育測驗」。
1708,11026,輔二乙,生涯輔導與諮商Career Guidance & Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11026_1EDGC0044330.pdf,系必修,,否,3,劉淑慧,明德館,(三) 02-04 11201,50,34,35,限本班,
1709,11025,輔二乙,社區工作Community Work,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11025_1EDGC0102730.pdf,組選修,,否,3,賴宏維,明德館,(一) 10-12 11102,50,26,31,限本班,社工學程必備課程
1710,11024,輔二乙,諮商理論與技術Theories & Techniques of Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11024_1EDGC0043340.pdf,系必修,,否,4,鍾國誠,明德館,(二) 06-09 11201,50,33,34,限本班,
1711,11023,輔二乙,社會團體工作Social Group Work,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11023_1EDGC0133030.pdf,組選修,,否,3,林武雄曾華源,明德館,(一) 06-08 11201,50,28,28,限本班,社工學程必備課程
1712,11022,輔二乙,職場健康心理學Workplace Mental Health,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11022_1EDGC0135830.pdf,系選修,,否,3,孫繼光,明德館,(五) 02-04 11103,50,32,42,限本系,員工協助方案(EAP)學分學程必備課程，歡迎選修。
1713,11021,輔二甲,兒童心理與輔導Child Psychology and Guidance,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11021_1EDGC0045230.pdf,組選修,,否,3,孫繼光,明德館,(四) 06-08 11102,50,21,27,限本系,特色專業實務課程，歡迎選修。
1714,11020,輔二甲,測驗實務Testing Practice in Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11020_1EDGC0043630.pdf,系必修,,否,3,王郁琮,明德館,(三) 05-07 測驗實務教室,50,44,46,限本班,先備課程為「心理與教育測驗」。
1715,11019,輔二甲,諮商理論與技術Theories & Techniques of Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11019_1EDGC0043340.pdf,系必修,,否,4,林淑華,明德館,(三) 01-04 11103,50,45,48,限本班,
1716,11018,輔二甲,綜合活動學習領域概論Introduction of Integrative Activities Learning Areas,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11018_1EDGC0146520.pdf,組選修,,否,2,吳寶嘉,明德館,(二) 10-11 11402,50,39,58,限本班,國中綜合領域輔導專長必備課程
1717,11017,輔二甲,生涯輔導與諮商Career Guidance & Counseling,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11017_1EDGC0044330.pdf,系必修,,否,3,劉淑慧,明德館,(二) 06-08 11103,50,45,49,限本班,
1718,11016,輔二甲,心理諮詢概論Psychological Consultation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11016_1EDGC0104520.pdf,組選修,,否,2,程婉若,明德館,(二) 03-04 11401,50,34,44,限本班,加科中等學校輔導教師必選備課程
1719,11015,輔二甲,員工協助方案理念與實施Concept and Implementation of Employee Assistance Programs,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11015_1EDGC0135930.pdf,系選修,,否,3,鍾燕宜,明德館,(一) 06-08 11102,50,16,12,可跨班系,員工協助方案(EAP)學分學程必備導論課程，歡迎選修。
1720,11014,輔二甲,角色扮演在輔導上之應用Role-play in Guidance,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11014_1EDGC0050420.pdf,系選修,,否,2,梁翠梅,明德館,(一) 01-02 團體諮商室,35,17,18,限本班,"基於教學設計與場地因素，建議35人以內修習為宜。雙週上課一次，一次四小時。預定上課時間為第3-12週的週一上午(AM8:10-12:00)。日期如下: 3/3, 3/10, 3/17, 3/24, 3/31, 4/14, 4/21, 4/28,5/5。"
1721,11013,輔一乙,人際關係Interpersonal Relationship,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11013_1EDGC0106720.pdf,系選修,,否,2,孫旻暐,明德館,(四) 10-11 11103,50,22,27,限本系,
1722,11012,輔一乙,人類行為與社會環境Human Behavior and Social Environment,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11012_1EDGC0050030.pdf,組選修,,否,3,葉怡伶,明德館,(三) 06-08 11401,50,32,50,限本班,社工學程必備課程
1723,11011,輔一乙,兒童與青少年福利服務Child and Adolescent Welfare Services,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11011_1EDGC0135730.pdf,系選修,,否,3,林武雄,明德館,(四) 06-08 11202,50,23,28,限本系,社工學程專業選修課程，歡迎選修。
1724,11010,輔一乙,心理與教育統計Basic Statistics in Psychology & Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11010_1EDGC0038430.pdf,系必修,,否,3,謝毅興,明德館,(三) 02-04 11202,50,32,33,限本班,
1725,11009,輔一乙,社會工作概論Introduction to Social Work,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11009_1EDGC0046130.pdf,組選修,,否,3,白倩如,明德館,(二) 06-08 11202,50,31,32,限本班,社工學程必備課程
1726,11008,輔一乙,情緒管理與壓力調適Emotion Management and Stress Adaptation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1132/11008_1EDGC0103120.pdf,系選修,,否,2,卓翠玲,明德館,(二) 03-04 11102,50,23,26,限本班,
