序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
1857,00337,國一乙,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00337_0CCCH0100320.pdf,校必(國),,否,2,呂光華,弘道館,(五) 03-04 14401,60,40,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1858,00336,國一甲,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00336_0CCCH0100320.pdf,校必(國),,否,2,甘秉慧,弘道館,(二) 05-06 14402,60,46,45,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1859,00335,精進中文,現代戲劇Modern drama,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00335_0CCCH0104720.pdf,校必(國),,否,2,吳明德,弘道館,(五) 05-06 視聽教室(14403),70,462,69,限本班,"此為校必修國文6學分中之2學分,大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。"
1860,00334,精進中文,奇幻文學Fantasy Literature,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00334_0CCCH0104920.pdf,校必(國),,否,2,趙詠寬,教學大樓,(五) 05-06 T004,50,295,75,限本班,"此為校必修國文6學分中之2學分,大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。"
1861,00333,精進中文,網路文學Internet Literature,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00333_0CCCH0106020.pdf,校必(國),,否,2,蔣美華,教學大樓,(五) 03-04 T004,50,481,70,限本班,"此為校必修國文6學分中之2學分,大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。"
1862,00332,精進中文,現代作家介述Introduction to Modern Writers,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00332_0CCCH0106120.pdf,校必(國),,否,2,陳憲仁,教學大樓,(二) 03-04 T004,50,94,74,限本班,"此為校必修國文6學分中之2學分,大二以上再選修亦可。重、補修生(含轉學生) 請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。"
1863,00331,精進中文,東方詩話Notes on Oriental Poetry and Poets,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00331_0CCCH0104420.pdf,校必(國),,否,2,邱怡瑄,教學大樓,(四) 07-08 T006,50,155,65,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1864,00330,精進中文,華語正音及口語表達Introduction to Linguistics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00330_0CCCH0102420.pdf,校必(國),,否,2,耿志堅,教學大樓,(四) 05-06 T101,50,228,69,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1865,00329,精進中文,飲食文學賞析Appreciation of Dietary Literature,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00329_0CCCH0100620.pdf,校必(國),,否,2,陳素貞,教學一館,(三) 01-02 33404,50,139,46,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1866,00328,精進中文,人物誌Records of Personages,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00328_0CCCH0103120.pdf,校必(國),,否,2,吳伯曜,教學一館,(一) 05-06 33202,50,63,52,限本班,本科目限大二以上修課，此為校必修國文6學分中之2學分。請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1867,00327,公育一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00327_0CCCH0100320.pdf,校必(國),,否,2,趙詠寬,教學大樓,(五) 03-04 T101,60,36,33,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1868,00326,運一,國文(一)Chinese I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00326_0CCCH0100320.pdf,校必(國),,否,2,范佳玲,體育館,(三) 01-02 體育教室一,60,53,55,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1869,00325,財金一,國文(一)Chinese I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00325_0CCCH0100320.pdf,校必(國),,否,2,范佳玲,教學二館,(二) 01-02 34202,60,30,30,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1870,00324,企管一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00324_0CCCH0100320.pdf,校必(國),,否,2,湯家岳,教學一館,(五) 01-02 33404,60,48,50,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1871,00323,會一甲,國文(一)Chinese I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00323_0CCCH0100320.pdf,校必(國),,否,2,李皇穎,教學二館,(三) 03-04 34103,60,38,42,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1872,00322,會一乙,國文(一)Chinese I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00322_0CCCH0100320.pdf,校必(國),,否,2,范佳玲,教學二館,(二) 03-04 34202,60,36,38,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1873,00321,資管一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00321_0CCCH0100320.pdf,校必(國),,否,2,湯家岳,教學一館,(五) 03-04 33404,60,44,49,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1874,00320,資工一,國文(一)Chinese I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00320_0CCCH0100320.pdf,校必(國),,否,2,李皇穎,教學二館,(三) 01-02 34103,60,47,63,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1875,00319,電子一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00319_0CCCH0100320.pdf,校必(國),,否,2,吳伯曜,教學一館,(一) 01-02 33202,60,47,47,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1876,00318,電機一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00318_0CCCH0100320.pdf,校必(國),,否,2,盧世達,教學二館,(二) 03-04 34101,60,46,28,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1877,00317,機電一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00317_0CCCH0100320.pdf,校必(國),,否,2,邱怡瑄,教學一館,(三) 03-04 33404,60,46,48,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1878,00316,美一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00316_0CCCH0100320.pdf,校必(國),,否,2,陳彥君,教學大樓,(二) 03-04 T101,60,33,41,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1879,00315,地一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00315_0CCCH0100320.pdf,校必(國),,否,2,簡承禾,教學大樓,(一) 05-06 T303,60,44,47,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1880,00314,英一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00314_0CCCH0100320.pdf,校必(國),,否,2,劉威廷,教學大樓,(二) 05-06 T101,60,51,55,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1881,00313,工一乙,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00313_0CCCH0100320.pdf,校必(國),,否,2,湯家岳,教學一館,(五) 05-06 33404,80,35,47,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1882,00312,工一甲,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00312_0CCCH0100320.pdf,校必(國),,否,2,吳伯曜,教學一館,(一) 03-04 33202,60,45,44,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1883,00311,化一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00311_0CCCH0100320.pdf,校必(國),,否,2,蔣美華,教學大樓,(一) 03-04 T303,60,49,48,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1884,00310,生一,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00310_0CCCH0100320.pdf,校必(國),,否,2,邱怡瑄,教學大樓,(二) 03-04 T303,60,41,39,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1885,00309,物一甲,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00309_0CCCH0100320.pdf,校必(國),,否,2,楊曉菁,教學大樓,(三) 05-06 T302,60,34,37,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1886,00308,物一乙,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00308_0CCCH0100320.pdf,校必(國),,否,2,趙詠寬,教學大樓,(五) 07-08 T101,60,37,42,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1887,00307,數一甲,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00307_0CCCH0100320.pdf,校必(國),,否,2,蔣美華,教學大樓,(一) 01-02 T303,60,35,44,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1888,00306,數一乙,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00306_0CCCH0100320.pdf,校必(國),,否,2,蔣美華,教學大樓,(三) 01-02 T303,60,35,41,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1889,00305,高照原民專班一,國文(一)Chinese I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00305_0CCCH0100320.pdf,校必(國),,否,2,李皇穎,教學大樓,(三) 05-06 T303,50,27,28,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1890,00304,特一乙,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00304_0CCCH0100320.pdf,校必(國),,否,2,吳明德,弘道館,(三) 05-06 視聽教室(14403),60,34,34,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1891,00303,特一甲,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00303_0CCCH0100320.pdf,校必(國),,否,2,邱怡瑄,教學大樓,(四) 05-06 T302,60,36,35,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1892,00302,輔一乙,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00302_0CCCH0100320.pdf,校必(國),,否,2,簡承禾,教學大樓,(四) 03-04 T303,60,34,44,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1893,00301,輔一甲,國文(一)Chinese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00301_0CCCH0100320.pdf,校必(國),,否,2,葉連鵬,教學大樓,(二) 05-06 T303,60,46,47,限本班,需修習本班課程之重、補修生(含轉學生)，請參閱選課專區公告之「大一國文及精進中文選課須知」辦理。
1894,00268,核心通識,多元學習Diversified Learning,無檔案No file,,素養通識-生活藝能及應用,博雅一博雅二博雅三,否,2,論文,,,50,0,12,限本班,
1895,00267,核心通識,就業策略與職能Employability Strategy & Competeneies,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00267_0CCGE0176820.pdf,跨學院通識(理),博雅二,否,2,彭瑞芝,王金平活動中心,(二) 05-06 A301,50,0,6,限本班,此課程提供非華語地區且非大一至大三理學院之外籍生修習。「本課程網路選課人數未達開課人數，請洽開課單位。」
1896,00266,核心通識,台灣文學欣賞Appreciation of Taiwan Literature,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00266_0CCGE0037720.pdf,跨學院通識(文),博雅三,是,2,劉威廷,教學大樓,(四) 03-04 T202,65,28,23,限本班,大一~大三文學院學生，不能認列通識學分，全英通識
1897,00265,核心通識,經濟與生活Economics and Daily Life,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00265_0CCGE0178320.pdf,跨學院通識(社體),博雅一,否,2,張嘉仁,教學大樓,(三) 03-04 T004,50,107,65,限本班,"大一至大三社科體院不能認列通識學分；大四地理系,公育系,管理學院不能認列通識學分"
1898,00264,核心通識,Python程式設計及應用Introduction to Python Programming and Application,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00264_0CCGE0181920.pdf,素養通識-生活藝能及應用,博雅二,否,2,阮家慶,圖書館,(二) 03-04 電四教室,50,71,44,限本班,
1899,00262,核心通識,茶文化與茶道Tea Culture and Ceremony,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00262_0CCGE0183820.pdf,素養通識-生活藝能及應用,博雅三,否,2,蔡玉釵,王金平活動中心,(五) 03-04 A301,70,676,70,限本班,106學年(含)以前入學學生，不能認列通識學分。
1900,00261,核心通識,遊程設計與行銷Tour Design and Marketing,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00261_0CCGE0185020.pdf,跨學院通識(管),博雅一,否,2,林逸程白凢芸,經世館,(一) 03-04 32410-二館,60,46,61,限本班,大一~大三管理學院學生，不能認列通識學分，寶山校區上課。108學年(含)以前入學學生，不能認列通識學分
1901,00260,核心通識,食療與藥膳Dietary Therapy and Medicinal Cuisine,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00260_0CCGE0184820.pdf,素養通識-生活藝能及應用,博雅二,否,2,廖千賦,教學大樓,(三) 03-04 T105,50,364,67,限本班,108學年(含)以前入學學生，不能認列通識學分
1902,00259,核心通識,國際飲食文化International Cuisine Culture,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00259_0CCGE0184920.pdf,素養通識-文化美學與文明,博雅三,否,2,彭瑞芝,王金平活動中心,(二) 07-08 A301,50,322,49,限本班,108學年(含)以前入學學生，不能認列通識學分
1903,00258,核心通識,化妝品化學Cosmetic Chemistry,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00258_0CCGE0181520.pdf,跨學院通識(理),博雅二,否,2,吳安台,教學大樓,(一) 05-06 T006,70,272,70,限本班,大一~大三理學院學生，不能認列通識學分
1904,00257,核心通識,化學與生活應用Chemistry and Life Application,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00257_0CCGE0174720.pdf,跨學院通識(理),博雅二,否,2,曹峯溢,教學大樓,(二) 06-07 T105,50,61,67,限本班,大一~大三理學院學生，不能認列通識學分
1905,00256,核心通識,生命科學與人類生活Life Sciences and Human Living,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00256_0CCGE0049220.pdf,跨學院通識(理),博雅二,否,2,耿全福賴吉永蕭乃文李奇英,教學大樓,(一) 05-06 T105,70,90,69,限本班,大一~大三理學院學生，不能認列通識學分
1906,00255,核心通識,專利概論與實務Introduction to Patents and Life,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00255_0CCGE0180820.pdf,跨學院通識(工),博雅二,否,2,易昶霈,教學二館,(五) 03-04 34102,50,156,69,限本班,大一~大三工學院學生，不能認列通識學分，寶山校區上課
1907,00254,核心通識,通訊科技與生活Communication Technologies and Life,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00254_0CCGE0181820.pdf,跨學院通識(工),博雅二,否,2,陳棟洲,教學大樓,(四) 07-08 T005,70,100,66,限本班,大一~大三工學院學生，不能認列通識學分
1908,00253,核心通識,工程與生活Engineering and Daily Life,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00253_0CCGE0059620.pdf,跨學院通識(工),博雅二,否,2,賴永齡謝秉澂曾立維張家濟柯宗憲林俊佑魏忠必賴聯福林昭志,教學一館,(一) 03-04 33302教室,50,22,51,限本班,大一~大三工學院學生，不能認列通識學分，寶山校區上課
1909,00251,核心通識,管理概論Management Introduction,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00251_0CCGE0059720.pdf,跨學院通識(管),博雅一,否,2,張世其,教學大樓,(三) 01-02 T105,70,141,65,限本班,大一~大三管理學院學生，大四公育系、管理學院學生，不能認列通識學分
1910,00250,核心通識,個人投資理財Personal Finance,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00250_0CCGE0177620.pdf,跨學院通識(管),博雅一,否,2,林逸程吳明政,經世館,(一) 08-09 211木昜講堂(二館),50,449,65,限本班,大一~大三管理學院學生，不能認列通識學分，寶山校區上課
1911,00248,核心通識,水資源與人類文明Water Environment & Human Culture,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00248_0CCGE0175120.pdf,跨學院通識(文),博雅三,否,2,李宗信,教學一館,(四) 01-02 33302教室,50,98,48,限本班,大一~大三文學院學生，不能認列通識學分，寶山校區上課
1912,00247,核心通識,客家文化Hakka Culture,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00247_0CCGE0175220.pdf,跨學院通識(文),博雅三,否,2,邱湘雲,教學大樓,(一) 08-09 T006,70,107,68,限本班,大一~大三文學院學生，不能認列通識學分
1913,00246,核心通識,台灣文學欣賞Appreciation of Taiwan Literature,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00246_0CCGE0037720.pdf,跨學院通識(文),博雅三,否,2,葉連鵬,教學大樓,(一) 03-04 T005,70,42,67,限本班,大一~大三文學院學生，不能認列通識學分
1914,00245,核心通識,生命的起源與演化The Origin and Evolution of Life,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00245_0CCGE0163520.pdf,跨學院通識(文),博雅一,否,2,莊世滋,教學大樓,(五) 03-04 T103,60,168,68,限本班,大一~大三文學院學生，不能認列通識學分
1915,00244,核心通識,運動與疾病預防Exercise and Prevention of Diseases,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00244_0CCGE0184420.pdf,跨學院通識(社體),博雅三,否,2,蔡忠昌,教學大樓,(三) 07-08 T105,50,228,49,限本班,大一~大三社科體院學生，不能認列通識學分。106學年(含)以前入學學生，不能認列通識學分
1916,00243,核心通識,多元文化鑑賞The Exploration of Cultural Mosaic,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00243_0CCGE0048820.pdf,跨學院通識(社體),博雅一,否,2,洪翠娥,教學一館,(四) 05-06 33302教室,50,212,68,限本班,大一~大三社科體院及大四公育系學生，不能認列通識學分，寶山校區上課
1917,00242,核心通識,瑜珈與身心減壓Effects of Yoga in Stress Reduction,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00242_0CCGE0182420.pdf,跨學院通識(社體),博雅二,否,2,鍾孟玲,體育館,(一) 07-08 多功能訓練室,50,180,62,限本班,大一~大三社科體院學生，不能認列通識學分。106學年(含)以前入學學生，不能認列通識學分
1918,00240,核心通識,中國大陸問題與兩岸關係Introduction & Mainland China Studies and Cross-Strait Relations,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00240_0CCGE0055320.pdf,跨學院通識(社體),博雅一,否,2,劉兆隆,教學大樓,(四) 07-08 T103,50,100,68,限本班,大一~大三社科體院學生，不能認列通識學分
1919,00237,核心通識,急難救助教育Disaster Rescue Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00237_0CCGE0174920.pdf,跨學院通識(教),博雅二,否,2,周志中,教學二館,(一) 07-08 34102,50,109,68,限本班,大一~大三教育學院學生，不能認列通識學分，寶山校區上課
1920,00236,核心通識,情緒與壓力管理Emotion and Stress Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00236_0CCGE0174020.pdf,跨學院通識(教),博雅二,否,2,李淑敬,教學大樓,(四) 05-06 T105,65,378,67,限本班,大一~大三教育學院學生，不能認列通識學分
1921,00235,核心通識,家庭暴力防治Domestic Violence Prevention,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00235_0CCGE0049420.pdf,跨學院通識(教),博雅一,否,2,周清玉,教學大樓,(三) 03-04 T103,40,64,38,限本班,大一~大三教育學院學生，不能認列通識學分。第一週上課務必出席，確認選課情形
1922,00234,核心通識,電影與生命Movie and Life,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00234_0CCGE0173720.pdf,跨學院通識(教),博雅三,否,2,程婉若,教學大樓,(一) 03-04 T105,50,292,45,限本班,大一~大三教育學院學生，不能認列通識學分
1923,00233,核心通識,人際關係與溝通技巧Interpersonal Relationship and Communication Skills,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00233_0CCGE0174120.pdf,跨學院通識(教),博雅一,否,2,孫旻暐,教學大樓,(四) 10-11 T105,50,411,63,限本班,大一~大三教育學院學生，不能認列通識學分
1924,00231,核心通識,"交通與法律生活Traffic, Laws and Life",中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00231_0CCGE0178220.pdf,跨學院通識(科技),博雅一,否,2,曾文功,教學大樓,(三) 03-04 T006,50,332,69,限本班,大一~大三科技學院學生，不能認列通識學分
1925,00230,核心通識,科技倫理與社會Technology Ethics and Society,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00230_0CCGE0162120.pdf,跨學院通識(科技),博雅一,否,2,羅志成,教學大樓,(一) 05-06 T103,70,132,67,限本班,大一~大三科技學院學生，不能認列通識學分
1926,00229,核心通識,未來學Future studies,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00229_0CCGE0179020.pdf,人文學科或自然學科,博雅二,否,2,許衍華,教學大樓,(二) 05-06 T103,65,49,57,限本班,大一~大三學生，不能認列通識學分
1927,00228,核心通識,當代民主思潮Modern Democracy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00228_0CCGE0049520.pdf,社會學科,博雅一,否,2,許衍華,教學大樓,(二) 07-08 T103,65,66,69,限本班,大一~大三學生，不能認列通識學分
1928,00227,核心通識,影像光雕投影Projection Mapping,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00227_0CCGE0184320.pdf,素養通識-生活藝能及應用,博雅三,否,2,張皓甯,王金平活動中心,(一) 03-04 A301,65,85,70,限本班,106學年(含)以前入學學生，不能認列通識學分
1929,00226,核心通識,資訊素養Information Literacy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00226_0CCGE0044420.pdf,素養通識-生活藝能及應用,博雅一,否,2,陳仁德,工學院,(五) 01-02 工學院EB211,50,234,68,限本班,寶山校區上課
1930,00225,核心通識,資訊素養Information Literacy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00225_0CCGE0044420.pdf,素養通識-生活藝能及應用,博雅一,否,2,王妙媛,教學大樓,(一) 01-02 T502電腦教室,50,508,65,限本班,
1931,00224,核心通識,科技應用與創意實作Technology Application and Innovation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00224_0CCGE0182020.pdf,素養通識-生活藝能及應用,博雅一,否,2,陳良瑞,力行館,(一) 03-04 力行館31102,50,43,46,限本班,寶山校區上課
1932,00223,核心通識,你應該知道的商業禮儀The Essentials of Business Etiquette,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00223_0CCGE0183920.pdf,素養通識-生活藝能及應用,博雅一,否,2,凃淑貞,教學大樓,(一) 03-04 T002,65,507,67,限本班,106學年(含)以前入學學生，不能認列通識學分
1933,00222,核心通識,藝術活動與展示Art Activities and Exhibitions,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00222_0CCGE0179420.pdf,素養通識-生活藝能及應用,博雅三,否,2,陳世強,教學大樓,(四) 05-06 T006,50,116,70,限本班,
1934,00221,核心通識,YouTube與新聞傳播實作YouTube & Live Broadcasting Practice,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/00221_0CCGE0183520.pdf,素養通識-生活藝能及應用,博雅二,否,2,孔繁芸,王金平活動中心,(五) 05-06 A301,60,156,68,限本班,106學年(含)以前入學學生，不能認列通識學分
