序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
935,42052,國四甲,訓詁學(二)Semantics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42052_1ARCH0032920.pdf,系必修,,否,2,陳彥君,學思樓,(三) 05-06 白沙書院(2202),50,23,29,限本班,
936,42051,國四甲,應用文及習作(二)Practical Writing & Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42051_1ARCH0033120.pdf,系必修,,否,2,簡承禾,弘道館,(二) 05-06 書法教室,50,28,30,限本班,
937,42050,國三甲,莊子Zhuangzi,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42050_1ARCH0112120.pdf,系選修,,否,2,楊菁,弘道館,(一) 07-08 人文講堂,50,15,19,可跨班系,
938,42049,國三甲,華語口語及表達Chinese Oral Expression,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42049_1ARCH0161920.pdf,系選修,,否,2,耿志堅,弘道館,(四) 05-06 14402,50,12,30,限本系,
939,42048,國三甲,楚辭Chu Tsu,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42048_1ARCH0082030.pdf,系選修,,否,3,蘇慧霜,學思樓,(一) 07-09 白沙書院(2202),50,11,14,限本系,
940,42047,國三甲,文心雕龍Wen Hsin Tiao Lung,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42047_1ARCH0067230.pdf,系選修,,否,3,楊曉菁,弘道館,(四) 05-07 14401,50,44,37,限本系,
941,42046,國三甲,民間文學Folk Literature,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42046_1ARCH0065330.pdf,系選修,,否,3,丘慧瑩,弘道館,(三) 05-07 人文講堂,50,9,13,可跨班系,
942,42045,國三甲,台灣文學史History of Taiwanese Literature,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42045_1ARCH0163720.pdf,系選修,,否,2,葉連鵬,弘道館,(三) 05-06 書法教室,50,9,22,可跨班系,
943,42044,國三乙,國文科教材教法Methods & Materials for Chinese Teaching,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42044_1ARCH0048220.pdf,組必修,,否,2,林素珍,弘道館,(三) 03-04 人文講堂,50,33,34,限本班,1.應修畢一門教育基礎課程及一門教育方法課程後，方可修習本課程。2.本課程國三甲上學期開設，國三乙下學期開設。3.未依規定1之順序而先修本課程致師培初檢審核未通過者，須依修讀順序修完先備課程後，再次修習本課程以符合教育部擋修之規定。
944,42043,國三乙,修辭學(二)Chinese Rhetoric II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42043_1ARCH0021620.pdf,系必修,,否,2,甘秉慧,弘道館,(一) 05-06 14401,50,35,36,限本班,
945,42042,國三乙,詞曲選及習作(二) B組Selection of Tzu-Chu & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42042_1ARCH0125430.pdf,系必修,,否,3,詹千慧,弘道館,(二) 05-07 明倫堂,25,16,15,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
946,42041,國三乙,詞曲選及習作(二) A組Selection of Tzu-Chu & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42041_1ARCH0125330.pdf,系必修,,否,3,詹千慧,弘道館,(四) 02-04 明倫堂,25,22,27,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
947,42040,國三乙,聲韻學(二)Historical Chinese Phonology (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42040_1ARCH0021420.pdf,系必修,,否,2,張慧美,弘道館,(二) 03-04 14401,50,35,38,限本班,
948,42039,國三乙,中國哲學史(二)History of Chinese Philosophy II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42039_1ARCH0021830.pdf,系必修,,否,3,張麗珠,弘道館,(五) 04-06 書法教室,50,28,36,限本班,
949,42038,國三甲,詞曲選及習作(二) B組Selection of Tzu-Chu & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42038_1ARCH0125430.pdf,系必修,,否,3,詹千慧,弘道館,(五) 02-04 明倫堂,25,12,16,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
950,42037,國三甲,詞曲選及習作(二) A組Selection of Tzu-Chu & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42037_1ARCH0125330.pdf,系必修,,否,3,詹千慧,弘道館,(三) 02-04 明倫堂,25,23,24,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
951,42036,國三甲,中國哲學史(二)History of Chinese Philosophy II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42036_1ARCH0021830.pdf,系必修,,否,3,楊菁,學思樓,(一) 02-04 白沙書院(2202),50,32,48,限本班,
952,42035,國三甲,聲韻學(二)Historical Chinese Phonology (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42035_1ARCH0021420.pdf,系必修,,否,2,張慧美,弘道館,(一) 05-06 14402,50,37,45,限本班,
953,42034,國三甲,修辭學(二)Chinese Rhetoric II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42034_1ARCH0021620.pdf,系必修,,否,2,王年双,弘道館,(二) 03-04 書法教室,50,38,44,限本班,
954,42033,國二甲,華人社會與文化(中華文化)Chinese Culture,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42033_1ARCH0165830.pdf,系選修,,否,3,邱怡瑄,弘道館,(四) 02-04 14201,50,30,34,限本系,本校與美國克里夫蘭大學中文教師碩士學位學程合作課程，更多資訊請點我參閱。(遠距課程)
955,42032,國二甲,華語教學數位教材設計與應用Digital Materials for Mandarin Teaching: Design and Application,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42032_1ARCH0168820.pdf,系選修,,否,2,楊曉菁,學思樓,(三) 03-04 白沙書院(2202),50,26,31,可跨班系,
956,42031,國二甲,專家小說Chinese famous novel readings,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42031_1ARCH0164530.pdf,系選修,,否,3,許麗芳,弘道館,(一) 05-07 書法教室,50,19,15,限本系,
957,42030,國二乙,散文選及習作(二) B組Selection of Prose & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42030_1ARCH0125020.pdf,系必修,,否,2,許麗芳,弘道館,(二) 03-04 14201,25,18,20,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
958,42029,國二乙,散文選及習作(二) A組Selection of Prose & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42029_1ARCH0124920.pdf,系必修,,否,2,盧世達,弘道館,(四) 07-08 14201,25,13,13,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
959,42028,國二乙,文字學(二)Chinese Etymology II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42028_1ARCH0007220.pdf,系必修,,否,2,謝博霖,弘道館,(三) 06-07 14401,50,35,33,限本班,
960,42027,國二乙,國文文法(二)Chinese Grammar II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42027_1ARCH0021120.pdf,系必修,,否,2,邱湘雲,弘道館,(三) 01-02 14402,50,33,34,限本班,
961,42026,國二乙,中國文學史(二)History of Chinese Literature (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42026_1ARCH0021030.pdf,系必修,,否,3,許麗芳,弘道館,(一) 02-04 書法教室,50,31,28,限本班,本校與美國克里夫蘭大學中文教師碩士學位學程合作課程，更多資訊請點我參閱。
962,42025,國二乙,詩選及習作(二) B組Readings in Chinese Poetry & Writing Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42025_1ARCH0125920.pdf,系必修,,否,2,蘇慧霜,弘道館,(二) 05-06 視聽教室(14403),25,17,22,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
963,42024,國二乙,詩選及習作(二) A組Readings in Chinese Poetry & Writing Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42024_1ARCH0125820.pdf,系必修,,否,2,甘秉慧,弘道館,(二) 03-04 14402,25,12,11,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
964,42023,國二甲,散文選及習作(二) B組Selection of Prose & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42023_1ARCH0125020.pdf,系必修,,否,2,盧世達,弘道館,(四) 05-06 14201,25,20,22,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
965,42022,國二甲,散文選及習作(二) A組Selection of Prose & Practical Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42022_1ARCH0124920.pdf,系必修,,否,2,林素珍,弘道館,(一) 03-04 明倫堂,25,18,22,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
966,42021,國二甲,中國文學史(二)History of Chinese Literature (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42021_1ARCH0021030.pdf,系必修,,否,3,吳明德,弘道館,(五) 02-04 視聽教室(14403),50,41,46,限本班,
967,42020,國二甲,文字學(二)Chinese Etymology II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42020_1ARCH0007220.pdf,系必修,,否,2,邱湘雲,弘道館,(二) 03-04 人文講堂,50,38,39,限本班,
968,42019,國二甲,詩選及習作(二) B組Readings in Chinese Poetry & Writing Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42019_1ARCH0125920.pdf,系必修,,否,2,甘秉慧,弘道館,(一) 03-04 14401,25,21,21,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
969,42018,國二甲,詩選及習作(二) A組Readings in Chinese Poetry & Writing Practice II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42018_1ARCH0125820.pdf,系必修,,否,2,邱怡瑄,弘道館,(二) 05-06 14201,25,19,24,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
970,42017,國二甲,國文文法(二)Chinese Grammar II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42017_1ARCH0021120.pdf,系必修,,否,2,楊曉菁,弘道館,(二) 07-08 人文講堂,50,43,49,限本班,
971,42016,國一甲,現代詩選讀Modern Poetry Readings,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42016_1ARCH0111120.pdf,系選修,,否,2,蔣美華,弘道館,(四) 01-02 書法教室,50,57,55,限本系,
972,42015,國一甲,樂府詩Yueh -fuu (Songs for Court),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42015_1ARCH0049730.pdf,系選修,,否,3,呂光華,弘道館,(四) 02-04 14402,50,9,12,可跨班系,
973,42014,國一甲,世說新語Shishuo Xinyu,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42014_1ARCH0061330.pdf,系選修,,否,3,林素珍,弘道館,(一) 05-07 視聽教室(14403),50,56,44,限本系,
974,42013,國一甲,書法Chinese Calligraphy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42013_1ARCH0168630.pdf,系選修,,否,3,楊菁,弘道館,(四) 05-07 書法教室,50,78,52,限本系,111學年度(含)之後入學本系師資培育生必選之選修課。110學年度（含）之前入學學生，應修系必修「書法(一)2學分」及「書法(二)2學分」，若重複選修本課，不列入畢業學分數。
975,42012,國一乙,國音Chinese Phonetics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42012_1ARCH0168520.pdf,系必修,,否,2,邱湘雲,弘道館,(二) 01-02 14402,50,34,37,限本班,
976,42011,國一乙,四書(二)The Four Books II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42011_1ARCH0012020.pdf,系必修,,否,2,簡承禾,弘道館,(三) 01-02 書法教室,50,33,36,限本班,
977,42010,國一乙,古籍導讀(二)Introduction to Chinese Classics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42010_1ARCH0005720.pdf,系必修,,否,2,呂光華,弘道館,(三) 03-04 14401,50,34,39,限本班,
978,42009,國一乙,新文藝及習作(二) B組Modern Chinese Literature and Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42009_1ARCH0124220.pdf,系必修,,否,2,黃儀冠,弘道館,(一) 03-04 人文講堂,25,17,18,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
979,42008,國一乙,新文藝及習作(二) A組Modern Chinese Literature and Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42008_1ARCH0124120.pdf,系必修,,否,2,楊曉菁,弘道館,(二) 05-06 人文講堂,25,17,19,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
980,42007,國一甲,國音Chinese Phonetics,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42007_1ARCH0168520.pdf,系必修,,否,2,張慧美,弘道館,(一) 03-04 14402,50,41,43,限本班,
981,42006,國一甲,古籍導讀(二)Introduction to Chinese Classics II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42006_1ARCH0005720.pdf,系必修,,否,2,呂光華,弘道館,(三) 01-02 14401,50,41,43,限本班,
982,42005,國一甲,四書(二)The Four Books II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42005_1ARCH0012020.pdf,系必修,,否,2,簡承禾,弘道館,(三) 03-04 書法教室,50,41,48,限本班,
983,42004,國一甲,新文藝及習作(二) B組Modern Chinese Literature and Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42004_1ARCH0124220.pdf,系必修,,否,2,蔣美華,弘道館,(五) 01-02 14201,25,20,23,限本班,學號24號(含)以後選本組，非本組學生將於網路預選後取消選課。
984,42003,國一甲,新文藝及習作(二) A組Modern Chinese Literature and Writing II,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42003_1ARCH0124120.pdf,系必修,,否,2,黃儀冠,弘道館,(二) 03-04 明倫堂,25,22,22,限本班,學號23號(含)以前選本組，非本組學生將於網路預選後取消選課。
985,42002,國一甲,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42002_0CCGE0177920.pdf,校必(通識),,否,2,簡承禾,教學大樓,(二) 07-08 T301,50,0,47,限本班,大二~大四生如要修習，以線上加簽方式
986,42001,國一乙,生命探索發展與實踐Enlightening and Practicing of Careerlife,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/42001_0CCGE0177920.pdf,校必(通識),,否,2,楊菁,學思樓,(二) 03-04 白沙書院(2202),50,0,40,限本班,大二~大四生如要修習，以線上加簽方式
987,41081,英碩二,獨立研究(二)Independent Study (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41081_1AREN2164010_EN.pdf,系選修,,否,1,蕭韻華,,,20,0,1,限本系,限已送出指導教授申請表之研究生修習本課程，選課前請先告知系辦公室。「本課程網路選課人數未達開課人數，請洽開課單位。」
988,41080,英博二,語言學習專題討論(1)Topics in Second Language Learning (1),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41080_1AREN1189430_EN.pdf,組選修,,否,3,黃聖慧,擷英館,(一) 05-06、14 英研3(2F),20,0,3,限本系,
989,41078,英碩一,英語教學專題:寫作教學研究Research in English Teaching: Writing Instruction,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41078_1AREN2007830_EN.pdf,組選修,,是,3,游毓玲,擷英館,(一) 02-04 英研1(1F),20,4,7,限本系,
990,41076,英博三,量性研究專題(2)Quantitative Research Methods (2),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41076_1AREN1190730_EN.pdf,組選修,,是,3,蔡佩舒,擷英館,(二) 02-04 英研3(2F),20,1,1,限本系,
991,41075,英三,美國文學(二)American Literature (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41075_1AREN0167220_EN.pdf,系必修,,否,2,吳保霖,擷英館,(三) 07-08 英語小劇場(新館2F),65,45,52,限本班,
992,41074,英碩一,第二語言習得Second Language Acquisition,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41074_1AREN2004730_EN.pdf,組必修,,是,3,龔慧懿,擷英館,(二) 05-07 英研1(1F),20,4,8,限本系,語教組必修
993,41072,英博二,高級學術論文寫作乙組Advanced Academic Writing,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41072_1AREN1182120_EN.pdf,組必修,,是,2,裴卓仕,擷英館,(三) 03-04 英研2(1F),20,1,1,限本系,
994,41071,英博二,文學與教學核心專業課程(一)Literature and English Teaching Professional Core Course (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41071_1AREN1182630_EN.pdf,組必修,,否,3,彭輝榮,擷英館,(三) 06-08 英研2(1F),20,1,1,限本系,
995,41070,英博四,博士論文Doctoral Dissertation,無檔案No file,,系必修,,否,0,論文,,,30,2,5,限本系,本課程為登錄論文口試成績用，當學期申請博士學位論文口試者必選(每學期可重複修課)。
996,41069,英博三,論文指導(二)Thesis Supervision (II),無檔案No file,,系必修,,否,3,論文,,,20,1,2,限本系,論文指導(一)及論文指導(二)應於申請博士候選人資格考試前修畢。
997,41068,英博二,科技與英語教學專題討論Seminar on Technology and EFL Instruction,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41068_1AREN1188230_EN.pdf,組選修,,是,3,游毓玲,擷英館,(二) 07-09 英研4(新館2F),20,3,3,限本系,線上遠距教學授課。(遠距課程)
998,41067,英博二,中級統計Intermediate Statistics in TESL,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41067_1AREN1191030.pdf,組選修,,否,3,張善貿,擷英館,(一) 07-09 英研3(2F),20,2,1,限本系,
999,41065,英碩二,碩士論文Thesis,無檔案No file,,系必修,,否,0,論文,,,30,9,19,限本班,本課程為登錄論文口試成績用，當學期申請碩士學位論文口試者必選(每學期可重複修課)。
1000,41064,英碩二,論文指導(二)Thesis Supervision (II),無檔案No file,,系必修,,否,3,論文,,,20,6,13,限本系,論文指導(一)及論文指導(二)應於申請學位論文口試前修畢。
1001,41063,英碩二,十九世紀英國小說19th-Century British Novels,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41063_1AREN2137230_EN.pdf,組選修,,是,3,裴卓仕,擷英館,(三) 06-08 英研4(新館2F),20,5,8,限本系,
1002,41062,英碩二,英語教學專題(2)Topics in TEFL (2),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41062_1AREN2155030_EN.pdf,組選修,,是,3,龔慧懿,擷英館,(一) 05-07 英研1(1F),20,4,6,限本系,師培專門課程：中等學校語文領域英語文專長[英語教學]類別科目之一。
1003,41061,英碩二,英美文類發展Anglo-American Literary Genres,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41061_1AREN2004030_EN.pdf,組必修,,否,3,彭輝榮蕭韻華,擷英館,(四) 02-04 英研2(1F),20,4,6,限本班,文學組必修
1004,41060,英碩一,美國近代文學專題Studies in Recent American Literature,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41060_1AREN2017630_EN.pdf,組必修,,否,3,儲湘君吳保霖,擷英館,(四) 07-09 英研2(1F),20,2,3,限本系,文學組必修
1005,41059,英碩一,現代文學批評Contemporary Literary Criticism,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41059_1AREN2009630.pdf,組必修,,否,3,施懿芹,擷英館,(五) 05-07 英研2(1F),20,2,3,限本系,文學組必修
1006,41058,英碩一,文字處理與書目管理軟體應用Applications of Text Processing and Bibliographic Management Software,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41058_1AREN2211630_EN.pdf,組選修,,否,3,郭育賢,擷英館,(三) 06-08 英研1(1F),20,7,11,限本系,
1007,41055,英碩一,應用語言學專題Topics on Applied Linguistics,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41055_1AREN2163730.pdf,組必修,,是,3,黃玫珍,擷英館,(五) 02-04 英研1(1F),20,4,7,限本系,語教組必修
1008,41054,英碩一,高級英文寫作(二)(文學組)Advanced English Writing (II),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41054_1AREN2169610.pdf,組必修,,是,1,施懿芹,擷英館,(五) 03-04 英研2(1F),20,2,3,限本系,文學組必修
1009,41053,英碩一,高級英文寫作(二)(語言組)Advanced English Writing (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41053_1AREN2169810_EN.pdf,組必修,,是,1,游毓玲,擷英館,(二) 03-04 英研1(1F),20,6,7,限本系,語教組必修
1010,41051,英四,文字探勘與機器人實作專題Text Mining and Practice Project of Chatbot,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41051_1AREN0207430.pdf,系選修,,否,3,阮家慶,圖書館,(三) 06-08 電三教室,50,7,15,可跨班系,文學院「文化創意與多媒體微學程」科目。
1011,41050,英四,語言教學測驗與評量Testing & Evaluation in Language Education,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41050_1AREN0004230.pdf,系選修,,否,3,張善貿,擷英館,(二) 02-04 13101(新館),50,20,29,限本班,※師培生必選：1.中等學校語文領域英語文專長[英語教學]類別科目。2.高級中等學校外語群-英語專長[外語評量能力]類別科目。
1012,41049,英四,影視翻譯Audiovisual Translation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41049_1AREN0179620.pdf,組必修,,否,2,姜金龍,擷英館,(二) 05-06 13104,50,12,14,限本系,英二以上年級非師培生組必修科目(應修至少四科)/師培生選修。
1013,41048,英四,英語科教學實習(二)English Teaching Practicum (II),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41048_1AREN0024620.pdf,組必修,,是,2,趙玉芝,教學大樓,(五) 01-04 T203,50,36,49,限本班,1.師培生組必修。2.先修科目:英語科教材教法。
1014,41047,英四,中英口譯B組Chinese-English & English-Chinese Interpretating,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41047_1AREN0200820.pdf,系必修,,否,2,廖佳慧,擷英館,(五) 05-06 13104,50,28,28,限本班,英四學號為雙號者限修習本班
1015,41046,英四,中英口譯A組Chinese-English & English-Chinese Interpretating,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41046_1AREN0200720.pdf,系必修,,否,2,廖佳慧,擷英館,(五) 07-08 13104,50,25,30,限本班,英四學號為單號者限修習本班
1016,41045,英三,新聞英文翻譯Journalistic English Translation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41045_1AREN0179720.pdf,系選修,,否,2,温婷惠,圖書館,(四) 01-02 電二教室,50,5,13,限本班,
1017,41044,英三,英語語言史The History of the English Language,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41044_1AREN0191330_EN.pdf,系選修,,否,3,郭育賢,擷英館,(二) 07-09 13102,50,32,41,限本系,師培專門課程：中等學校語文領域英語文專長[語言學]類別科目之一。
1018,41043,英三,文學與電影Literature and Movie,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41043_1AREN0134030_EN.pdf,系選修,,否,3,儲湘君,擷英館,(三) 02-04 13104,50,23,22,限本系,師培專門課程：中等學校語文領域英語文專長[文學]類別科目之一。
1019,41042,英三,日文(四)Japanese IV,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41042_1AREN0168620.pdf,系選修,,否,2,廖益卿,教學大樓,(四) 05-06 T203,50,13,10,可跨班系,1.先修科目:日文(三)。2.不可採認為校通識之「初級日文」。
1020,41041,英三,職場倫理與職場精神Workplace Ethics and Workplace Spirit,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41041_1AREN0202820.pdf,組必修,,否,2,阮家慶,擷英館,(四) 05-06 13104,50,12,13,限本系,1.英二以上年級非師培生組必修科目(應修至少四科)/師培生選修。2.師培高級中等學校外語群-英語專長[職業倫理與態度]類別必備科目。
1021,41040,英三,英語科教學應用與實作English Teaching Application and Practice,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41040_1AREN0202320_EN.pdf,組必修,,否,2,龔慧懿,擷英館,(二) 03-04 13102,50,32,32,限本班,師培生組必修科目/非師培生選修。
1022,41039,英三,戲劇製作與公演English Dramas Produces and Performances,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41039_1AREN0167720.pdf,系必修,,否,2,施懿芹,擷英館,(三) 09-10 英語小劇場(新館2F),60,47,48,限本班,1.大三戲劇公演課程。2.師培高級中等學校外語群-英語專長[專題製作能力]類別科目。
1023,41038,英三,英語教學(二)Teaching English as a Second/Foreign Language (II),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41038_1AREN0013220_EN.pdf,系必修,,否,2,黃聖慧,擷英館,(一) 07-08 英語小劇場(新館2F),65,47,50,限本班,
1024,41037,英三,英國文學史(四)History of British Literature (IV),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1122/41037_1AREN0005820_EN.pdf,系必修,,否,2,儲湘君,擷英館,(二) 05-06 13101(新館),60,47,51,限本班,
