序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,教學大綱連結,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註
939,41051,英四,討論與辯論A組Discussion & Debate,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41051_1AREN0167820_EN.pdf,系必修,,是,2,平為民,學生餐廳,(四) 03-04 語言實驗室2,50,27,28,限本班,英四學號為單號者修習本班
940,41050,英三,日文(三)Japanese III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41050_1AREN0168520.pdf,系選修,,否,2,方若評,教學大樓,(五) 01-02 T203,50,1,15,可跨班系,先修科目：日文(一)(二)。
941,41049,英三,商用英文書報討論Seminar on Business English,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41049_1AREN0180320.pdf,系選修,,是,2,阮家慶,擷英館,(二) 03-04 13102,50,30,34,限本系,如要修習請申請線上加簽；1.108中等學校語文領域英語文專長[英語文溝通能力]類別科目。2.高級中等學校外語群-英語專長[專業外語能力]類別科目。
942,41048,英三,科技運用融入英語教學The Application of Technology into TESL,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41048_1AREN0202420.pdf,系選修,,否,2,阮家慶,圖書館,(五) 07-08 電四教室,50,37,50,限本系,如要修習請申請線上加簽；1.108中等學校語文領域英語文專長[英語教學]類別科目。2.高級中等學校外語群-英語專長[資訊應用能力]類別科目。
943,41047,英三,科技英文Technical English,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41047_1AREN0176920_EN.pdf,組必修,,否,2,龔慧懿,擷英館,(二) 07-08 13104,50,1,25,限本系,1.非師培生組必修科目(應修至少四科)/師培生選修。2.高級中等學校外語群-英語專長科目。
944,41046,英三,英語科教材教法Methods & Materials for English Teaching,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41046_1AREN0205120_EN.pdf,組必修,,否,2,龔慧懿,擷英館,(二) 05-06 13101(新館),60,30,49,限本班,1.師培生組必修科目/非師培生選修。2.先修科目：教育基礎課程及教育方法課程各1科。
945,41045,英三,句法學Syntax,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41045_1AREN0167330_EN.pdf,系必修,,否,3,龔慧懿,擷英館,(三) 02-04 英語小劇場(新館2F),60,55,64,限本班,
946,41044,英三,美國文學(一)American Literature (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41044_1AREN0167120_EN.pdf,系必修,,否,2,吳保霖,擷英館,(三) 07-08 英語小劇場(新館2F),60,55,61,限本班,
947,41043,英三,研究方法Research Method,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41043_1AREN0167020_EN.pdf,系必修,,是,2,黃瀞儀,擷英館,(五) 03-04 13101(新館),60,55,57,限本班,
948,41042,英三,英國文學史(三)History of British Literature (III),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41042_1AREN0005720_EN.pdf,系必修,,否,2,蕭韻華彭輝榮,擷英館,(二) 02 英語小劇場(新館2F) (四) 01 13101(新館),60,55,57,限本班,星期二蕭韻華老師授課/星期四彭輝榮老師授課
949,41041,英三,英語教學(一)Teaching English as a Second/Foreign Language (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41041_1AREN0013120_EN.pdf,系必修,,是,2,黃聖慧,擷英館,(四) 03-04 英語小劇場(新館2F),60,55,56,限本班,
950,41040,英三,高級寫作練習B組Advanced Writing Practice,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41040_1AREN0192220_EN.pdf,系必修,,是,2,裴卓仕,擷英館,(五) 05-06 13102,50,26,26,限本班,英三學號為雙號者修習本班
951,41039,英三,高級寫作練習A組Advanced Writing Practice,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41039_1AREN0192120_EN.pdf,系必修,,是,2,游毓玲,擷英館,(一) 01-02 13103,50,29,31,限本班,1.英三學號為單號者修習本班。2.本課程採線上遠距教學。
952,41038,英三,英語會話B組English Conversation,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41038_1AREN0166820_EN.pdf,系必修,,是,2,蓋傑富,擷英館,(四) 05-06 語言實驗室3,50,26,28,限本班,英三學號為雙號者修習本班
953,41037,英三,英語會話A組English Conversation,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41037_1AREN0166720_EN.pdf,系必修,,是,2,馬霖德,擷英館,(五) 05-06 13101(新館),50,29,30,限本班,英三學號為單號者修習本班
954,41036,英二,日文(一)Japanese I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41036_1AREN0168320.pdf,系選修,,否,2,廖益卿,教學大樓,(四) 07-08 T203,50,23,39,限本系,1.本系學生應於畢業前修畢第二外語(同一語言)課程兩學期4學分。2.需修習本課程之大一英文免修生，於徵得授課教師同意後，在加退選期間線上申請加簽。
955,41035,英二,法文(三)French (III),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41035_1AREN0169320.pdf,系選修,,否,2,蔡明華,擷英館,(三) 03-04 語言實驗室3,50,14,10,可跨班系,先修科目：法文(一)(二)。
956,41034,英二,韓文(一)Korean (I),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41034_1AREN0202920.pdf,系選修,,否,2,韓連善,教學大樓,(二) 07-08 T203,50,8,13,可跨班系,1.本系學生應於畢業前修畢第二外語(同一語言)課程兩學期4學分。2.需修習本課程之大一英文免修生，於徵得授課教師同意後，在加退選期間線上申請加簽。
957,41032,英二,法政外交英文English for Law Politics & Diplomacy,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41032_1AREN0178220.pdf,組必修,,否,2,歐信宏,擷英館,(三) 07-08 13102,50,0,14,限本系,非師培生組必修科目(應修至少四科)/師培生選修。
958,41031,英二,語言學概論(一)Introduction to Linguistics (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41031_1AREN0150620_EN.pdf,系必修,,否,2,龔慧懿,擷英館,(一) 03-04 英語小劇場(新館2F),65,49,58,限本班,
959,41030,英二,英國文學史(一)History of British Literature (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41030_1AREN0020820_EN.pdf,系必修,,是,2,儲湘君,擷英館,(二) 05-06 英語小劇場(新館2F),65,50,51,限本班,
960,41029,英二,英語教學概論(一)Introduction to English Teaching (I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41029_1AREN0008520.pdf,系必修,,是,2,張善貿,擷英館,(一) 05-06 英語小劇場(新館2F),65,48,52,限本班,
961,41028,英二,文學作品導讀(一)Approach to Literature (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41028_1AREN0005120_EN.pdf,系必修,,是,2,儲湘君,擷英館,(四) 03-04 13101(新館),65,50,59,限本班,
962,41027,英二,中級寫作(一)B組Intermediate Writing (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41027_1AREN0016420_EN.pdf,系必修,,否,2,蕭韻華,擷英館,(二) 03-04 13104,50,26,27,限本班,英二學號為雙號者修習本班
963,41026,英二,中級寫作(一)A組Intermediate Writing (I),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41026_1AREN0016320.pdf,系必修,,是,2,黃玫珍,擷英館,(二) 03-04 13103,50,24,24,限本班,英二學號為單號者修習本班
964,41025,英二,中級聽講練習(一)B組Intermediate Listening & Speaking Practice (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41025_1AREN0010810_EN.pdf,系必修,,是,1,馬霖德,擷英館,(一) 07-08 13101(新館),50,26,24,限本班,英二學號為雙號者修習本班
965,41024,英二,中級聽講練習(一)A組Intermediate Listening & Speaking Practice (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41024_1AREN0010710_EN.pdf,系必修,,是,1,李鈞皓,擷英館,(一) 07-08 語言實驗室3,50,24,29,限本班,英二學號為單號者修習本班
966,41023,英一,法文(一)French (I),中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41023_1AREN0169120.pdf,系選修,,否,2,蔡明華,擷英館,(三) 05-06 語言實驗室3,50,26,37,限本系,1.本系學生應於畢業前修畢第二外語(同一語言)課程兩學期4學分。2.需修習本課程之大一英文免修生，於徵得授課教師同意後，在加退選期間線上申請加簽。
967,41022,英一,英語語音學English Phonetics,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41022_1AREN0006130_EN.pdf,系必修,,否,3,郭育賢,擷英館,(三) 02-04 13101(新館),65,53,61,限本班,
968,41021,英一,西洋文學概論(一)Introduction to Western Literature (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41021_1AREN0008320_EN.pdf,系必修,,否,2,蕭韻華彭輝榮,擷英館,(二) 01 13101(新館) (五) 02 13101(新館),65,55,56,限本班,星期二彭輝榮老師授課/星期五蕭韻華老師授課
969,41020,英一,閱讀指導B組Guidance in Reading,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41020_1AREN0166420_EN.pdf,系必修,,是,2,黃瀞儀,擷英館,(四) 07-08 13102,50,27,27,限本班,英一學號為雙號者修習本班
970,41019,英一,閱讀指導A組Guidance in Reading,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41019_1AREN0166320.pdf,系必修,,是,2,阮家慶,擷英館,(四) 07-08 13103,50,25,33,限本班,英一學號為單號者修習本班
971,41018,英一,基礎寫作(一)B組Basic Writing (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41018_1AREN0016020_EN.pdf,系必修,,否,2,郭育賢,擷英館,(二) 07-08 13102,50,28,28,限本班,英一學號為雙號者修習本班
972,41017,英一,基礎寫作(一)A組Basic Writing (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41017_1AREN0015920_EN.pdf,系必修,,是,2,黃瀞儀,擷英館,(四) 05-06 13102,50,25,30,限本班,英一學號為單號者修習本班
973,41016,英一,基礎聽講練習(一)B組Basic Listening & Speaking Practice (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41016_1AREN0010610_EN.pdf,系必修,,是,1,馬霖德,擷英館,(一) 05-06 13101(新館),50,28,28,限本班,英一學號為雙號者修習本班
974,41015,英一,基礎聽講練習(一)A組Basic Listening & Speaking Practice (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41015_1AREN0010510_EN.pdf,系必修,,是,1,馬霖德,擷英館,(二) 07-08 13101(新館),50,26,34,限本班,英一學號為單號者修習本班
975,41014,英一,發音練習(一)B組Pronunciation Practice (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41014_1AREN0010410_EN.pdf,系必修,,是,1,平為民,學生餐廳,(四) 05-06 語言實驗室2,50,27,32,限本班,英一學號為雙號者修習本班
976,41013,英一,發音練習(一)A組Pronunciation Practice (I),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41013_1AREN0010310_EN.pdf,系必修,,是,1,平為民,學生餐廳,(一) 05-06 語言實驗室2,50,27,34,限本班,英一學號為單號者修習本班
977,41012,應用英語夜碩一,文學作品翻譯Translation of Literary Works,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41012_1ARENE195320_EN.pdf,系選修,,否,2,吳保霖,擷英館,(四) 10-11 13103,30,0,8,限本系,
978,41009,應用英語夜碩二,中英同步口譯與逐步口譯研究Consecutive and Simultaneous Interpretation(CI and SI),無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41009_1ARENE032720_EN.pdf,系必修,,否,2,張鳳蘭,擷英館,(二) 10-11 口譯2,30,0,9,限本班,
979,41008,應用英語夜碩二,外語習得研究Studies in Foreign Language Acquisition,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41008_1ARENE032420.pdf,系必修,,否,2,阮家慶黃春騰,擷英館,(三) 10-11 13103,30,0,6,限本班,
980,41007,應用英語夜碩二,會議英文Conference English,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41007_1ARENE175320_EN.pdf,系必修,,否,2,蔡佩舒,擷英館,(二) 12-13 13103,30,0,7,限本班,
981,41006,應用英語夜碩一,"口譯與視譯之技能與實務研究Studies in ST,CI,and SI Theory and Practice",無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41006_1ARENE174920_EN.pdf,系必修,,否,2,張鳳蘭,擷英館,(二) 12-13 口譯2,30,0,12,限本系,
982,41005,應用英語夜碩一,"文法修辭與翻譯研究Studies in Grammar,Rhetoric, and Translation",無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41005_1ARENE031520_EN.pdf,系必修,,否,2,龔慧懿,擷英館,(三) 10-11 英研1(1F),30,0,13,限本系,
983,41004,應用英語夜碩一,英語教學理論與實務專題English Teaching Theory and Practice,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41004_1ARENE174720.pdf,系必修,,是,2,趙玉芝,擷英館,(一) 10-11 英研1(1F),30,0,11,限本系,
984,41003,應用英語夜碩一,研究方法Research Method,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41003_1ARENE174620.pdf,系必修,,是,2,林愛恩,擷英館,(二) 10-11 英研1(1F),30,0,12,限本系,
985,41002,應用英語夜碩三,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41002_1ARENE033500.pdf,系必修,,否,0,論文,,,50,0,33,限本系,本學期提學位論文口試者必修
986,41001,英一,人工智慧及其應用Artificial Intelligence and Its Application,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/41001_0CCGE0181420.pdf,校必(通識),,否,2,阮家慶,圖書館,(五) 03-04 電一教室,50,0,55,限本班,大二~大四生如要修習，以線上加簽方式
987,40101,文學院,藝術概論Introduction to Art,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/40101_1ARAR0100120.pdf,系必修,,否,2,王曼萍,聲洋館,(四) 07-08 16203大理論教室,50,45,72,可跨班系,本院大學部學生修讀得列計該系系選修畢業學分；本門課程為美術系大學部美一必修課程。
988,34013,車輛碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,20,11,13,限本系,
989,34012,車輛碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,20,10,12,限本系,
990,34011,車輛碩二,書報討論(三)Seminar III,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34011_1TCVR2003410.pdf,系選修,,否,1,吳建達,力行館,(四) 05、08 車輛所A,20,0,11,限本系,
991,34010,車輛碩二,動力機械群教學實習Practicum in Power Mechanical Cluster,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34010_1TCVR2108420.pdf,系選修,,否,2,吳建達,教學一館,(五) 02-03 33301教室,20,4,4,可跨班系,
992,34009,車輛碩一,車輛振動、噪音控制專題研究(一)Special Topic in Vehicle Vibration and Noise Control  (I),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34009_1TCVR2002130.pdf,系選修,,否,3,吳建達,力行館,(五) 06-08 車輛所A,20,3,3,限本系,
993,34008,車輛碩一,書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34008_1TCVR2000110.pdf,系必修,,否,1,黃裕煒,力行館,(四) 05、08 31220研討室,20,11,12,限本系,
994,34007,車輛碩一,汽車零組件設計Vehicle Component Design,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34007_1TCVR2000330.pdf,系選修,,否,3,曾文功,力行館,(四) 02-04 31219研討室,20,11,17,可跨班系,
995,34006,車輛碩一,機電整合實務Mechatronics Practice,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34006_1TCVR2105430.pdf,系選修,,否,3,楊介仙,圖書館,(三) 02-04 電二教室,20,9,6,可跨班系,
996,34005,車輛碩一,嵌入式微處理器系統Embedded Microprocessor System,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34005_1TCVR2000530.pdf,系選修,,否,3,黃裕煒,教學一館,(二) 06-08 教學一館33204,20,11,14,可跨班系,
997,34004,車輛碩一,車輛信號處理與控制專題研究(一)Project study of vehicle signal processing and control I,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34004_1TCVR2107030.pdf,系選修,,否,3,曾文功,力行館,(二) 02-04 車輛所B,20,4,2,限本系,
998,34003,車輛碩一,車輛監控專題研究(一)Special Topics on Vehicle Surveillance (I),中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34003_1TCVR2000630.pdf,系選修,,否,3,楊介仙,力行館,(二) 02-04 車輛所A,20,0,3,限本系,
999,34002,車輛碩一,人工智慧應用Application of Artificial Intelligence,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34002_1TCVR2108930.pdf,系選修,,否,3,林似霖,教學一館,(一) 06-08 教學一館33204,20,11,16,可跨班系,
1000,34001,車輛碩一,車輛動力系統技術Technology of Vehicle Power System,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/34001_1TCVR2000910.pdf,系選修,,否,1,吳建達,教學一館,(一) 02-04 33301教室,20,5,9,可跨班系,
1001,32040,人力資源管理夜碩三,論文指導Thesis Supervision,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32040_1TCHRE114940.pdf,系必修,,否,4,論文,,,30,0,1,限本班,
1002,32039,人力資源管理夜碩二,勞動法Labor Law,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32039_1TCHRE115430.pdf,系選修,,否,3,邱駿彥,力行館,(六) 02-07 31220研討室,30,0,26,限本系,"單週上課,第1次上課時間9/17"
1003,32038,人力資源管理夜碩二,決策心理學Decision Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32038_1TCHRE118730.pdf,系選修,,否,3,王議賢,力行館,(一) 10-12 31203B研討室,30,0,23,限本系,
1004,32036,人力資源管理夜碩二,論文Thesis,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32036_1TCHRE114500.pdf,系必修,,否,0,論文,,,60,0,56,限本系,
1005,32035,人力資源管理夜碩二,策略性任用管理Strategic Staffing Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32035_1TCHRE112830.pdf,系選修,,否,3,黃敦群,力行館,(三) 10-12 31220研討室,30,0,30,限本系,
1006,32033,人力資源管理夜碩二,大數據分析：商業應用與人力資源管理Big Data Analytics: Business Applications and Human Resource Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32033_1TCHRE118430.pdf,系選修,,否,3,王議賢許清芳,力行館,(六) 02-07 31203B研討室,30,0,24,限本系,"雙週週六上課,第1次上課時間9/24"
1007,32030,人力資源管理夜碩一,組織理論與管理Organization Theory and Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32030_1TCHRE111730.pdf,系選修,,否,3,許壹傑,力行館,(四) 10-12 31220研討室,30,0,21,限本系,
1008,32029,人力資源管理夜碩一,策略性人力資源管理Strategic Human Resource Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32029_1TCHRE111830.pdf,系選修,,否,3,張火燦,力行館,(二) 10-12 31220研討室,30,0,26,限本系,
1009,32028,人力資源管理夜碩一,溝通與談判Communication and Negotiation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32028_1TCHRE115830.pdf,系選修,,否,3,沈其泰,力行館,(一) 10-12 31220研討室,30,0,26,限本系,
1010,32027,人管碩二,創新管理Management of Innovation,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32027_1TCHR2001530.pdf,系選修,,否,3,蔡啟通,力行館,(六) 10-12 31203B研討室,20,1,3,限本系,
1011,32026,人管碩二,人力資源管理專題Special Topics in Human Resource Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32026_1TCHR2002430.pdf,系必修,,否,3,蔡啟通王議賢洪贊凱鍾安宜羅志成黃敦群許壹傑沈其泰,力行館,(七) 02-04 31203A研討室,30,25,25,限本系,
1012,32025,人管碩一,組織理論與管理Organization Theory and Management,無檔案Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32025_1TCHR2005230_EN.pdf,系必修,,否,3,蔡啟通,力行館,(五) 05-07 31220研討室,33,28,29,限本系,
1013,32024,人管碩一,行銷管理Marketing Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32024_1TCHR2107830.pdf,系選修,,否,3,鍾安宜,力行館,(五) 02-04 31220研討室,30,15,15,可跨班系,
1014,32023,人管碩一,生產管理Production Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32023_1TCHR2114630.pdf,系選修,,否,3,許壹傑羅志成,力行館,(四) 02-04 31220研討室,30,24,24,可跨班系,
1015,32022,人管碩一,人力資源管理Human Resource Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32022_1TCHR2004630.pdf,系必修,,否,3,許壹傑鍾安宜,力行館,(三) 02-04 31220研討室,33,30,32,限本系,
1016,32021,人管碩一,研究法Research Methods,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32021_1TCHR2003930.pdf,系必修,,否,3,黃敦群,力行館,(一) 05-07 31220研討室,33,30,29,限本系,
1017,32020,人管碩一,領導理論Leadership Theory,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32020_1TCHR2002830.pdf,系選修,,否,3,沈其泰,力行館,(一) 02-04 31220研討室,30,27,29,可跨班系,
1018,32019,人管碩一,書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32019_1TCHR2000810.pdf,系必修,,否,1,沈其泰,力行館,(二) 05-06 31204研討室,33,32,33,限本系,
1019,32018,人管碩二,組織行為Organizational Behavior,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32018_1TCHR2002230.pdf,系選修,,否,3,沈其泰,力行館,(一) 05-07 31204研討室,30,6,5,可跨班系,
1020,32017,人管碩二,財務管理Financial Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32017_1TCHR2109230.pdf,系選修,,否,3,黃敦群,力行館,(四) 05-07 31204研討室,30,4,11,可跨班系,
1021,32016,人管碩二,國際人力資源管理International Human Resource Management,中文下載Download,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32016_1TCHR2002330.pdf,系選修,,是,3,鍾安宜,力行館,(四) 02-04 31204研討室,30,0,3,可跨班系,
1022,32015,人管碩二,商用英文(一)Business English I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32015_1TCHR2111520.pdf,系選修,,否,2,鍾安宜,力行館,(三) 05-06 31203B研討室,20,4,10,可跨班系,
1023,32013,人管碩二,商業溝通Business Communication,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32013_1TCHR2002030.pdf,系選修,,否,3,王議賢,力行館,(三) 02-04 31204研討室,30,1,28,可跨班系,
1024,32012,人管碩二,書報討論(三)Seminar III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32012_1TCHR2005510.pdf,系必修,,否,1,鍾安宜王議賢,力行館,(二) 05-06 31220研討室,30,25,25,限本系,
1025,32011,人管碩二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,99,1,25,限本系,
1026,32010,人管碩二,論文Thesis,無檔案No file,,系必修,,否,0,論文,,,99,27,37,限本系,
1027,32009,人管博一,高等研究法Advanced Research Method,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32009_1TCHR1003730.pdf,系必修,,否,3,洪贊凱王議賢,力行館,(二) 08-10 31203B研討室,20,2,5,限本系,
1028,32008,人管博一,組織理論與管理專題研究Research Seminar on Organization Theories and Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32008_1TCHR1003830.pdf,系必修,,否,3,許壹傑,力行館,(二) 05-07 31203B研討室,20,2,5,限本系,
1029,32007,人管博一,書報討論(一)Seminar I,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32007_1TCHR1000710.pdf,系必修,,否,1,許壹傑王議賢鍾安宜黃敦群,力行館,(二) 01-02 31203B研討室,20,2,5,限本系,
1030,32006,人管博二,決策心理學Decision Psychology,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32006_1TCHR3117930.pdf,系選修,,否,3,王議賢,力行館,(一) 05-07 31203B研討室,20,2,8,限本系,
1031,32005,人管博二,人力資源管理專題研究Research Seminar on Human Resource Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32005_1TCHR1005430.pdf,系選修,,否,3,沈其泰,力行館,(二) 08-10 31211研討室,20,1,4,限本系,
1032,32004,人管博二,任用管理專題研究Research Seminar on Staffing Management,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32004_1TCHR1001930.pdf,系選修,,否,3,黃敦群,力行館,(二) 05-07 31211研討室,20,0,4,限本系,
1033,32003,人管博二,書報討論(三)Seminar III,中文下載No file,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1111/32003_1TCHR1005610.pdf,系必修,,否,1,許壹傑王議賢鍾安宜黃敦群,力行館,(二) 03-04 31203B研討室,20,1,4,限本系,
1034,32002,人管博二,論文指導(一)Thesis Supervision I,無檔案No file,,系必修,,否,3,論文,,,99,1,5,限本系,
